PC1_Angstrom,PC2_Angstrom,DeltaG_kJmol
-15.749417,-21.198783,44.345529
-15.749417,-20.415749,44.345529
-15.749417,-19.632715,44.345529
-15.749417,-18.849681,44.345529
-15.749417,-18.066647,44.345529
-15.749417,-17.283613,44.345529
-15.749417,-16.500579,9.886963
-15.749417,-15.717545,12.627117
-15.749417,-14.934511,10.898273
-15.749417,-14.151477,10.898273
-15.749417,-13.368443,9.886963
-15.749417,-12.585409,44.345529
-15.749417,-11.802375,9.169427
-15.749417,-11.019341,10.898273
-15.749417,-10.236307,12.627117
-15.749417,-9.453273,12.627117
-15.749417,-8.670239,44.345529
-15.749417,-7.887205,44.345529
-15.749417,-7.104171,44.345529
-15.749417,-6.321137,44.345529
-15.749417,-5.538103,44.345529
-15.749417,-4.755069,44.345529
-15.749417,-3.972035,44.345529
-15.749417,-3.189001,44.345529
-15.749417,-2.405967,44.345529
-15.749417,-1.622933,44.345529
-15.749417,-0.839899,44.345529
-15.749417,-0.056865,44.345529
-15.749417,0.726169,44.345529
-15.749417,1.509203,44.345529
-15.749417,2.292237,44.345529
-15.749417,3.075271,44.345529
-15.749417,3.858305,44.345529
-15.749417,4.641339,44.345529
-15.749417,5.424373,44.345529
-15.749417,6.207407,44.345529
-15.749417,6.990441,44.345529
-15.749417,7.773475,44.345529
-15.749417,8.556509,44.345529
-15.749417,9.339543,44.345529
-15.749417,10.122577,44.345529
-15.749417,10.905611,44.345529
-15.749417,11.688645,44.345529
-15.749417,12.471679,44.345529
-15.749417,13.254713,44.345529
-15.749417,14.037747,44.345529
-15.749417,14.820781,44.345529
-15.749417,15.603815,44.345529
-15.749417,16.386849,44.345529
-15.749417,17.169883,44.345529
-14.989451,-21.198783,44.345529
-14.989451,-20.415749,44.345529
-14.989451,-19.632715,44.345529
-14.989451,-18.849681,12.627117
-14.989451,-18.066647,12.627117
-14.989451,-17.283613,9.886963
-14.989451,-16.500579,10.898273
-14.989451,-15.717545,9.169427
-14.989451,-14.934511,9.169427
-14.989451,-14.151477,12.627117
-14.989451,-13.368443,7.773634
-14.989451,-12.585409,9.169427
-14.989451,-11.802375,9.886963
-14.989451,-11.019341,12.627117
-14.989451,-10.236307,10.898273
-14.989451,-9.453273,10.898273
-14.989451,-8.670239,44.345529
-14.989451,-7.887205,12.627117
-14.989451,-7.104171,44.345529
-14.989451,-6.321137,44.345529
-14.989451,-5.538103,44.345529
-14.989451,-4.755069,44.345529
-14.989451,-3.972035,44.345529
-14.989451,-3.189001,44.345529
-14.989451,-2.405967,44.345529
-14.989451,-1.622933,44.345529
-14.989451,-0.839899,44.345529
-14.989451,-0.056865,44.345529
-14.989451,0.726169,44.345529
-14.989451,1.509203,44.345529
-14.989451,2.292237,44.345529
-14.989451,3.075271,44.345529
-14.989451,3.858305,44.345529
-14.989451,4.641339,44.345529
-14.989451,5.424373,44.345529
-14.989451,6.207407,44.345529
-14.989451,6.990441,44.345529
-14.989451,7.773475,44.345529
-14.989451,8.556509,44.345529
-14.989451,9.339543,44.345529
-14.989451,10.122577,44.345529
-14.989451,10.905611,44.345529
-14.989451,11.688645,44.345529
-14.989451,12.471679,44.345529
-14.989451,13.254713,44.345529
-14.989451,14.037747,44.345529
-14.989451,14.820781,44.345529
-14.989451,15.603815,44.345529
-14.989451,16.386849,44.345529
-14.989451,17.169883,44.345529
-14.229485,-21.198783,44.345529
-14.229485,-20.415749,44.345529
-14.229485,-19.632715,44.345529
-14.229485,-18.849681,10.898273
-14.229485,-18.066647,10.898273
-14.229485,-17.283613,9.169427
-14.229485,-16.500579,8.612863
-14.229485,-15.717545,5.872705
-14.229485,-14.934511,5.711733
-14.229485,-14.151477,5.560523
-14.229485,-13.368443,7.440581
-14.229485,-12.585409,6.646294
-14.229485,-11.802375,6.884016
-14.229485,-11.019341,7.440581
-14.229485,-10.236307,9.169427
-14.229485,-9.453273,9.169427
-14.229485,-8.670239,9.169427
-14.229485,-7.887205,10.898273
-14.229485,-7.104171,44.345529
-14.229485,-6.321137,44.345529
-14.229485,-5.538103,44.345529
-14.229485,-4.755069,44.345529
-14.229485,-3.972035,44.345529
-14.229485,-3.189001,44.345529
-14.229485,-2.405967,44.345529
-14.229485,-1.622933,44.345529
-14.229485,-0.839899,44.345529
-14.229485,-0.056865,44.345529
-14.229485,0.726169,44.345529
-14.229485,1.509203,44.345529
-14.229485,2.292237,44.345529
