PC1_Angstrom,PC2_Angstrom,DeltaG_kJmol
-23.573575,-21.712919,45.398585
-23.573575,-20.787357,45.398585
-23.573575,-19.861795,45.398585
-23.573575,-18.936233,13.680173
-23.573575,-18.010671,45.398585
-23.573575,-17.085109,45.398585
-23.573575,-16.159547,45.398585
-23.573575,-15.233985,45.398585
-23.573575,-14.308423,45.398585
-23.573575,-13.382861,45.398585
-23.573575,-12.457299,45.398585
-23.573575,-11.531737,45.398585
-23.573575,-10.606175,45.398585
-23.573575,-9.680613,45.398585
-23.573575,-8.755051,45.398585
-23.573575,-7.829489,45.398585
-23.573575,-6.903927,45.398585
-23.573575,-5.978365,45.398585
-23.573575,-5.052803,45.398585
-23.573575,-4.127241,45.398585
-23.573575,-3.201679,45.398585
-23.573575,-2.276117,45.398585
-23.573575,-1.350555,45.398585
-23.573575,-0.424993,45.398585
-23.573575,0.500569,45.398585
-23.573575,1.426131,45.398585
-23.573575,2.351693,45.398585
-23.573575,3.277255,45.398585
-23.573575,4.202817,45.398585
-23.573575,5.128379,45.398585
-23.573575,6.053941,45.398585
-23.573575,6.979503,45.398585
-23.573575,7.905065,45.398585
-23.573575,8.830627,45.398585
-23.573575,9.756189,45.398585
-23.573575,10.681751,45.398585
-23.573575,11.607313,45.398585
-23.573575,12.532875,45.398585
-23.573575,13.458437,45.398585
-23.573575,14.383999,45.398585
-23.573575,15.309561,45.398585
-23.573575,16.235123,45.398585
-23.573575,17.160685,45.398585
-23.573575,18.086247,45.398585
-23.573575,19.011809,45.398585
-23.573575,19.937371,45.398585
-23.573575,20.862933,45.398585
-23.573575,21.788495,45.398585
-23.573575,22.714057,45.398585
-23.573575,23.639619,45.398585
-22.269925,-21.712919,45.398585
-22.269925,-20.787357,45.398585
-22.269925,-19.861795,45.398585
-22.269925,-18.936233,45.398585
-22.269925,-18.010671,45.398585
-22.269925,-17.085109,45.398585
-22.269925,-16.159547,45.398585
-22.269925,-15.233985,45.398585
-22.269925,-14.308423,45.398585
-22.269925,-13.382861,45.398585
-22.269925,-12.457299,45.398585
-22.269925,-11.531737,45.398585
-22.269925,-10.606175,45.398585
-22.269925,-9.680613,45.398585
-22.269925,-8.755051,45.398585
-22.269925,-7.829489,45.398585
-22.269925,-6.903927,45.398585
-22.269925,-5.978365,45.398585
-22.269925,-5.052803,45.398585
-22.269925,-4.127241,45.398585
-22.269925,-3.201679,45.398585
-22.269925,-2.276117,45.398585
-22.269925,-1.350555,45.398585
-22.269925,-0.424993,45.398585
-22.269925,0.500569,45.398585
-22.269925,1.426131,45.398585
-22.269925,2.351693,45.398585
-22.269925,3.277255,45.398585
-22.269925,4.202817,45.398585
-22.269925,5.128379,45.398585
-22.269925,6.053941,45.398585
-22.269925,6.979503,45.398585
-22.269925,7.905065,45.398585
-22.269925,8.830627,45.398585
-22.269925,9.756189,45.398585
-22.269925,10.681751,45.398585
-22.269925,11.607313,45.398585
-22.269925,12.532875,45.398585
-22.269925,13.458437,45.398585
-22.269925,14.383999,45.398585
-22.269925,15.309561,45.398585
-22.269925,16.235123,45.398585
-22.269925,17.160685,45.398585
-22.269925,18.086247,45.398585
-22.269925,19.011809,45.398585
-22.269925,19.937371,45.398585
-22.269925,20.862933,45.398585
-22.269925,21.788495,45.398585
-22.269925,22.714057,45.398585
-22.269925,23.639619,45.398585
-20.966275,-21.712919,45.398585
-20.966275,-20.787357,45.398585
-20.966275,-19.861795,45.398585
-20.966275,-18.936233,45.398585
-20.966275,-18.010671,45.398585
-20.966275,-17.085109,13.680173
-20.966275,-16.159547,45.398585
-20.966275,-15.233985,45.398585
-20.966275,-14.308423,45.398585
-20.966275,-13.382861,45.398585
-20.966275,-12.457299,45.398585
-20.966275,-11.531737,45.398585
-20.966275,-10.606175,45.398585
-20.966275,-9.680613,45.398585
-20.966275,-8.755051,45.398585
-20.966275,-7.829489,45.398585
-20.966275,-6.903927,45.398585
-20.966275,-5.978365,45.398585
-20.966275,-5.052803,45.398585
-20.966275,-4.127241,45.398585
-20.966275,-3.201679,45.398585
-20.966275,-2.276117,45.398585
-20.966275,-1.350555,45.398585
-20.966275,-0.424993,45.398585
-20.966275,0.500569,45.398585
-20.966275,1.426131,45.398585
-20.966275,2.351693,45.398585
-20.966275,3.277255,45.398585
-20.966275,4.202817,45.398585
-20.966275,5.128379,45.398585
-20.966275,6.053941,45.398585
-20.966275,6.979503,45.398585
-20.966275,7.905065,45.398585
-20.966275,8.830627,45.398585
-20.966275,9.756189,45.398585
-20.966275,10.681751,45.398585
-20.966275,11.607313,45.398585
-20.966275,12.532875,45.398585
-20.966275,13.458437,45.398585
-20.966275,14.383999,45.398585
-20.966275,15.309561,45.398585
-20.966275,16.235123,45.398585
-20.966275,17.160685,45.398585
-20.966275,18.086247,45.398585
-20.966275,19.011809,45.398585
-20.966275,19.937371,45.398585
-20.966275,20.862933,45.398585
-20.966275,21.788495,45.398585
-20.966275,22.714057,45.398585
-20.966275,23.639619,45.398585
-19.662625,-21.712919,45.398585
-19.662625,-20.787357,45.398585
-19.662625,-19.861795,45.398585
-19.662625,-18.936233,13.680173
-19.662625,-18.010671,10.940019
-19.662625,-17.085109,10.940019
-19.662625,-16.159547,13.680173
