PC1_Angstrom,PC2_Angstrom,DeltaG_kJmol
-27.985811,-21.255771,45.325066
-27.985811,-20.481913,45.325066
-27.985811,-19.708055,45.325066
-27.985811,-18.934197,45.325066
-27.985811,-18.160339,45.325066
-27.985811,-17.386481,45.325066
-27.985811,-16.612623,45.325066
-27.985811,-15.838765,45.325066
-27.985811,-15.064907,45.325066
-27.985811,-14.291049,45.325066
-27.985811,-13.517191,45.325066
-27.985811,-12.743333,45.325066
-27.985811,-11.969475,45.325066
-27.985811,-11.195617,45.325066
-27.985811,-10.421759,45.325066
-27.985811,-9.647901,45.325066
-27.985811,-8.874043,45.325066
-27.985811,-8.100185,45.325066
-27.985811,-7.326327,45.325066
-27.985811,-6.552469,45.325066
-27.985811,-5.778611,45.325066
-27.985811,-5.004753,45.325066
-27.985811,-4.230895,45.325066
-27.985811,-3.457037,45.325066
-27.985811,-2.683179,45.325066
-27.985811,-1.909321,45.325066
-27.985811,-1.135463,45.325066
-27.985811,-0.361605,45.325066
-27.985811,0.412253,11.877811
-27.985811,1.186111,11.877811
-27.985811,1.959969,45.325066
-27.985811,2.733827,13.606654
-27.985811,3.507685,13.606654
-27.985811,4.281543,45.325066
-27.985811,5.055401,11.877811
-27.985811,5.829259,11.877811
-27.985811,6.603117,45.325066
-27.985811,7.376975,45.325066
-27.985811,8.150833,45.325066
-27.985811,8.924691,45.325066
-27.985811,9.698549,45.325066
-27.985811,10.472407,45.325066
-27.985811,11.246265,45.325066
-27.985811,12.020123,45.325066
-27.985811,12.793981,45.325066
-27.985811,13.567839,45.325066
-27.985811,14.341697,45.325066
-27.985811,15.115555,45.325066
-27.985811,15.889413,45.325066
-27.985811,16.663271,45.325066
-27.043233,-21.255771,45.325066
-27.043233,-20.481913,45.325066
-27.043233,-19.708055,45.325066
-27.043233,-18.934197,45.325066
-27.043233,-18.160339,45.325066
-27.043233,-17.386481,45.325066
-27.043233,-16.612623,45.325066
-27.043233,-15.838765,45.325066
-27.043233,-15.064907,45.325066
-27.043233,-14.291049,45.325066
-27.043233,-13.517191,45.325066
-27.043233,-12.743333,45.325066
-27.043233,-11.969475,45.325066
-27.043233,-11.195617,45.325066
-27.043233,-10.421759,45.325066
-27.043233,-9.647901,45.325066
-27.043233,-8.874043,45.325066
-27.043233,-8.100185,45.325066
-27.043233,-7.326327,45.325066
-27.043233,-6.552469,45.325066
-27.043233,-5.778611,45.325066
-27.043233,-5.004753,45.325066
-27.043233,-4.230895,45.325066
-27.043233,-3.457037,45.325066
-27.043233,-2.683179,45.325066
-27.043233,-1.909321,45.325066
-27.043233,-1.135463,45.325066
-27.043233,-0.361605,45.325066
-27.043233,0.412253,13.606654
-27.043233,1.186111,9.137654
-27.043233,1.959969,8.126344
-27.043233,2.733827,7.863553
-27.043233,3.507685,8.420118
-27.043233,4.281543,9.592400
-27.043233,5.055401,10.148965
-27.043233,5.829259,11.877811
-27.043233,6.603117,13.606654
-27.043233,7.376975,45.325066
-27.043233,8.150833,45.325066
-27.043233,8.924691,45.325066
-27.043233,9.698549,45.325066
-27.043233,10.472407,45.325066
-27.043233,11.246265,45.325066
-27.043233,12.020123,45.325066
-27.043233,12.793981,45.325066
-27.043233,13.567839,45.325066
-27.043233,14.341697,45.325066
-27.043233,15.115555,45.325066
-27.043233,15.889413,45.325066
-27.043233,16.663271,45.325066
-26.100655,-21.255771,45.325066
-26.100655,-20.481913,45.325066
-26.100655,-19.708055,45.325066
-26.100655,-18.934197,45.325066
-26.100655,-18.160339,45.325066
-26.100655,-17.386481,45.325066
-26.100655,-16.612623,45.325066
-26.100655,-15.838765,45.325066
-26.100655,-15.064907,45.325066
-26.100655,-14.291049,45.325066
-26.100655,-13.517191,45.325066
-26.100655,-12.743333,45.325066
-26.100655,-11.969475,45.325066
-26.100655,-11.195617,45.325066
-26.100655,-10.421759,45.325066
-26.100655,-9.647901,45.325066
-26.100655,-8.874043,45.325066
-26.100655,-8.100185,45.325066
-26.100655,-7.326327,45.325066
-26.100655,-6.552469,45.325066
-26.100655,-5.778611,45.325066
-26.100655,-5.004753,45.325066
-26.100655,-4.230895,45.325066
-26.100655,-3.457037,45.325066
-26.100655,-2.683179,45.325066
-26.100655,-1.909321,10.866501
-26.100655,-1.135463,11.877811
-26.100655,-0.361605,10.148965
-26.100655,0.412253,9.137654
-26.100655,1.186111,7.408807
-26.100655,1.959969,6.134706
-26.100655,2.733827,6.134706
-26.100655,3.507685,6.397496
-26.100655,4.281543,6.134706
-26.100655,5.055401,7.625831
-26.100655,5.829259,9.137654
-26.100655,6.603117,11.877811
-26.100655,7.376975,11.877811
-26.100655,8.150833,45.325066
-26.100655,8.924691,45.325066
-26.100655,9.698549,45.325066
-26.100655,10.472407,45.325066
-26.100655,11.246265,45.325066
-26.100655,12.020123,45.325066
-26.100655,12.793981,45.325066
-26.100655,13.567839,45.325066
-26.100655,14.341697,45.325066
-26.100655,15.115555,45.325066
-26.100655,15.889413,45.325066
-26.100655,16.663271,45.325066
-25.158077,-21.255771,45.325066
-25.158077,-20.481913,45.325066
-25.158077,-19.708055,45.325066
-25.158077,-18.934197,45.325066
-25.158077,-18.160339,45.325066
