PC1_Angstrom,PC2_Angstrom,DeltaG_kJmol
-28.204747,-13.716532,44.844606
-28.204747,-12.964396,44.844606
-28.204747,-12.212260,44.844606
-28.204747,-11.460124,44.844606
-28.204747,-10.707988,44.844606
-28.204747,-9.955852,44.844606
-28.204747,-9.203716,44.844606
-28.204747,-8.451580,44.844606
-28.204747,-7.699444,44.844606
-28.204747,-6.947308,44.844606
-28.204747,-6.195172,44.844606
-28.204747,-5.443036,44.844606
-28.204747,-4.690900,44.844606
-28.204747,-3.938764,44.844606
-28.204747,-3.186628,44.844606
-28.204747,-2.434492,44.844606
-28.204747,-1.682356,44.844606
-28.204747,-0.930220,44.844606
-28.204747,-0.178084,44.844606
-28.204747,0.574052,44.844606
-28.204747,1.326188,44.844606
-28.204747,2.078324,44.844606
-28.204747,2.830460,44.844606
-28.204747,3.582596,44.844606
-28.204747,4.334732,13.126194
-28.204747,5.086868,10.386041
-28.204747,5.839004,10.386041
-28.204747,6.591140,13.126194
-28.204747,7.343276,44.844606
-28.204747,8.095412,44.844606
-28.204747,8.847548,44.844606
-28.204747,9.599684,13.126194
-28.204747,10.351820,44.844606
-28.204747,11.103956,44.844606
-28.204747,11.856092,44.844606
-28.204747,12.608228,44.844606
-28.204747,13.360364,44.844606
-28.204747,14.112500,44.844606
-28.204747,14.864636,44.844606
-28.204747,15.616772,44.844606
-28.204747,16.368908,44.844606
-28.204747,17.121044,44.844606
-28.204747,17.873180,44.844606
-28.204747,18.625316,44.844606
-28.204747,19.377452,44.844606
-28.204747,20.129588,44.844606
-28.204747,20.881724,44.844606
-28.204747,21.633860,44.844606
-28.204747,22.385996,44.844606
-28.204747,23.138132,44.844606
-27.305241,-13.716532,44.844606
-27.305241,-12.964396,44.844606
-27.305241,-12.212260,44.844606
-27.305241,-11.460124,44.844606
-27.305241,-10.707988,44.844606
-27.305241,-9.955852,44.844606
-27.305241,-9.203716,44.844606
-27.305241,-8.451580,44.844606
-27.305241,-7.699444,44.844606
-27.305241,-6.947308,44.844606
-27.305241,-6.195172,44.844606
-27.305241,-5.443036,44.844606
-27.305241,-4.690900,44.844606
-27.305241,-3.938764,44.844606
-27.305241,-3.186628,44.844606
-27.305241,-2.434492,44.844606
-27.305241,-1.682356,44.844606
-27.305241,-0.930220,13.126194
-27.305241,-0.178084,44.844606
-27.305241,0.574052,11.397350
-27.305241,1.326188,13.126194
-27.305241,2.078324,9.111940
-27.305241,2.830460,11.397350
-27.305241,3.582596,11.397350
-27.305241,4.334732,10.386041
-27.305241,5.086868,11.397350
-27.305241,5.839004,11.397350
-27.305241,6.591140,8.272712
