GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
721,1832.22,4219.5,5197.76,487.75,273.74,-221.18,-3843.77,-31612.11,1741.52,22593.01,-6822.12,188.37,668.44,-6633.75,-5965.31,,,,,
731,1752.58,4205.48,5165.38,490.26,283.21,-198.84,-3880.08,-31780.64,1718.22,22683.08,-6701.32,186.72,438.64,-6514.6,-6075.96,,,,,
741,1845.43,4171.05,5228.02,517.95,267.27,-215.89,-3869.96,-31743.32,1711.45,22647.04,-6741.39,184.45,559.04,-6556.94,-5997.89,,,,,
751,1812.82,4187.68,5238.61,498.33,279.57,-240.87,-3901.52,-31858.14,1745.55,22633.59,-6594.44,183.41,395.6,-6411.03,-6015.43,,,,,
761,1836.36,4231.55,5180.15,508.8,272.37,-207.66,-3835.32,-31792.79,1738.04,22591.51,-6681.71,189.08,523.01,-6492.63,-5969.62,,,,,
771,1802.67,4202.45,5209.4,502.06,281.36,-206.31,-3881.75,-31726.05,1734.54,22675.63,-6746.59,185.29,593.99,-6561.3,-5967.31,,,,,
781,1781.46,4140.59,5203.08,485.72,273.16,-199.25,-3931.84,-31711.38,1740.57,22743.08,-6808.83,186.69,525.18,-6622.14,-6096.96,,,,,
791,1797,4160.19,5214.53,497.96,263.79,-230.81,-3837.85,-31663.81,1758.82,22651.64,-6815.91,185.85,611.47,-6630.06,-6018.59,,,,,
801,1820.09,4142.58,5239.26,501.73,258.9,-212.24,-3772.57,-31705.03,1765.84,22697.62,-6869.27,188.19,736.19,-6681.08,-5944.89,,,,,
811,1844.57,4205.64,5203.6,518.25,297.09,-230.37,-3841.67,-31643.93,1704.75,22607.52,-6804.02,182.87,665.45,-6621.15,-5955.7,,,,,
821,1831.91,4200.02,5224.84,496.8,286.33,-197.03,-3857.98,-31578.45,1782.66,22498.02,-6797.61,184.47,687.11,-6613.14,-5926.03,,,,,
831,1809.52,4173.68,5149.13,501.29,273.53,-223.18,-3853.11,-31661.76,1758.36,22619.09,-6792.55,183.13,546.56,-6609.41,-6062.85,,,,,
841,1784.56,4146.72,5220.54,495.58,269.82,-175.66,-3879.67,-31683.6,1761.04,22687.86,-6760.1,186.57,627.2,-6573.54,-5946.34,,,,,
851,1825.83,4176.92,5257.95,505.96,273.68,-196.61,-3872.87,-31560.95,1724.29,22599.17,-6856.6,186.51,733.36,-6670.09,-5936.73,,,,,
861,1848.5,4199.59,5172.54,517.55,267.92,-196.21,-3831.44,-31590.93,1697.55,22542.24,-6820.16,188.01,627.32,-6632.15,-6004.83,,,,,
871,1860.24,4232.17,5206.56,513.5,283.37,-199.61,-3827.57,-31801.53,1763,22543.35,-6627.57,186.35,573.49,-6441.23,-5867.74,,,,,
881,1790.81,4204.48,5181.92,517.94,286.17,-195.94,-3870.27,-31822.59,1728.46,22697.94,-6647.1,184.24,518.91,-6462.87,-5943.95,,,,,
891,1837.83,4140.5,5199.77,487.46,277.04,-173.52,-3850.41,-31795.5,1735.06,22556.21,-6593.2,183,414.43,-6410.2,-5995.77,,,,,
901,1840.16,4191.55,5149.19,514.17,263.58,-200.89,-3859.51,-31770.08,1741.07,22646.06,-6701.6,184.17,515.29,-6517.43,-6002.14,,,,,
911,1849.91,4182.91,5216.9,504.16,271.82,-199.3,-3884.13,-31642.45,1727.96,22664.69,-6835.05,188.35,692.48,-6646.7,-5954.22,,,,,
921,1782.94,4208.98,5190.28,510.16,275.25,-180.72,-3874.83,-31641.48,1754.55,22544.23,-6783.94,183.91,569.39,-6600.03,-6030.65,,,,,
931,1842.96,4153.65,5205.79,524.99,250.6,-204.95,-3874.65,-31868.69,1791.99,22595.66,-6602.34,181.92,417.34,-6420.42,-6003.08,,,,,
941,1856.01,4156.75,5265.89,508.04,276.91,-179.75,-3878.28,-31697.13,1739.42,22621.34,-6766.89,183.31,669.19,-6583.58,-5914.39,,,,,
951,1844.07,4196.3,5236.35,521.89,279.52,-210.02,-3936.17,-31678.05,1729.54,22608.48,-6741.64,181.2,591.9,-6560.45,-5968.54,,,,,
961,1781.74,4177.23,5255.1,509.89,262.25,-205.48,-3896.46,-31843.3,1742.17,22658.21,-6631.4,179.84,441.35,-6451.56,-6010.21,,,,,
971,1809.86,4189.52,5227.17,505.81,286.24,-188.13,-3901.78,-31709.03,1758.28,22640.07,-6753.67,179.77,618.01,-6573.9,-5955.89,,,,,
981,1820.46,4214.26,5197.56,511.88,285.12,-191.98,-3881.72,-31907.26,1760.27,22744.7,-6628.34,179.19,553.28,-6449.15,-5895.87,,,,,
991,1789.49,4167.32,5172.25,501.63,274.76,-174.61,-3859.29,-31865.04,1770.03,22697.39,-6645.46,181.5,473.94,-6463.96,-5990.01,,,,,
1001,1786.3,4161.01,5159.96,510.43,271.04,-186.69,-3888.19,-31841.54,1751.06,22723.14,-6656.87,180.78,446.52,-6476.09,-6029.57,,,,,
1011,1771.56,4192.72,5196.43,501.94,278.61,-217.35,-3879.35,-31655.71,1749.42,22725.2,-6825.72,182.37,663.47,-6643.35,-5979.88,,,,,
1021,1809.06,4168.94,5210.25,521.18,264.53,-181.78,-3867.77,-31612.73,1745.57,22540.36,-6784.01,182.08,597.62,-6601.93,-6004.31,,,,,
1031,1844.8,4269.07,5216.3,531.04,284.72,-182.93,-3864.85,-31738.8,1748.57,22725.52,-6826.37,182.37,833.45,-6644,-5810.55,,,,,
1041,1818.19,4173.28,5238.87,496.09,277.16,-225.84,-3902.57,-31622.77,1736.39,22599.42,-6798.81,178.24,588.24,-6620.57,-6032.33,,,,,
1051,1758.08,4205.41,5212.29,511.65,272.56,-220.74,-3888.76,-31741.27,1741.32,22655.97,-6735.63,180.42,506.51,-6555.21,-6048.7,,,,,
1061,1800.77,4116.91,5205.7,498.13,282.66,-230.06,-3900.28,-31788.5,1727.45,22747.71,-6759.6,182.23,460.49,-6577.37,-6116.88,,,,,
1071,1817.27,4158.18,5243.98,514.08,291.31,-216.82,-3918.79,-31825.31,1748.12,22758.8,-6744.93,178.92,570.82,-6566.01,-5995.19,,,,,
1081,1837.9,4181.67,5191.44,501.67,261.48,-236.96,-3888.89,-31805.22,1729.08,22586.52,-6637.66,180.32,358.7,-6457.34,-6098.64,,,,,
1091,1858.79,4188.82,5254.35,510.04,272.59,-214.93,-3884,-31905.97,1748.78,22723.18,-6639.5,176.91,551.65,-6462.59,-5910.94,,,,,
1101,1836.61,4143.35,5238.14,521.96,277.99,-199.99,-3859.62,-31944.93,1746.44,22663.3,-6588.94,182.98,423.26,-6405.97,-5982.71,,,,,
1111,1794.27,4092.44,5204.1,485.86,268.74,-200.73,-3877.28,-31705.79,1750.15,22721.13,-6787.69,182.13,532.9,-6605.57,-6072.67,,,,,
1121,1772.02,4292.83,5221.8,499.42,264.82,-209.41,-3915.8,-31710.36,1762.67,22784.47,-6855.69,180.88,762.46,-6674.81,-5912.35,,,,,
1131,1762.06,4235.55,5190.73,495.28,272.52,-214.31,-3895.39,-31662.46,1763.16,22597.84,-6782.3,181.17,544.99,-6601.13,-6056.15,,,,,
1141,1855.27,4133.15,5198.58,511.19,266.33,-216.65,-3895.56,-31694.34,1756.1,22613.89,-6817.22,181.19,527.97,-6636.03,-6108.06,,,,,
1151,1817.88,4141.49,5212.17,505.84,256.82,-224.95,-3903.03,-31727.01,1746.13,22705.77,-6763.59,182.6,531.1,-6580.99,-6049.88,,,,,
1161,1770.09,4281.37,5213.28,512.85,272.35,-208.48,-3858.72,-31790.87,1750.36,22677.97,-6735.71,184.07,620.21,-6551.64,-5931.43,,,,,
1171,1818.48,4233.21,5179.64,512.46,261.68,-190.67,-3866.11,-31714.85,1726.33,22647.17,-6822.47,184.77,607.34,-6637.71,-6030.37,,,,,
1181,1780.09,4157.37,5221.2,500.65,264.1,-200.7,-3863.9,-31708.12,1786.2,22720.14,-6855.69,184.09,657.04,-6671.61,-6014.56,,,,,
1191,1825.13,4185.36,5205.93,516.64,254.12,-179.73,-3875.82,-31646.1,1758.9,22651.05,-6851.72,183.87,695.47,-6667.85,-5972.38,,,,,
1201,1810.21,4198.61,5213.43,519.91,278.11,-190.78,-3850.42,-31726.58,1761.96,22600.09,-6761.4,181.67,614.53,-6579.73,-5965.21,,,,,
1211,1760.7,4235.23,5241.95,500.03,271.12,-212.81,-3848.64,-31806.22,1744.38,22697.59,-6759.4,186.42,583.34,-6572.98,-5989.64,,,,,
1221,1803.63,4146.66,5243.02,502.03,270.08,-196.91,-3912.59,-31844,1756.2,22660.93,-6635.33,180.67,429.04,-6454.66,-6025.62,,,,,
1231,1757.72,4204.72,5214.45,515.42,259.42,-201.41,-3876.26,-31773.26,1767.31,22662.04,-6725.63,182.39,530.15,-6543.24,-6013.09,,,,,
1241,1821.9,4140.2,5189.44,503.33,265.8,-175.55,-3905.31,-31715.28,1780.3,22646.47,-6760.39,183,551.31,-6577.39,-6026.07,,,,,
1251,1800.93,4219.59,5220.76,519.69,248.53,-203.07,-3882.75,-31612.86,1766.73,22537.23,-6796.03,181.74,614.79,-6614.29,-5999.5,,,,,
1261,1824.19,4188.61,5198.39,510.7,269.66,-224.19,-3903.63,-31762.25,1753.33,22680.87,-6718.7,180.83,535.68,-6537.87,-6002.19,,,,,
1271,1738.92,4152.89,5175.67,507,300.04,-162.99,-3872.48,-31655.71,1742.62,22595.72,-6771.29,184.47,521.69,-6586.82,-6065.14,,,,,
1281,1794.2,4212.12,5166.86,506.79,264.52,-199.53,-3847.24,-31693.65,1704.59,22622.59,-6772.45,181.99,531.26,-6590.45,-6059.19,,,,,
1291,1770.68,4186.85,5206.29,512.72,299.05,-206.44,-3905.29,-31608.55,1746.03,22590.73,-6767.93,181.34,592.08,-6586.6,-5994.52,,,,,
1301,1837.87,4250,5242.8,508.47,277.99,-206.93,-3878.06,-31600.26,1743.64,22481.28,-6758.41,185.41,656.8,-6573,-5916.2,,,,,
1311,1838.86,4200.14,5176.98,500.77,254,-186.19,-3898.94,-31554.55,1768.94,22501.21,-6801.43,185.43,601.23,-6616,-6014.77,,,,,
1321,1872.5,4209.34,5180.19,523.58,266.48,-198.86,-3848.75,-31587.34,1728.34,22653.49,-6889.44,183.13,798.96,-6706.32,-5907.35,,,,,
1331,1815.44,4184.77,5224.67,506.77,296.21,-180.39,-3867.23,-31550.84,1764.13,22587.66,-6843.48,182.28,781.19,-6661.2,-5880.01,,,,,
1341,1761.75,4175.14,5242.71,493.95,246.59,-186.6,-3876.11,-31425.46,1767.88,22636.12,-7004.43,183.82,835.98,-6820.61,-5984.63,,,,,
1351,1748,4272.9,5163.28,507.74,283.65,-190.98,-3913.91,-31549.89,1753.35,22592.4,-6823.92,184.66,666.56,-6639.26,-5972.7,,,,,
1361,1866.21,4201.65,5181.67,520.78,252.37,-202.71,-3905.84,-31452.8,1707.54,22529.95,-6872.25,185.21,698.83,-6687.04,-5988.21,,,,,
1371,1848.01,4172.73,5212.28,519.21,282.59,-198.15,-3900.05,-31363.27,1703.5,22594.72,-6981.12,184.67,871.58,-6796.46,-5924.87,,,,,
1381,1813.58,4176.4,5149.27,487.49,277.27,-203.12,-3914.78,-31473.36,1749.03,22625.97,-6925.18,186.12,687.75,-6739.06,-6051.31,,,,,
1391,1831.12,4217.57,5191.86,513.86,302.97,-187.54,-3922.64,-31544.7,1735.25,22573.01,-6838.93,184.43,710.75,-6654.5,-5943.74,,,,,
1401,1795.98,4136.68,5189.13,514.89,282.15,-185.53,-3887.2,-31527.24,1749.93,22645.77,-6862.98,187.54,714.56,-6675.44,-5960.88,,,,,
1411,1834.91,4136.84,5239.62,506.44,285.65,-199.52,-3906.21,-31505.37,1743.78,22495.74,-6780.93,182.53,631.86,-6598.4,-5966.54,,,,,
1421,1813.34,4227.08,5236.27,498.7,273.77,-188.26,-3878.3,-31584.46,1752.8,22607.55,-6811.47,183.1,758.49,-6628.37,-5869.88,,,,,
1431,1761.64,4198.14,5208.83,509.05,286.81,-186.23,-3895.82,-31762.26,1758.17,22522.73,-6604.28,182.56,401.06,-6421.72,-6020.65,,,,,
1441,1802.89,4221.38,5209.51,525.72,284.64,-195.06,-3911.84,-31700.58,1733.95,22553.01,-6680.03,183.66,523.63,-6496.38,-5972.75,,,,,
1451,1835.95,4176.28,5229.58,508.9,295.51,-227.5,-3867.83,-31643.86,1760.09,22508.54,-6669.59,186.89,575.66,-6482.7,-5907.04,,,,,
1461,1797.93,4177.23,5230.2,492.89,280.16,-215.45,-3906.31,-31635.14,1728.95,22493.8,-6747.17,185.15,444.26,-6562.02,-6117.76,,,,,
1471,1812.66,4241.21,5199.15,503.18,263.4,-192.58,-3967.79,-31437.33,1750.48,22502.47,-6844.43,183.17,674.86,-6661.26,-5986.39,,,,,
1481,1823.9,4154.49,5201.63,515.12,258.81,-212.73,-3894.44,-31778.28,1744.52,22717.18,-6676.98,182.51,530.2,-6494.47,-5964.27,,,,,
1491,1813.19,4207.73,5218.3,505.17,281.82,-204.86,-3940.75,-31637.08,1770.82,22652.69,-6727.94,182.87,667.04,-6545.07,-5878.03,,,,,
1501,1778.48,4207.36,5212.29,502.17,289.52,-203.06,-3886.53,-31794.17,1742.16,22597.4,-6620.74,181.74,445.63,-6438.99,-5993.37,,,,,
1511,1812.44,4143.62,5215.91,495.61,263.09,-199.43,-3871.98,-31690,1733.13,22699.09,-6791.54,186.76,601.46,-6604.78,-6003.32,,,,,
1521,1784.18,4125.52,5200.52,499.9,268.27,-215.37,-3864.41,-31846.2,1767.19,22762.61,-6746.01,185.47,482.22,-6560.54,-6078.33,,,,,
1531,1828.22,4100.26,5229.38,488.72,271.53,-203.42,-3885.36,-31703.51,1752.14,22694.22,-6787.19,185.06,572.18,-6602.13,-6029.95,,,,,
1541,1763.11,4213.32,5203.34,492.57,281.99,-201.64,-3888.86,-31830.34,1727.36,22646.94,-6631.11,183.32,407.79,-6447.79,-6040.01,,,,,
1551,1769.9,4107.37,5210.28,499.27,268.24,-198,-3924.16,-31748.43,1753.95,22736.6,-6742.02,179.69,475,-6562.32,-6087.32,,,,,
1561,1811.46,4234.06,5203.56,514.82,255.39,-190.04,-3886.73,-31890.47,1766.12,22598.97,-6603.97,183.94,417.16,-6420.04,-6002.88,,,,,
1571,1805.56,4195.63,5200.1,505.98,271.42,-216.56,-3886.39,-31620.47,1744.84,22602.83,-6748.42,186.96,602.94,-6561.46,-5958.52,,,,,
1581,1849.1,4337.74,5227.17,523.07,280.9,-192.27,-3900.8,-31751.93,1701.79,22544.2,-6629.42,185.79,618.98,-6443.63,-5824.64,,,,,
1591,1792.53,4189.27,5240.99,493.16,266.52,-196.01,-3907.54,-31581.79,1761.02,22676.89,-6844.65,185.45,735.04,-6659.2,-5924.16,,,,,
1601,1847.92,4135.31,5208.3,498.84,247.53,-202.6,-3878.78,-31693.34,1775.88,22699.4,-6791.28,185.8,638.47,-6605.47,-5967,,,,,
1611,1869.39,4167.99,5205.88,508.04,272.25,-176.04,-3871.68,-31469.97,1709.51,22571.82,-6884.03,190.39,787.17,-6693.64,-5906.47,,,,,
1621,1849.62,4225.25,5205.27,523.82,273.98,-184.33,-3837.45,-31531.64,1746.99,22635.14,-6912.94,191.01,906.66,-6721.93,-5815.27,,,,,
1631,1784.94,4202.32,5237.96,500.8,272.43,-212.68,-3884.82,-31756.9,1776.02,22671.15,-6731.86,187.68,591.21,-6544.18,-5952.96,,,,,
