GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
201,1784.12,4213.08,4920.69,470.08,248.32,-118.68,-3907.7,-29187.56,1641.8,17373.84,-5477.09,162.84,-2562.01,-5314.25,-7876.25,,,,,,,,,
211,1841.77,4213.56,4937.05,480.09,268.57,-89.46,-3874.74,-29137.44,1626.72,17300.93,-5474.73,161.5,-2432.93,-5313.23,-7746.16,,,,,,,,,
221,1793.05,4314.24,4959.97,475.79,255.28,-136.84,-3894.69,-28682.9,1610.84,17185.66,-5793.74,166.49,-2119.6,-5627.26,-7746.85,,,,,,,,,
231,1832.56,4232.63,5002.47,472.52,274.95,-116.49,-3930.59,-29023.94,1608.06,17308.5,-5565.34,162.57,-2339.32,-5402.77,-7742.09,,,,,,,,,
241,1824.22,4346.32,4996.33,479.8,269.26,-107.82,-3886.18,-29057.04,1624.39,17149.33,-5472.67,167.59,-2361.39,-5305.08,-7666.47,,,,,,,,,
251,1849.82,4241.91,4997.56,479.02,271.64,-126.74,-3957.5,-28978.01,1613.19,17208.32,-5528.48,160.16,-2400.78,-5368.32,-7769.1,,,,,,,,,
261,1816.11,4253.43,4994.27,483.06,258.34,-111.96,-3935.85,-29124.03,1616.21,17236.26,-5416.69,164.13,-2514.15,-5252.56,-7766.71,,,,,,,,,
271,1904.34,4336.98,4964.39,491.06,265.85,-119.59,-3909.3,-29005.53,1616.69,16989.71,-5401.67,165.34,-2465.41,-5236.33,-7701.74,,,,,,,,,
281,1841.38,4278.18,5010.76,470.27,254.32,-104.7,-3841.48,-29234.09,1598.94,17216.63,-5394.52,163.23,-2509.79,-5231.29,-7741.08,,,,,,,,,
291,1801.29,4305.01,4984.01,467.5,274.16,-103.17,-3906.74,-28976.55,1621.93,17199.98,-5531.44,163.92,-2332.59,-5367.52,-7700.11,,,,,,,,,
301,1748.69,4406.04,4957.29,472.14,265.1,-93.1,-3939.75,-29058.11,1632.18,17262.49,-5488.65,167.27,-2347.04,-5321.38,-7668.43,,,,,,,,,
311,1793.31,4387.62,4986.57,479.42,257.04,-127.89,-3925.96,-28971.59,1620.12,17243.57,-5580.32,162.03,-2257.78,-5418.29,-7676.06,,,,,,,,,
321,1819.79,4258.75,4968.3,456.24,273.48,-100.84,-3921.43,-29101,1644.92,17227.04,-5463.09,164.28,-2474.76,-5298.8,-7773.56,,,,,,,,,
331,1838.47,4286.81,4963.85,472.26,264.49,-78.18,-3942.61,-29135.27,1620.75,17340.36,-5459.94,161.8,-2369.06,-5298.15,-7667.21,,,,,,,,,
341,1793.73,4221.03,4936.19,476.28,255.61,-89.96,-3851.38,-29165.35,1613.75,17329.71,-5489.58,166.51,-2480.39,-5323.07,-7803.47,,,,,,,,,
351,1810.32,4179.05,4926.22,479.85,261.29,-69.23,-3902.56,-29247.21,1674.26,17380.09,-5432.32,166.76,-2507.92,-5265.57,-7773.49,,,,,,,,,
361,1848.35,4284.95,4993.43,468.3,279.66,-75.88,-3924.74,-28990.79,1635.53,17189.92,-5517.11,163.67,-2291.26,-5353.44,-7644.7,,,,,,,,,
371,1789.37,4286.99,4943.35,490.89,271.54,-74.22,-3936.81,-28999.28,1652.79,17172.19,-5497.6,169.74,-2403.19,-5327.86,-7731.05,,,,,,,,,
381,1783.91,4315.78,5011.93,478.02,270.6,-92.41,-3976.75,-28759.38,1608.8,17202.58,-5622.31,165.99,-2156.92,-5456.32,-7613.24,,,,,,,,,
391,1790.93,4242.62,4947.36,476.63,291.98,-118.75,-3949.69,-28916.24,1636.67,17230.97,-5520.97,161.47,-2367.52,-5359.5,-7727.02,,,,,,,,,
401,1780.22,4291.52,4941.4,482.24,265.21,-94.41,-3934.32,-28986.79,1654.75,17164.4,-5472.32,165.42,-2435.79,-5306.9,-7742.69,,,,,,,,,
411,1749.1,4176.73,4980.03,481.72,267.65,-87.34,-3926.56,-29031.86,1636.26,17211.29,-5461.49,161.77,-2542.98,-5299.72,-7842.7,,,,,,,,,
421,1832.58,4278.78,5010.23,460.07,271.1,-116.17,-3927.97,-28990.82,1636.55,17071.91,-5408.91,162.64,-2473.74,-5246.28,-7720.02,,,,,,,,,
431,1873.18,4253.09,4955.06,459.89,290.62,-108.4,-3885.43,-29064.22,1611.11,17135.88,-5407.58,166.1,-2479.22,-5241.48,-7720.7,,,,,,,,,
441,1847.82,4263.74,4929.82,466.95,268.33,-103.8,-3949.84,-29035.18,1631.98,17263.26,-5485.36,165.06,-2416.92,-5320.3,-7737.22,,,,,,,,,
451,1831.89,4246.89,4998.17,474.14,267.59,-101.08,-3911.7,-29212.39,1611.12,17152.75,-5269.72,160.42,-2642.62,-5109.3,-7751.93,,,,,,,,,
461,1818.69,4229.85,5008.04,483.08,273.08,-124.7,-3905.35,-29140.3,1616.36,17303.04,-5422.72,162.27,-2438.21,-5260.45,-7698.66,,,,,,,,,
471,1809.37,4258.59,4994.95,490.24,287.97,-131.89,-3894.03,-29129.13,1632.2,17199.28,-5439.14,161.6,-2482.44,-5277.54,-7759.98,,,,,,,,,
481,1835.59,4352.55,4986.91,486.64,263.89,-96.52,-3947.68,-29066.66,1593.7,17173.43,-5445.18,161.02,-2418.15,-5284.15,-7702.3,,,,,,,,,
491,1818.59,4296,4974.98,473.49,269.17,-104.97,-3872.04,-29103.65,1637.68,17209.36,-5446.21,162.91,-2401.38,-5283.3,-7684.69,,,,,,,,,
501,1828.27,4251.26,4916.57,482.66,260.39,-94.33,-3843.54,-28777.35,1665.98,17241.41,-5793.48,169.5,-2068.7,-5623.98,-7692.68,,,,,,,,,
511,1796.56,4359.53,4912.68,486.51,265.16,-107.84,-3907,-28786.48,1598.85,17219.63,-5688.59,170.18,-2162.4,-5518.41,-7680.8,,,,,,,,,
521,1791.52,4226.08,4954.24,473.43,268.1,-95.47,-3861.46,-28827.89,1655.32,17161.57,-5628.91,164.15,-2254.56,-5464.76,-7719.32,,,,,,,,,
531,1824.14,4216.58,4978.77,470.8,264.16,-108.12,-3931.87,-28898.09,1615.06,17224.27,-5583.91,168.49,-2344.3,-5415.43,-7759.73,,,,,,,,,
541,1782.42,4194.27,5017.6,472.68,283.27,-95.32,-3889.22,-29030.11,1647.31,17239.53,-5524.78,163.43,-2377.58,-5361.35,-7738.93,,,,,,,,,
551,1852.09,4199.81,4952.07,477.12,279.22,-108.93,-3865.59,-28523.53,1623.6,17128.75,-5946.44,172.13,-1985.39,-5774.3,-7759.69,,,,,,,,,
561,1809.33,4318.37,4966.36,479.34,266.1,-91.29,-3936.7,-28904.12,1609.91,17111.84,-5490.99,163.62,-2370.87,-5327.37,-7698.24,,,,,,,,,
571,1813.86,4289.09,5016.46,491.8,264.91,-109.05,-3907.58,-29003.82,1661.91,17246.53,-5515.98,164.94,-2235.91,-5351.04,-7586.95,,,,,,,,,
581,1838.02,4226.55,4943.4,473.62,278.58,-112.94,-3916.95,-28907.78,1637.49,17120.39,-5515.81,163.54,-2419.63,-5352.27,-7771.9,,,,,,,,,
591,1807.36,4251.59,4965.22,465.23,266.75,-95.93,-3903.24,-28836.32,1601.36,17129.41,-5549.82,167.02,-2348.58,-5382.8,-7731.37,,,,,,,,,
601,1830.64,4277.52,4963.59,479.9,268.86,-109.24,-3923.84,-28583.2,1644.62,17027.95,-5750.99,169.49,-2123.2,-5581.5,-7704.7,,,,,,,,,
611,1858.89,4251.23,4943.84,485.53,274.75,-88.34,-3924.3,-28884.97,1614.03,17200.93,-5589.67,167.44,-2268.4,-5422.23,-7690.63,,,,,,,,,
621,1823.14,4244.99,4935.94,481.78,271.37,-119.91,-3929.59,-28846.75,1605.46,17130.37,-5572.2,167.39,-2403.21,-5404.8,-7808.01,,,,,,,,,
631,1768.65,4219.2,4920.29,488.7,278.16,-99.08,-3902.18,-29111.17,1627.38,17291.14,-5472.17,166.66,-2518.93,-5305.51,-7824.44,,,,,,,,,
641,1812.37,4352.81,5016.98,499.91,252.59,-118,-3923.06,-28940.43,1636.65,17099.87,-5475.89,163.42,-2310.31,-5312.48,-7622.78,,,,,,,,,
651,1817.83,4261.97,4979.06,466.24,280.16,-115.7,-3916.58,-28931.62,1622.23,17160.46,-5567.88,166.77,-2375.96,-5401.1,-7777.06,,,,,,,,,
661,1795.3,4330.37,5014.01,502.57,257.77,-124.32,-3882.42,-29025.31,1643.8,17149.91,-5459.05,167.21,-2338.34,-5291.83,-7630.17,,,,,,,,,
671,1797.78,4209.54,4919.86,481.34,293.81,-115.69,-3882.66,-29044.57,1626.49,17205.97,-5504.1,166.22,-2508.12,-5337.88,-7846,,,,,,,,,
681,1818.6,4216.22,4977.27,477.02,268.53,-103.5,-3870.92,-29002.2,1633.21,17199.04,-5479.34,165.46,-2386.74,-5313.87,-7700.61,,,,,,,,,
691,1837.94,4239.03,4954.03,486.82,282.66,-116.06,-3869.63,-28954.33,1633.46,17174.95,-5516.25,165.86,-2331.14,-5350.38,-7681.52,,,,,,,,,
701,1834.12,4268.9,4975.72,485.3,271.42,-94.22,-3880.3,-29005.76,1627.25,17195.06,-5474.31,167.42,-2322.51,-5306.89,-7629.41,,,,,,,,,
711,1805.72,4258.95,4953.97,466.49,267.73,-129.61,-3868.18,-28947.53,1637.77,17125.23,-5523.07,163.47,-2429.48,-5359.6,-7789.07,,,,,,,,,
721,1818.14,4224.68,4983.2,463.02,288.29,-116.67,-3895.79,-28769.59,1651.41,17181.37,-5710.64,167.15,-2171.94,-5543.49,-7715.44,,,,,,,,,
731,1742.87,4267.31,4946.61,477.69,265.94,-111.42,-3911.67,-28988.19,1649.91,17212.78,-5532.67,165.4,-2448.16,-5367.27,-7815.43,,,,,,,,,
741,1827.5,4310.36,4999.63,469.01,281.01,-114.39,-3911.53,-28896.32,1635.73,17175.35,-5565.31,164.05,-2223.64,-5401.27,-7624.91,,,,,,,,,
751,1803.24,4300.2,4945.95,480.52,280,-122.83,-3894.41,-28864.67,1623.08,17146.76,-5570.09,167.15,-2302.14,-5402.94,-7705.08,,,,,,,,,
761,1779.23,4323.99,4948.53,486.86,283.57,-123.02,-3957.52,-28939.89,1625.58,17181.65,-5489.7,164.54,-2391.01,-5325.16,-7716.17,,,,,,,,,
771,1841.35,4271.62,4993.09,467.13,281.48,-137.14,-3920.9,-28935.63,1644.2,17139.82,-5516.25,162.74,-2354.98,-5353.51,-7708.5,,,,,,,,,
781,1828.93,4277.39,4974.82,489.42,254.3,-87.25,-3890.46,-28969.16,1596.56,17074.58,-5472.34,164.59,-2450.85,-5307.75,-7758.61,,,,,,,,,
791,1781.8,4236.88,4947.88,472.69,265.75,-123.54,-3885.94,-28923.39,1629.15,17196.03,-5512.33,164.38,-2402.7,-5347.95,-7750.65,,,,,,,,,
801,1844.06,4237.03,4969.62,474.53,293.68,-106.26,-3869.43,-28902.52,1596.47,17122.25,-5511.53,168.81,-2340.57,-5342.71,-7683.28,,,,,,,,,
811,1854.39,4305.27,4961.5,479.26,256.97,-97.33,-3890.55,-28945.3,1617.77,16993.54,-5426.38,161.21,-2464.49,-5265.17,-7729.66,,,,,,,,,
821,1886.55,4312.72,4959.41,492.75,266.57,-105.62,-3916.35,-28906.57,1612.44,16951.86,-5424.2,164.47,-2446.23,-5259.72,-7705.96,,,,,,,,,
831,1812.17,4269.07,4969.07,473.48,273.94,-73.64,-3911.91,-28767.82,1604.65,17134.9,-5604.04,164.68,-2216.09,-5439.37,-7655.46,,,,,,,,,
841,1882.59,4186.33,4960.06,476.96,260.06,-94.36,-3928.8,-28855.44,1615.3,17173.01,-5595.59,166.43,-2324.27,-5429.16,-7753.43,,,,,,,,,
851,1879.67,4235.03,4970.93,478.9,271.87,-98.93,-3900.2,-28861.56,1609.3,17175.39,-5614.67,168.48,-2239.61,-5446.19,-7685.8,,,,,,,,,
861,1907.14,4338.45,5006.67,480.3,265.23,-123.85,-3876.9,-28963.23,1580.47,17131.93,-5476.28,162.11,-2253.78,-5314.18,-7567.96,,,,,,,,,
871,1774.91,4266.46,4972.14,467.64,283.92,-93.46,-3898.56,-29001.32,1605.09,17274.14,-5542.45,165.49,-2349.05,-5376.97,-7726.02,,,,,,,,,
881,1808.98,4303.34,5021.95,483.25,277.56,-92.4,-3924.53,-28898.62,1588.29,17227.04,-5602.76,165.45,-2205.15,-5437.31,-7642.46,,,,,,,,,
891,1815.32,4192.41,4981.86,477.55,282.42,-138.07,-3857.17,-28931.06,1653,17167.9,-5556.26,171.25,-2355.84,-5385.01,-7740.85,,,,,,,,,
901,1816.89,4256.16,4980.72,471.85,264.85,-119.97,-3910.8,-28921.2,1642.74,17226.72,-5564.86,166.73,-2292.04,-5398.13,-7690.17,,,,,,,,,
911,1801.53,4314.79,4978.5,476.16,274.99,-111.47,-3870.16,-28937.92,1619.84,17133.82,-5500.89,167.93,-2319.91,-5332.96,-7652.87,,,,,,,,,
921,1878.03,4287.58,4963.54,469.91,256.72,-106.5,-3879.25,-28837.45,1596.1,17146.13,-5642.39,168.28,-2225.19,-5474.11,-7699.3,,,,,,,,,
931,1840.53,4206.18,4954.93,462.68,292.87,-92.5,-3945.16,-28992.64,1639.05,17263.27,-5512.72,162.39,-2370.79,-5350.33,-7721.12,,,,,,,,,
941,1816.38,4210.75,4945.41,481.24,290.06,-107.78,-3928.38,-28828.5,1639.31,17162.7,-5615.26,163.1,-2318.83,-5452.16,-7770.99,,,,,,,,,
951,1747.04,4219.49,4948.04,482.58,260.56,-127.51,-3880.08,-28971.62,1632.22,17397.39,-5629.58,166.18,-2291.9,-5463.41,-7755.31,,,,,,,,,
961,1789.89,4245.86,4989.62,480.03,263.41,-131.67,-3860.27,-28920.21,1635.84,17182.32,-5571.87,163.97,-2325.18,-5407.89,-7733.07,,,,,,,,,
971,1779.71,4263.82,4929.22,480.89,272.16,-126.74,-3860.01,-28752.5,1630.38,17100.58,-5681.28,168.43,-2282.5,-5512.86,-7795.35,,,,,,,,,
981,1805.81,4288.01,4927.32,470.38,261.93,-140.3,-3871.94,-28896.19,1614.02,17190.36,-5579.48,165.53,-2350.6,-5413.95,-7764.55,,,,,,,,,
991,1789.49,4260.21,4976.95,460.84,287.14,-99.21,-3894.97,-28973.51,1646.45,17334.33,-5598.67,166.76,-2212.29,-5431.9,-7644.2,,,,,,,,,
1001,1769.44,4190.23,4993.04,456.92,268.4,-112.16,-3901.57,-29019.62,1651.34,17293.29,-5545.52,164.47,-2410.7,-5381.05,-7791.74,,,,,,,,,
1011,1817.2,4253.4,4988.64,465.31,272.55,-130.89,-3887.35,-28975.46,1609.31,17168.86,-5554.67,167.68,-2418.44,-5386.99,-7805.43,,,,,,,,,
1021,1825.63,4309.97,4997.64,493.49,259.91,-115.3,-3876.87,-29029.77,1612.31,17192.96,-5468.27,163.74,-2330.03,-5304.53,-7634.56,,,,,,,,,
1031,1793.67,4237.89,4969.38,475.8,276.52,-128.69,-3891.17,-28968.86,1638.07,17119.67,-5484.44,167.69,-2477.72,-5316.75,-7794.48,,,,,,,,,
1041,1816.92,4228.92,4976.92,474.79,276.09,-117.92,-3908.04,-29040.29,1620.92,17192.48,-5459.91,162.1,-2479.22,-5297.8,-7777.02,,,,,,,,,
1051,1811.38,4214.51,4964.75,475.77,266.48,-99.7,-3913.46,-28927.86,1630.9,17291.4,-5615.69,166.7,-2285.84,-5448.99,-7734.83,,,,,,,,,
1061,1836.84,4314.73,4973.96,482.28,271.77,-110.11,-3929.87,-28937.83,1596.61,17235.14,-5600.3,166.98,-2266.48,-5433.32,-7699.79,,,,,,,,,
1071,1835.52,4251.17,4965.45,479.84,268.45,-113.59,-3920.85,-28945.77,1628.64,17210.05,-5553.89,166.09,-2341.08,-5387.81,-7728.89,,,,,,,,,
1081,1887.18,4271.66,4944.47,471.82,271.97,-115.55,-3901.6,-28991.58,1609.17,17274.12,-5555.56,165.95,-2278.33,-5389.61,-7667.93,,,,,,,,,
1091,1809.43,4219.54,4951.76,454.77,261.78,-110.33,-3898.88,-29027.33,1623.71,17181.77,-5479.55,166.06,-2533.77,-5313.49,-7847.27,,,,,,,,,
1101,1817.88,4220.03,5032.05,477.28,248.34,-120.83,-3867.13,-28998.27,1660.66,17180.78,-5530.78,169.09,-2349.22,-5361.69,-7710.91,,,,,,,,,
1111,1827.39,4242.52,5002.55,482.63,280.98,-140.52,-3856.29,-28828.95,1642.41,17186.28,-5644.88,166.08,-2161,-5478.79,-7639.79,,,,,,,,,
1121,1818.24,4328.3,4968.45,487.93,277.7,-127.36,-3918.19,-28914.68,1614.17,17137.51,-5576.06,166.51,-2327.93,-5409.54,-7737.48,,,,,,,,,
1131,1846.42,4233.15,5005.57,468.34,292.76,-112.84,-3821.15,-28815.16,1630.02,17195.39,-5684.61,170.52,-2077.5,-5514.1,-7591.6,,,,,,,,,
1141,1842.59,4261.15,4994.45,473.94,309.96,-116.88,-3916.12,-28938.24,1607.78,17226.15,-5582.97,167.2,-2255.21,-5415.77,-7670.98,,,,,,,,,
1151,1810.86,4233.29,4918.4,473.45,254.22,-117.69,-3860.11,-29097.82,1649.33,17212.08,-5418.3,165.72,-2524,-5252.58,-7776.58,,,,,,,,,
1161,1860.57,4210.95,4948.39,481.88,263.97,-126.95,-3886,-29013.43,1606.5,17260.71,-5500.61,169.08,-2393.4,-5331.53,-7724.94,,,,,,,,,
1171,1827.82,4325.05,4930.89,486.94,264.34,-118.68,-3883.62,-29041.04,1644.27,17248.81,-5512.15,167.44,-2315.23,-5344.71,-7659.93,,,,,,,,,
1181,1811.3,4221.4,4920.72,479.32,258.09,-105.69,-3850.5,-29040.11,1615.81,17282.68,-5545.83,170.6,-2406.98,-5375.22,-7782.2,,,,,,,,,
1191,1824.58,4291.52,5002.41,482.91,278.09,-93.25,-3912.24,-29054.46,1656.86,17290.53,-5525.57,170.33,-2233.06,-5355.24,-7588.31,,,,,,,,,
1201,1771.25,4245.16,4999.06,482.03,287.42,-129.85,-3887.19,-28840.46,1657.05,17192.77,-5652.46,168.24,-2222.75,-5484.23,-7706.97,,,,,,,,,
1211,1844.37,4226.56,4954.04,472.09,279.97,-110.93,-3854.16,-29049.97,1606.28,17225.46,-5513.92,167.79,-2406.29,-5346.13,-7752.42,,,,,,,,,
1221,1759.52,4303.19,4955.08,480.8,251.98,-143.02,-3834.26,-28991.15,1660.55,17253.6,-5535.24,166.45,-2303.72,-5368.79,-7672.51,,,,,,,,,
1231,1777.87,4182.19,4961.24,469.15,271.61,-133.31,-3854.83,-28949.14,1652.04,17252.75,-5612.7,166.61,-2370.44,-5446.1,-7816.53,,,,,,,,,
1241,1842.57,4205.7,4970.3,477.43,261.21,-126.32,-3907.99,-28866.84,1603.69,17219.85,-5665.12,167.84,-2320.4,-5497.28,-7817.68,,,,,,,,,
1251,1865.97,4208.47,4997.36,472.73,276.27,-104.28,-3878.57,-29180.84,1626.89,17276.48,-5440.93,166.05,-2439.53,-5274.88,-7714.41,,,,,,,,,
1261,1803.13,4210.02,4961.88,481.94,270.09,-123.72,-3855.52,-29149.22,1600.58,17284.86,-5477.6,166,-2515.95,-5311.6,-7827.55,,,,,,,,,
1271,1845.73,4243.45,4970.21,470.98,274.88,-113.64,-3858.77,-28934.13,1620.42,17113.95,-5512.68,164.71,-2366.92,-5347.97,-7714.89,,,,,,,,,
1281,1797.05,4283.97,4953.4,468.84,274.72,-107.8,-3895.34,-29058.52,1624.04,17186.32,-5512.61,166.36,-2473.32,-5346.26,-7819.58,,,,,,,,,
1291,1740.46,4263.11,4989.57,483.91,261.41,-109.03,-3904.84,-29022.4,1637.68,17299.37,-5569.13,164.91,-2360.75,-5404.23,-7764.97,,,,,,,,,
1301,1835.1,4183.22,4946.73,464.95,276.08,-139.12,-3945.54,-29050.84,1628.09,17288.38,-5475.31,165.11,-2512.94,-5310.19,-7823.13,,,,,,,,,
1311,1857.28,4262.44,4912.58,486.2,257.32,-142.54,-3900.01,-28963.53,1644.61,17228.81,-5597.73,165.25,-2356.84,-5432.48,-7789.32,,,,,,,,,
1321,1855.57,4328.64,4983.89,478.01,255.03,-130.33,-3864.2,-28944.07,1603.11,17180.24,-5619.9,169.55,-2254.12,-5450.36,-7704.48,,,,,,,,,
1331,1857.27,4276.08,4987.85,482.41,261.52,-118.14,-3864.3,-29058.15,1647.8,17287.01,-5572.92,167.07,-2240.66,-5405.85,-7646.51,,,,,,,,,
1341,1838.02,4273.21,4916.24,476.13,292.91,-118.75,-3883.03,-29033.95,1620.57,17270.19,-5587.05,164.87,-2348.44,-5422.18,-7770.63,,,,,,,,,
1351,1815.22,4316.54,4961.16,464.95,266.71,-114.42,-3846.6,-29136.36,1636.72,17296.65,-5504.11,166.06,-2339.43,-5338.05,-7677.48,,,,,,,,,
1361,1859.57,4224.56,5015.61,468.43,258.95,-113.37,-3890.54,-29158.3,1623.39,17316.09,-5526.02,164.75,-2395.62,-5361.26,-7756.88,,,,,,,,,
1371,1836.53,4266.45,4964.6,472.04,271.5,-116.34,-3857.51,-28924.85,1610.62,17246.88,-5676.21,166.55,-2230.08,-5509.66,-7739.74,,,,,,,,,
1381,1846.52,4173.29,4968.67,471.9,274.14,-113.56,-3915.14,-29194.33,1660.13,17395.09,-5472.29,162.09,-2433.31,-5310.2,-7743.51,,,,,,,,,
1391,1815.81,4257.31,4988.3,479.18,267.67,-142.5,-3932.29,-29076.72,1635.07,17278.43,-5522.59,163.49,-2429.75,-5359.1,-7788.85,,,,,,,,,
1401,1842.17,4237.69,4964.97,466.21,264.09,-120.23,-3874.89,-29214.66,1633.86,17177.93,-5347.17,161.75,-2622.86,-5185.42,-7808.28,,,,,,,,,
1411,1837.86,4260.85,4954.13,474.1,259.08,-109.74,-3910.26,-29008.88,1630.38,17229,-5557.87,166.13,-2383.48,-5391.74,-7775.22,,,,,,,,,
1421,1858.84,4297.32,4946.13,479.05,282.71,-105.35,-3921.32,-28928.33,1611.3,17242.88,-5584.46,165.49,-2236.77,-5418.97,-7655.74,,,,,,,,,
1431,1822.92,4250.68,4959.04,468.07,271.53,-141.33,-3907.96,-28970.8,1631.59,17287.05,-5569.68,162.92,-2329.21,-5406.76,-7735.97,,,,,,,,,
1441,1741.8,4286.59,4975.74,483.59,269.79,-127.3,-3847.61,-28966.44,1645.69,17237.22,-5613.72,166.79,-2300.93,-5446.93,-7747.85,,,,,,,,,
1451,1835.87,4256.27,5006.05,479.19,276.49,-113.56,-3920.35,-28985.75,1606.02,17246.19,-5571.34,166.23,-2313.57,-5405.1,-7718.68,,,,,,,,,
1461,1828.8,4296.42,4944.11,484.02,286.04,-125.33,-3860.65,-29016.17,1634.53,17213.3,-5563.09,168.45,-2314.92,-5394.65,-7709.56,,,,,,,,,
1471,1814.77,4311.56,5000.69,482.48,252.12,-149.78,-3894.81,-28831.51,1589.73,17153.17,-5653.96,170.98,-2271.56,-5482.98,-7754.55,,,,,,,,,
1481,1781.54,4229.89,4946.79,471.57,266.66,-124.83,-3880.19,-29027.07,1652.15,17339.8,-5586.27,166.02,-2343.7,-5420.24,-7763.95,,,,,,,,,
1491,1803.9,4315.11,4977.49,476.32,269.98,-137.18,-3877.27,-29044.79,1633.86,17229.71,-5520.19,168.78,-2352.89,-5351.41,-7704.3,,,,,,,,,
1501,1776.74,4327.99,4938.61,473.19,256.95,-117.67,-3868.65,-28932.8,1640.79,17275.88,-5611.64,169.49,-2228.98,-5442.15,-7671.12,,,,,,,,,
1511,1767,4328.74,4980.68,487.2,257.74,-101.18,-3891.1,-28762.85,1622.37,17153.65,-5679.4,168.42,-2157.76,-5510.99,-7668.74,,,,,,,,,
1521,1800.02,4302.27,4939.86,480.9,270.24,-112.7,-3896.3,-28885.73,1610.25,17220.7,-5615.47,167.79,-2270.48,-5447.68,-7718.16,,,,,,,,,
