GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
341,1814.42,4373.45,5024.49,483.46,268.93,-135.29,-3861.34,-28973.63,1592.34,17221.94,-5567.5,171.85,-2191.23,-5395.64,-7586.87,,,,,,,,,
351,1820.84,4497.98,4995.31,472.42,281.18,-134.32,-3900.33,-28933.11,1616.17,17280.46,-5639.29,168.99,-2003.39,-5470.31,-7473.69,,,,,,,,,
361,1841.04,4482.87,5006.86,483.4,279.01,-120.6,-3867.5,-28972.73,1601.19,17208.09,-5537.2,167.76,-2058.38,-5369.45,-7427.83,,,,,,,,,
371,1884.95,4414.09,4988.35,469.15,276.61,-114.93,-3831.23,-29074.18,1635.46,17198.9,-5466.08,171.84,-2152.83,-5294.24,-7447.06,,,,,,,,,
381,1856.66,4591.04,4971.2,479.67,267.27,-111.59,-3851.39,-28944.93,1590.6,17068.69,-5516.17,168.92,-2082.79,-5347.25,-7430.03,,,,,,,,,
391,1794.1,4461.27,4994.3,481.99,270.98,-106.92,-3899.61,-28990.74,1610.86,17308.37,-5541.01,167.78,-2075.38,-5373.23,-7448.61,,,,,,,,,
401,1764.42,4408.53,4940.21,486.01,243.64,-110.06,-3872.06,-29114.06,1625.47,17352.78,-5532.94,173.1,-2275.13,-5359.84,-7634.97,,,,,,,,,
411,1745.75,4521.14,5002.41,480.24,263.73,-115.71,-3893.61,-29031.65,1639.23,17204.1,-5539.87,167.97,-2184.35,-5371.9,-7556.25,,,,,,,,,
421,1802.4,4500.9,4999.27,483.61,271.61,-114.44,-3888.39,-28922.67,1620.13,17172.84,-5547.89,168.54,-2074.75,-5379.35,-7454.1,,,,,,,,,
431,1867.84,4535.31,5006.86,471.69,288,-92.07,-3869.95,-28983.33,1578.85,17135.68,-5531.94,168.69,-2061.1,-5363.25,-7424.35,,,,,,,,,
441,1834.04,4467.6,5060.75,463.8,274.86,-130.22,-3872.76,-28883.28,1620.55,17138.82,-5610.9,169.3,-2025.85,-5441.6,-7467.44,,,,,,,,,
451,1861.48,4530.97,5010.54,496.43,288.56,-145.06,-3881.34,-28775.67,1586.39,17075.44,-5629.65,166.32,-1952.25,-5463.34,-7415.59,,,,,,,,,
461,1802,4413.61,4982.54,476.85,289.74,-126.44,-3824.06,-28974.03,1613.22,17257.16,-5594.11,168.62,-2089.4,-5425.49,-7514.89,,,,,,,,,
471,1805,4524.26,4955.8,472.26,275.13,-143.19,-3864.41,-29008.13,1611.21,17136.02,-5495.62,165.9,-2236.06,-5329.73,-7565.79,,,,,,,,,
481,1852.42,4560.02,4944.49,474.04,270.25,-79.6,-3833.65,-29088.89,1606.01,17131.54,-5454.03,167.76,-2163.37,-5286.27,-7449.63,,,,,,,,,
491,1810.65,4490.96,4999.95,468.4,277.45,-105.53,-3839.43,-28987.75,1594.89,17150.65,-5560.5,173.13,-2139.77,-5387.38,-7527.15,,,,,,,,,
501,1808.83,4465.65,4995.46,486.05,268.36,-122.08,-3857.86,-29062.27,1603.05,17161.1,-5403.15,170.18,-2253.71,-5232.98,-7486.69,,,,,,,,,
511,1832.96,4574.58,5012.59,478.26,260.01,-151.68,-3863.94,-28970.17,1603.71,17137.98,-5487.15,164.97,-2085.7,-5322.18,-7407.88,,,,,,,,,
521,1813.04,4468.52,4988.16,460.57,263.43,-103.37,-3868.36,-29172.52,1604.43,17337.39,-5457.86,165.14,-2208.71,-5292.73,-7501.44,,,,,,,,,
531,1845.52,4387.11,4945.15,463.76,256.22,-121.03,-3871.82,-28812.69,1602.7,17145.43,-5652.59,165.78,-2159.65,-5486.81,-7646.47,,,,,,,,,
541,1848.25,4567.46,4977.68,478.33,261.68,-111.35,-3908.26,-28939.35,1594.43,17030.25,-5460.57,165.47,-2200.88,-5295.09,-7495.98,,,,,,,,,
551,1803.51,4562.18,4956.82,479.91,269.3,-115.35,-3881.82,-28986.61,1593.75,17212.35,-5559.46,171.97,-2105.97,-5387.49,-7493.46,,,,,,,,,
561,1837.17,4526.57,4983.74,479,275.45,-90.25,-3837.44,-28843.08,1598.3,17169.31,-5646.29,169.27,-1901.23,-5477.02,-7378.25,,,,,,,,,
571,1772.43,4563.74,5040.64,486.3,262.8,-126.18,-3872.94,-28808.29,1579.6,17134.34,-5724.76,170.82,-1967.58,-5553.94,-7521.51,,,,,,,,,
581,1801.64,4500.44,4953.13,454.79,283.15,-112.8,-3860.86,-28879.99,1610.56,17172.07,-5620.66,169.64,-2077.87,-5451.02,-7528.89,,,,,,,,,
591,1818.7,4511.32,4969.43,478.84,264.32,-116.87,-3865.45,-28863.25,1584.01,17133.16,-5605.28,171.4,-2085.79,-5433.88,-7519.67,,,,,,,,,
601,1787.53,4433.23,4936.89,467.92,288.39,-98.18,-3876.76,-28858.06,1609.46,17328.12,-5728.84,170.75,-1981.46,-5558.09,-7539.55,,,,,,,,,
611,1812.23,4459.55,4973.77,490.54,263.27,-111.55,-3833.86,-28841.59,1622.07,17311.46,-5765.28,172.18,-1854.1,-5593.1,-7447.2,,,,,,,,,
621,1805.01,4560.15,4999.71,469.29,265.4,-129.87,-3898.1,-28821.48,1597.76,17136.25,-5678.98,172.01,-2015.89,-5506.97,-7522.87,,,,,,,,,
631,1825.13,4518.68,4954.12,476.53,264.09,-110.18,-3880.13,-28913.96,1622.33,17232.94,-5620,170.37,-2010.44,-5449.63,-7460.07,,,,,,,,,
641,1860.98,4405.63,4920.68,493.67,263.94,-114.46,-3839.66,-28745.12,1612.88,17240.97,-5822.86,172.07,-1900.48,-5650.79,-7551.27,,,,,,,,,
651,1837.9,4543.91,4963.58,485.54,255.13,-119.37,-3876.13,-28754.63,1629.55,17208.93,-5783.44,172.42,-1825.59,-5611.02,-7436.61,,,,,,,,,
661,1775.8,4534.88,4970.85,474.72,274.63,-97.67,-3881.54,-28881.69,1598.47,17328.85,-5746.72,174.25,-1902.7,-5572.47,-7475.16,,,,,,,,,
671,1835.76,4466.53,4984.8,484.28,271.46,-110.06,-3809.02,-28906.15,1600.08,17301.97,-5765.6,174.48,-1880.34,-5591.11,-7471.46,,,,,,,,,
681,1821.87,4483.31,5017.83,463.36,282.76,-135.82,-3849.54,-28708.93,1620.11,17284.3,-5852.13,172.49,-1720.75,-5679.64,-7400.39,,,,,,,,,
691,1880.07,4463.81,4963.89,475.7,241.24,-128.15,-3887.51,-28771.73,1586.2,17237.63,-5771.42,170.06,-1938.85,-5601.36,-7540.21,,,,,,,,,
701,1801.03,4476.97,4972.41,482.02,278.66,-118,-3846.58,-28919.59,1620.84,17201.52,-5631.73,174.14,-2050.72,-5457.59,-7508.31,,,,,,,,,
711,1832.51,4543.15,4987.58,473.84,256.93,-126.29,-3903.69,-28794.67,1573.39,17125.83,-5676.42,170.49,-2031.41,-5505.93,-7537.34,,,,,,,,,
721,1856.27,4530.31,5046.26,483.86,254.53,-100.17,-3886.06,-28769.44,1603.54,17217.41,-5743.08,169.81,-1763.49,-5573.27,-7336.76,,,,,,,,,
731,1796.63,4462.11,4928.8,470.96,263.26,-118.98,-3852.3,-28779.05,1623.69,17114.26,-5706.39,173.36,-2090.63,-5533.02,-7623.65,,,,,,,,,
741,1841.09,4488.78,4973.39,484.51,277.01,-112.9,-3860.33,-29034.06,1631.6,17222.88,-5502.51,168.41,-2088.04,-5334.1,-7422.14,,,,,,,,,
751,1802.52,4499.19,4972.64,484.37,268.37,-102.72,-3853.03,-29030.87,1594.56,17178.87,-5474.43,174.01,-2186.1,-5300.42,-7486.52,,,,,,,,,
761,1785.19,4503.17,4995.35,484.55,272.99,-127.63,-3883.88,-28972.12,1634.67,17279.95,-5615.4,171.67,-2027.77,-5443.73,-7471.5,,,,,,,,,
771,1763.72,4434.74,4984.89,452.77,248.92,-103.59,-3832.44,-28905.87,1646.89,17233.27,-5653.91,168.46,-2076.71,-5485.45,-7562.16,,,,,,,,,
781,1854.48,4510.71,4959.28,468.67,257.22,-128.51,-3836.48,-28925.44,1577.01,17141.33,-5579.9,172.96,-2121.73,-5406.93,-7528.67,,,,,,,,,
791,1876.94,4501.77,4916.23,465.91,260.15,-79.82,-3857.63,-28724.97,1601.4,17093.7,-5732.71,168.84,-1946.32,-5563.87,-7510.19,,,,,,,,,
801,1839.38,4409.2,4977.27,485.13,276.55,-115.91,-3874.26,-29047.6,1593.52,17255.27,-5512.56,163.45,-2201.45,-5349.11,-7550.56,,,,,,,,,
811,1781.47,4480.21,4935.71,470.02,265.5,-93.41,-3879.4,-29079.45,1623.01,17265.98,-5496.46,167.66,-2230.35,-5328.81,-7559.16,,,,,,,,,
821,1784.29,4470.79,4946.61,462.45,278.66,-75.04,-3832.05,-29072.6,1643.54,17209.9,-5524.81,167.38,-2183.45,-5357.43,-7540.88,,,,,,,,,
831,1882,4445.9,4983.15,474.26,254.36,-107,-3883.88,-28902.61,1595.44,17071.84,-5570.88,170.13,-2186.53,-5400.75,-7587.28,,,,,,,,,
841,1789.04,4491.39,4985.06,484.41,278.05,-124.08,-3841.76,-29038.49,1621.15,17281.33,-5583.5,169.63,-2073.9,-5413.87,-7487.78,,,,,,,,,
851,1759.3,4550.34,4953.25,477.12,274.78,-109.4,-3860.96,-29172.71,1621.11,17195.72,-5420.14,167.02,-2311.45,-5253.12,-7564.57,,,,,,,,,
861,1861.8,4481.73,4992.08,465.41,271.63,-123.51,-3900.93,-29005.05,1577.54,17083.98,-5424.58,166.39,-2295.32,-5258.19,-7553.51,,,,,,,,,
871,1775.43,4548.7,4972.11,492.83,273.03,-100.85,-3931.24,-28946.9,1616.34,17205.57,-5539.68,168.86,-2094.97,-5370.82,-7465.79,,,,,,,,,
881,1800.78,4471.06,4967.26,492.9,285.08,-95.66,-3864.92,-28936.82,1599.93,17192.06,-5588.98,167.53,-2088.32,-5421.45,-7509.77,,,,,,,,,
891,1822.99,4543.3,4973.09,488.22,285.17,-115.83,-3877.06,-28833.85,1584.96,17067.64,-5594.99,170.33,-2061.37,-5424.66,-7486.03,,,,,,,,,
901,1857.81,4375.33,5029.28,468.09,268.2,-113.16,-3851.15,-28918.49,1614.03,17216.04,-5587.27,166.61,-2054,-5420.66,-7474.66,,,,,,,,,
911,1845,4411.4,4965.43,475.46,277.67,-125.53,-3817.91,-29062.06,1593.86,17174.56,-5479.58,169.27,-2262.13,-5310.3,-7572.43,,,,,,,,,
921,1780.97,4506.85,4993.9,482.51,271.93,-96.16,-3870.02,-28996.4,1617.18,17123.66,-5478.79,166.11,-2185.59,-5312.68,-7498.27,,,,,,,,,
931,1814.96,4509.39,5017.11,486.29,265.72,-124.61,-3879.28,-29039.08,1643.71,17272.7,-5509.04,167.27,-2033.1,-5341.77,-7374.87,,,,,,,,,
941,1890.72,4581.16,4937.75,480.59,254.74,-98.1,-3846.57,-29013.77,1610.2,17150.23,-5504.02,169.6,-2053.05,-5334.42,-7387.47,,,,,,,,,
951,1747.18,4474.84,4983.33,462.72,273.68,-102.5,-3834,-29057.13,1620.68,17231.22,-5525.67,171.73,-2199.99,-5353.94,-7553.93,,,,,,,,,
961,1764.95,4505.02,4984.7,487.46,275.56,-122.52,-3885.63,-28945.95,1595.53,17158.61,-5555.61,172.44,-2182.27,-5383.17,-7565.44,,,,,,,,,
971,1789.51,4499.78,4976.83,486.67,275.32,-137.34,-3860.94,-29248.26,1623.4,17259.19,-5343.14,166.2,-2335.84,-5176.94,-7512.77,,,,,,,,,
981,1874.39,4539.19,4956.05,480.33,275.27,-136.75,-3847.72,-28938.24,1568.23,17197,-5584.69,170.66,-2032.24,-5414.03,-7446.27,,,,,,,,,
991,1777.68,4532.19,5006.95,486.06,278.87,-124.02,-3855.65,-29099.69,1645.51,17236.16,-5491.91,168.86,-2115.95,-5323.05,-7439,,,,,,,,,
1001,1838.23,4507.11,5013.92,501.59,263.4,-100.55,-3907.16,-29032.41,1612.61,17139.35,-5464.57,164.67,-2163.93,-5299.91,-7463.84,,,,,,,,,
1011,1869.11,4510.36,4964.95,470.07,280.01,-113.68,-3872.39,-29097.51,1609.42,17134.02,-5417.05,165.84,-2245.65,-5251.21,-7496.86,,,,,,,,,
1021,1829.85,4459.05,4947.29,453.83,267.34,-127.3,-3899.71,-28986.08,1600.17,17268.59,-5567.71,163.91,-2186.98,-5403.79,-7590.77,,,,,,,,,
1031,1836.25,4495.6,5001.84,482.02,261.26,-116.64,-3878.66,-29244.99,1637.42,17321.58,-5404.52,165.58,-2204.34,-5238.94,-7443.28,,,,,,,,,
1041,1877.06,4529.6,4996.13,472.96,278.05,-110.44,-3876.83,-29071.23,1605.44,17262.92,-5552.95,169.53,-2036.35,-5383.42,-7419.76,,,,,,,,,
1051,1821.3,4425.82,4920.76,481.98,245.38,-86.02,-3813.59,-29289.4,1634.87,17387.22,-5431.71,169.26,-2271.68,-5262.45,-7534.13,,,,,,,,,
1061,1776.89,4522.71,4967.16,477.13,275.5,-122.02,-3885.57,-29085.79,1625.7,17271.6,-5503.03,164.52,-2176.69,-5338.51,-7515.19,,,,,,,,,
1071,1833.64,4500.39,5000.07,460.91,280.37,-103.03,-3871.03,-29094.76,1591.44,17233.47,-5457.93,168.55,-2168.53,-5289.38,-7457.91,,,,,,,,,
1081,1849.71,4481.9,4934.57,473.02,246.8,-91.13,-3859.97,-29079.1,1612.32,17259.85,-5543.74,168.61,-2172.04,-5375.13,-7547.17,,,,,,,,,
1091,1752.85,4489.15,5002.92,474.11,280.44,-112.56,-3884.2,-29105.74,1625.27,17271.6,-5461.76,170.32,-2206.16,-5291.45,-7497.61,,,,,,,,,
1101,1803.94,4402.74,5055.8,478.22,285.12,-95.99,-3925.89,-29146.96,1615.43,17311,-5425.02,164.54,-2216.59,-5260.48,-7477.07,,,,,,,,,
1111,1872.98,4500.6,4979.18,477.34,274.61,-114.77,-3874.28,-29196.55,1586.23,17175.39,-5383.12,167.48,-2319.26,-5215.64,-7534.9,,,,,,,,,
1121,1860.76,4529.45,4967.01,507.5,278.13,-111.9,-3904.38,-29039.31,1611.92,17161.92,-5464.13,166.25,-2138.91,-5297.88,-7436.79,,,,,,,,,
1131,1816.73,4480.17,4992.58,482.32,255.24,-122.91,-3841.77,-29044.98,1589.04,17248.68,-5554.56,172.67,-2144.9,-5381.88,-7526.79,,,,,,,,,
1141,1833.42,4487.97,4942.56,459,299.24,-120.45,-3866.65,-28998.22,1584.18,17176.82,-5543.44,167.46,-2202.12,-5375.98,-7578.1,,,,,,,,,
1151,1851.15,4598.92,4979.1,480.66,278.96,-95.97,-3864.93,-28937.78,1585.34,17121.02,-5543.22,167.07,-2003.53,-5376.15,-7379.68,,,,,,,,,
1161,1833.49,4469.82,4997.88,458.36,268.26,-125.54,-3832.66,-29147.77,1595.95,17195.24,-5429.9,165.79,-2286.98,-5264.1,-7551.08,,,,,,,,,
1171,1825.87,4457.46,4965.46,472.93,251.27,-101.1,-3835.49,-28996.99,1604.83,17198.63,-5557.23,170.33,-2157.12,-5386.9,-7544.01,,,,,,,,,
1181,1740.82,4454.04,4976.17,473.6,283.43,-97.06,-3843.41,-29124.82,1630.64,17329.51,-5527.79,169.79,-2177.09,-5358,-7535.09,,,,,,,,,
1191,1838.36,4492,4983.75,466.41,268.26,-98.27,-3823.92,-29098.58,1618.93,17267.01,-5476.83,171.38,-2086.04,-5305.44,-7391.48,,,,,,,,,
1201,1876.96,4428.23,5005.89,471.31,278.14,-116.58,-3871.54,-29011.78,1589.38,17195.38,-5517.57,168.46,-2154.61,-5349.11,-7503.72,,,,,,,,,
1211,1768.85,4488.02,5001.05,467.35,292.83,-111.26,-3874.96,-29149.15,1602.75,17265.06,-5405.14,171.34,-2249.45,-5233.8,-7483.25,,,,,,,,,
1221,1845.06,4532.92,4970.79,494.62,277.04,-108.02,-3908.16,-29144.7,1585.06,17198.45,-5386.33,169.54,-2256.93,-5216.8,-7473.72,,,,,,,,,
1231,1923.02,4576.51,4971.61,492.41,275.18,-124.35,-3825.94,-29019.22,1558.81,17094.34,-5488.63,172.4,-2077.64,-5316.24,-7393.87,,,,,,,,,
1241,1851.06,4522.54,4943.51,478.83,261.09,-95.39,-3844.06,-29063.36,1610.48,17140.11,-5451.23,168.63,-2195.18,-5282.59,-7477.77,,,,,,,,,
1251,1773.96,4532.49,4965.92,483.15,297.64,-114.69,-3852.63,-29163.28,1613.15,17268.38,-5436.78,170.49,-2195.9,-5266.29,-7462.19,,,,,,,,,
1261,1803.47,4557.37,4992.44,467.18,287.19,-107.59,-3796.49,-29138.87,1600.4,17133.42,-5416.3,170.63,-2201.48,-5245.66,-7447.14,,,,,,,,,
1271,1799.45,4480.63,5012.01,476.6,281.71,-118.36,-3787.27,-28992.39,1626.87,17111.15,-5474.39,172.12,-2109.6,-5302.26,-7411.87,,,,,,,,,
1281,1810.8,4495.69,4966.32,475.97,240.75,-100.02,-3859.9,-28956.23,1613.35,17054.13,-5435.75,169.73,-2259.14,-5266.01,-7525.15,,,,,,,,,
1291,1767.09,4512.98,4961.48,482.03,259.73,-85.74,-3881.43,-28983.38,1635.55,17196.4,-5522.76,169.99,-2135.31,-5352.77,-7488.08,,,,,,,,,
1301,1844.89,4463.99,4976.2,485.87,246.22,-114.56,-3870.03,-28925.29,1598.98,17187.35,-5545.7,169.89,-2106.38,-5375.81,-7482.19,,,,,,,,,
1311,1848.01,4515.02,4929.3,487,265.5,-98.96,-3853.42,-28932.63,1593.13,17090.54,-5499.91,170.34,-2156.51,-5329.58,-7486.08,,,,,,,,,
1321,1863.93,4541.2,4992.75,463.88,282.72,-114.25,-3819.85,-28875.89,1569.81,17115.36,-5579.34,174.07,-1980.35,-5405.27,-7385.62,,,,,,,,,
1331,1878.93,4474.64,4965.13,483.71,276.56,-112.47,-3872.15,-29008.86,1579.34,17169.6,-5464.07,167.82,-2165.58,-5296.24,-7461.82,,,,,,,,,
1341,1839,4583.03,5015.91,486.55,297.81,-120.25,-3892.39,-29091.9,1585.77,17139.79,-5402.97,172.39,-2156.68,-5230.57,-7387.26,,,,,,,,,
1351,1877.45,4541.27,4994.3,480.56,266.17,-109.77,-3842.87,-28936.05,1563.56,17112.41,-5536.75,173.4,-2052.98,-5363.35,-7416.32,,,,,,,,,
1361,1751.2,4494.77,4990.9,470.61,267.89,-113.41,-3828.97,-29127.93,1596.01,17113.73,-5359.51,169.6,-2385.2,-5189.91,-7575.11,,,,,,,,,
1371,1824.96,4506.36,4967.08,486.73,257.84,-104.49,-3855.73,-29022.69,1652.11,17089.97,-5401.28,168.99,-2197.86,-5232.29,-7430.15,,,,,,,,,
1381,1780.43,4502.29,4979.06,479.84,277.56,-122.04,-3844.53,-28752.63,1611.79,17134,-5655.66,170.07,-1954.22,-5485.59,-7439.81,,,,,,,,,
1391,1843.7,4519.4,4958.92,463.47,284.76,-84.73,-3853.64,-28882.88,1570.16,17168.82,-5575.38,176.9,-2012.03,-5398.48,-7410.51,,,,,,,,,
1401,1818.53,4560.85,4996.97,492.76,254.89,-101.38,-3907.93,-28992.86,1565.82,17176.3,-5504.42,171.18,-2136.05,-5333.24,-7469.29,,,,,,,,,
1411,1845.82,4508.05,4957.3,486.74,246.82,-98.8,-3845.56,-28937.04,1603.54,17140.12,-5488.57,168.48,-2092.98,-5320.09,-7413.07,,,,,,,,,
1421,1770.17,4434.2,5030.04,473.87,273.61,-102.44,-3961.1,-28933.46,1622.41,17206.41,-5492.58,164.53,-2186.29,-5328.05,-7514.34,,,,,,,,,
1431,1808.02,4394.84,4964.32,471.11,272.46,-94.62,-3916.8,-29138.87,1620.22,17148.89,-5347.67,167.48,-2470.44,-5180.19,-7650.62,,,,,,,,,
1441,1773.75,4485.56,4957.31,488.92,267.69,-88.6,-3861.28,-29050.54,1616.81,17189.91,-5456.27,168.65,-2220.47,-5287.62,-7508.09,,,,,,,,,
1451,1762.67,4510.08,4984.89,471.52,237.01,-98.56,-3892.38,-28954.02,1615.56,17276.74,-5575.6,172.16,-2086.5,-5403.43,-7489.93,,,,,,,,,
1461,1784.01,4451.66,4983.18,485.92,260.78,-108.55,-3873.21,-29110.2,1623.09,17141.5,-5393.81,170.32,-2361.83,-5223.5,-7585.32,,,,,,,,,
1471,1815.2,4454,4937.69,450.76,252.29,-105.19,-3860.83,-29032.91,1613.07,17138.98,-5428.95,164.07,-2336.93,-5264.88,-7601.81,,,,,,,,,
1481,1837.65,4475.08,4962.09,481.71,269.84,-87.26,-3846.2,-29036.17,1615.69,17057.8,-5404.05,169.54,-2269.77,-5234.51,-7504.28,,,,,,,,,
1491,1775.93,4550.06,4983.96,472.97,262.92,-114.75,-3906.86,-29114.68,1617.89,17134.34,-5319.39,165.21,-2338.21,-5154.18,-7492.39,,,,,,,,,
1501,1881.32,4579.13,4967.63,493.59,274.4,-114.31,-3837.09,-29175.52,1582.12,17168.9,-5382.96,167.72,-2179.84,-5215.24,-7395.08,,,,,,,,,
1511,1793.24,4461.89,4967.53,469.38,272.27,-100.93,-3836.79,-29024.57,1655.65,17196.33,-5485.18,170.83,-2145.99,-5314.35,-7460.33,,,,,,,,,
1521,1802.76,4463.04,5014.58,466.18,262.89,-84.87,-3868.79,-29070.01,1593.27,17194.87,-5420.09,167.07,-2226.09,-5253.02,-7479.11,,,,,,,,,
