GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
131,1804.89,4513.3,5248.71,517.27,284.41,-201.06,-3981.75,-31922.21,1755.1,22647.69,-6503.85,177.15,666.35,-6326.7,-5660.35,,,,,
141,1823,4480.34,5314.58,515.62,285.85,-201.55,-3933.95,-32079.85,1756.02,22636.18,-6358.7,178.58,596.25,-6180.12,-5583.88,,,,,
151,1840.76,4470.19,5294.86,498.96,283.26,-218.16,-3914.71,-32029.7,1758.21,22632.64,-6445.32,178.8,616.3,-6266.52,-5650.21,,,,,
161,1847.24,4546.35,5279.38,511.86,242.21,-200.22,-3939.82,-31974.46,1736.48,22596.52,-6463.45,177.4,645.54,-6286.05,-5640.51,,,,,
171,1751.33,4490.5,5198.65,489.58,265.46,-194.61,-3932.25,-31945.29,1788.28,22613.16,-6537.97,179.19,524.81,-6358.78,-5833.97,,,,,
181,1820.3,4510.64,5244.3,523.38,277.59,-200.5,-3928.78,-31814.05,1740.64,22578.2,-6599.74,178.17,751.72,-6421.56,-5669.84,,,,,
191,1807.78,4498.86,5189.66,523.32,260.99,-175.28,-3914.5,-31982.23,1744.48,22573.33,-6455.94,181.88,526.4,-6274.06,-5747.66,,,,,
201,1877.73,4511.08,5225.92,514.28,277.56,-191.37,-3936.24,-32149.6,1751.51,22690.87,-6391.45,175.65,571.73,-6215.8,-5644.07,,,,,
211,1792.39,4459,5221.86,495.53,287.15,-191.25,-3916.37,-32082.39,1748.58,22650.87,-6409.86,176.99,465.37,-6232.87,-5767.5,,,,,
221,1814.7,4453.14,5226.1,511.55,254.5,-192.44,-3940.62,-31939.52,1736.42,22676.6,-6490.64,183.3,600.43,-6307.34,-5706.9,,,,,
231,1804.5,4464.64,5258.66,511.68,270.49,-198.19,-3919.97,-31926.65,1741.12,22627.52,-6563.02,178.98,633.8,-6384.04,-5750.24,,,,,
241,1828.96,4490.14,5231.47,511.81,270.88,-179.18,-3961,-31912.19,1724.24,22600.32,-6554.97,180.32,605.46,-6374.65,-5769.19,,,,,
251,1863.01,4407.14,5244.86,502.19,260.49,-203.3,-3934.38,-31707.94,1768.28,22541.2,-6699.11,180.56,741.55,-6518.55,-5777.01,,,,,
261,1787.44,4514.66,5230.76,489.38,271.66,-179.6,-3955.19,-31851.28,1761.98,22714.89,-6647.56,181.27,784.7,-6466.29,-5681.6,,,,,
271,1758.83,4606.92,5243.27,513.07,285.76,-206.08,-3974.78,-31905.67,1722.79,22590.72,-6482.81,180.82,634.83,-6301.99,-5667.16,,,,,
281,1812.03,4526.43,5306.4,511.07,280.57,-167.94,-4003.14,-31895.62,1715.74,22630.09,-6522.77,177.03,715.64,-6345.74,-5630.1,,,,,
291,1898.25,4412.13,5252.45,493.12,252.4,-217.39,-3956.19,-31824.45,1748.23,22591.22,-6646.51,181.18,649.78,-6465.33,-5815.55,,,,,
301,1844.22,4501.14,5271.15,505.77,279.42,-209.85,-3956,-31844.97,1742.15,22650.87,-6600.59,175.18,783.9,-6425.41,-5641.51,,,,,
311,1839.19,4391.69,5295.86,511.11,285.92,-210.45,-3948.44,-32017.11,1746.09,22689.94,-6464.84,176.18,583.82,-6288.66,-5704.85,,,,,
321,1778.3,4481.77,5280.47,517.35,292.82,-198.91,-3914.34,-31892.63,1722.57,22675.01,-6580.06,179.91,742.41,-6400.15,-5657.74,,,,,
331,1838.4,4427.05,5210.54,509.17,269.53,-191.53,-3909.47,-31910,1728.36,22630.56,-6564.41,183.39,602.58,-6381.03,-5778.44,,,,,
341,1820.28,4401.43,5213.3,511.99,275.84,-187.81,-3898.88,-31941.64,1750.51,22637.5,-6518.34,182.41,582.52,-6335.94,-5753.42,,,,,
351,1788.64,4423.06,5233.66,500.57,290.63,-176.28,-3940.03,-31787.84,1748.32,22645.31,-6614.76,182.06,726.02,-6432.7,-5706.67,,,,,
361,1758.31,4508.97,5282.85,506.71,288.4,-192.9,-3929.17,-31961.15,1764.49,22687,-6557.05,180.33,713.52,-6376.72,-5663.21,,,,,
371,1826.71,4402.31,5283.39,510.89,287.74,-190.58,-3981.38,-31934.92,1766.05,22677.8,-6515.33,178.3,648.02,-6337.04,-5689.02,,,,,
381,1830.8,4541.84,5238.96,516.41,284.09,-190.63,-3952.56,-32030.18,1773.65,22531.11,-6379.44,176.86,543.49,-6202.58,-5659.09,,,,,
391,1793.37,4405.96,5255.42,483.32,265.61,-193.06,-3903.91,-31887.57,1746.26,22707.76,-6573.52,182.27,673.16,-6391.24,-5718.09,,,,,
401,1831.81,4514.6,5244.77,518.1,284.29,-188.3,-3932.25,-31775.28,1723.6,22582,-6627.42,181.21,803.34,-6446.21,-5642.87,,,,,
411,1775.22,4445.67,5223.43,521.6,273.08,-183.64,-3925.08,-31721.84,1764.29,22704.65,-6792.7,182.02,877.38,-6610.68,-5733.31,,,,,
421,1875.23,4522.99,5257.87,508.76,253.73,-194.07,-3895.27,-31725.47,1734.27,22725.58,-6718.47,184.23,1063.64,-6534.24,-5470.6,,,,,
431,1775.06,4437.71,5269.39,510.31,293.04,-191.58,-3933.5,-31551.02,1747.47,22630.37,-6826.43,182.29,987.24,-6644.14,-5656.89,,,,,
441,1821.59,4484.42,5260.24,512.66,265.75,-202.63,-3916.35,-31624.31,1728.57,22555.73,-6750.95,183.88,885.67,-6567.07,-5681.4,,,,,
451,1820.24,4491.17,5279.92,522.13,285.09,-203.59,-3917.32,-31736.09,1754.79,22628.67,-6752.24,181.95,925.02,-6570.29,-5645.27,,,,,
461,1799.85,4418.77,5286.1,513.27,286.4,-190.7,-3883.61,-31790.55,1770.51,22658,-6706.19,182.94,868.05,-6523.26,-5655.21,,,,,
471,1764.52,4488.75,5279.22,503.35,316.1,-188.83,-3919.43,-31724.87,1758.75,22524.64,-6697.05,183.63,802.18,-6513.42,-5711.24,,,,,
481,1818.75,4552.2,5246.21,529.05,269.42,-194.43,-3915.78,-31709.16,1722.26,22553.52,-6708.9,182.95,872.04,-6525.95,-5653.91,,,,,
491,1790.89,4439.96,5215.58,506.32,291.73,-180.99,-3858.84,-31836.58,1760.68,22642.69,-6667.99,183.43,771.46,-6484.56,-5713.1,,,,,
501,1880.95,4477.86,5248.86,520.25,282.21,-181.65,-3883.54,-31779.2,1747.02,22537.74,-6628.51,182.68,850.51,-6445.83,-5595.31,,,,,
511,1861.29,4494.85,5267.65,518.95,276.07,-221.97,-3944.35,-31569.71,1720.39,22494.18,-6782.35,184.12,897.35,-6598.23,-5700.88,,,,,
521,1802.89,4395.63,5248.52,482.59,268.71,-178.77,-3933.87,-31660.16,1741.55,22622.5,-6795.95,183.9,789.59,-6612.05,-5822.46,,,,,
531,1815.4,4398.48,5263.84,501.83,276.55,-187.43,-3903.71,-31635.71,1741.2,22581.68,-6835.69,181.87,852.12,-6653.82,-5801.69,,,,,
541,1871.88,4401.99,5254.54,499.53,271.3,-197.74,-3883.72,-31599.12,1757.99,22568.53,-6812.87,180.35,945.17,-6632.53,-5687.36,,,,,
551,1778.29,4432.31,5232.61,496.75,293.11,-186.75,-3918.44,-31763.68,1753.5,22546.11,-6632.59,182.01,663.81,-6450.59,-5786.78,,,,,
561,1817.02,4432.86,5217.16,506,282.25,-191.73,-3938.51,-31855.65,1724.43,22622.83,-6629.73,182.42,616.66,-6447.31,-5830.65,,,,,
571,1862.03,4466.19,5245.85,508.42,266.09,-174.02,-3863.41,-31715.49,1754.92,22526.45,-6699.76,184.7,877.04,-6515.05,-5638.02,,,,,
581,1845.96,4433.2,5264.28,492.87,276.16,-184.07,-3956.4,-31690.05,1755.32,22567.37,-6737.04,185.42,804.64,-6551.62,-5746.98,,,,,
591,1923.12,4454.7,5229.44,525.75,265.78,-183.87,-3906.17,-31897.04,1716.96,22619.27,-6585.28,181.49,747.94,-6403.79,-5655.85,,,,,
601,1793.56,4450.72,5221.18,508.45,270.78,-202.17,-3945.88,-31661.43,1751.74,22577.24,-6740.8,181.7,764.19,-6559.09,-5794.9,,,,,
611,1850.42,4430.43,5239.44,512.49,292.64,-179.08,-3905.23,-31602.72,1741.7,22529.77,-6804.52,185.3,909.87,-6619.22,-5709.36,,,,,
621,1783.95,4444.06,5185.59,512.05,261.22,-189.21,-3906.69,-31617.6,1783.15,22553.72,-6781,179.57,810.24,-6601.44,-5791.19,,,,,
631,1870.15,4515.48,5194.38,499.28,300.67,-180.24,-3926.33,-31597.12,1731.16,22463,-6772.34,184.1,870.45,-6588.24,-5717.79,,,,,
641,1809.79,4376.03,5275.85,487.04,285.44,-200.91,-3945.02,-31608.86,1743.57,22648.84,-6807.82,182.92,871.76,-6624.91,-5753.14,,,,,
651,1840.43,4415.6,5219.55,511.48,297.28,-189.14,-3905.47,-31763.14,1739.02,22657.37,-6745.83,182.22,822.96,-6563.62,-5740.66,,,,,
661,1774.87,4506.25,5206.02,507.57,283.38,-213.25,-3895.84,-31783.22,1767.02,22648.61,-6717.59,185.26,801.41,-6532.32,-5730.92,,,,,
671,1872.78,4515.01,5249.18,514.83,286.75,-182.44,-3912.79,-31632.83,1723.66,22581.42,-6791.29,186.91,1015.58,-6604.38,-5588.8,,,,,
681,1845.79,4546.86,5213.28,506.83,292.2,-179.39,-3937.84,-31592.13,1724.54,22497.91,-6762.93,184.16,918.04,-6578.77,-5660.73,,,,,
691,1829.82,4411.82,5231.82,497.71,271.25,-169.16,-3944.17,-31613.43,1739.51,22583.97,-6815.75,183.39,839.15,-6632.37,-5793.22,,,,,
701,1773.49,4533.4,5157.6,494.09,287.29,-188.18,-3888.26,-31735.82,1748.19,22624.55,-6681.9,184.67,806.36,-6497.23,-5690.87,,,,,
711,1809.86,4443.27,5266.4,509.25,298.23,-172.96,-3931.83,-31902.76,1719.32,22602.98,-6564.52,180.7,641.77,-6383.82,-5742.05,,,,,
721,1789.35,4449.13,5234.3,512.36,296.29,-185.16,-3922.67,-31827.53,1765.3,22626.63,-6631.77,181.77,738,-6450.01,-5712.01,,,,,
731,1742.8,4490.22,5231.51,516.87,262.16,-198.69,-3956.38,-31664.48,1728.34,22566.09,-6756.85,184.75,718.45,-6572.11,-5853.66,,,,,
741,1831.88,4429.16,5247.7,503.55,277.12,-216.19,-3937.32,-31610.51,1738.81,22653.46,-6839.45,180.75,917.66,-6658.7,-5741.04,,,,,
751,1749.6,4527.56,5244.12,500.75,267.34,-221.5,-3921.61,-31821.92,1764.68,22713.1,-6727.45,182.26,802.12,-6545.19,-5743.07,,,,,
761,1817.11,4334.43,5221.86,497.12,276.59,-196.47,-3921.13,-31833.59,1747.7,22674.65,-6670.07,181.22,618.26,-6488.84,-5870.58,,,,,
771,1827.56,4500.38,5248.25,511.81,263.98,-206.9,-3945.88,-31774.36,1756.66,22722.51,-6763.66,181.87,904.01,-6581.8,-5677.79,,,,,
781,1837.22,4458.79,5241.15,509.17,266.19,-191.83,-3980.69,-31707.72,1789.43,22623.58,-6707.06,177.32,845.28,-6529.74,-5684.46,,,,,
791,1837.19,4478.36,5246.71,507.8,296.8,-244.8,-3977.68,-31826.78,1721.98,22647.46,-6597.07,179.18,687.03,-6417.89,-5730.86,,,,,
801,1888.61,4507.56,5234.27,496.33,286.55,-202,-4001.48,-31876.69,1741.72,22624.86,-6533.1,179.47,699.73,-6353.63,-5653.89,,,,,
811,1829.71,4479.08,5242.16,520.76,277.06,-231.34,-3978.3,-31752.91,1740.62,22599.69,-6661.38,177.29,726.52,-6484.09,-5757.57,,,,,
821,1789.65,4519.1,5215.86,501.28,277.58,-179.98,-3959,-31827.86,1741.03,22593.53,-6576.14,178.11,671.19,-6398.03,-5726.84,,,,,
831,1802,4472.02,5227.55,502.26,287.14,-221.48,-3976.38,-31951.76,1768.82,22702.19,-6570.7,177.04,612.34,-6393.67,-5781.33,,,,,
841,1812.37,4423.38,5283.68,494.1,274.1,-219.92,-3982.82,-31845.31,1746.21,22692.39,-6595.76,176.03,678.17,-6419.73,-5741.56,,,,,
851,1791.16,4542.18,5215.88,519.84,257.44,-181.54,-3944.56,-32049.14,1716.9,22647.99,-6425.62,173.59,516.16,-6252.04,-5735.88,,,,,
861,1798.24,4514.36,5256.01,507.76,273.07,-221.66,-3951.84,-31946.4,1750.2,22749.22,-6550.91,174.97,728.98,-6375.94,-5646.97,,,,,
871,1806.12,4521.69,5245.38,513.72,288.48,-244,-3963.2,-31848.96,1755.46,22666.99,-6610.82,176.93,741.68,-6433.88,-5692.2,,,,,
881,1779.57,4445.88,5238.66,521.86,286.37,-213.88,-3935.17,-32123.48,1778.05,22759.48,-6463.32,177.31,537.34,-6286.01,-5748.66,,,,,
891,1780.84,4455.14,5295.15,519.41,269.57,-230.78,-4001.82,-32067.56,1761.93,22796.7,-6480.07,174.44,578.6,-6305.64,-5727.04,,,,,
901,1788.1,4449.22,5206.98,502.89,255.35,-211.02,-3981.36,-31855.19,1745.76,22699.24,-6595.58,178.06,599.97,-6417.52,-5817.55,,,,,
911,1797.35,4525.27,5224.81,510.6,261.24,-192.8,-3969.52,-31824.3,1735.38,22623.98,-6614.12,176.65,692,-6437.48,-5745.47,,,,,
921,1872.37,4494.65,5268.48,525.57,262.53,-178.73,-3995.14,-31793.08,1754.12,22555.5,-6594.9,173.99,766.26,-6420.91,-5654.65,,,,,
931,1822.46,4385.61,5295.22,515.79,291.51,-200.4,-3989.8,-31724.63,1773.03,22534.25,-6601.37,177.76,703.05,-6423.61,-5720.56,,,,,
941,1850.47,4430.63,5237.59,506.29,278.23,-219.07,-4006.66,-31877.63,1745.34,22659.57,-6556.92,176,604.77,-6380.92,-5776.16,,,,,
951,1813.56,4510.37,5292.54,512.99,291.44,-221.54,-3961.93,-32025.4,1765.08,22670.14,-6482.93,175.46,647.26,-6307.47,-5660.21,,,,,
961,1797.86,4482.88,5245.34,513.49,300.24,-214.92,-3952.07,-31909.53,1760.51,22677.82,-6551.41,178.53,701.62,-6372.89,-5671.27,,,,,
971,1802.54,4369.88,5251.16,498.07,265.76,-194.42,-3982.12,-31705.75,1735.95,22694.14,-6757.04,176.97,735.21,-6580.07,-5844.86,,,,,
981,1831.42,4410.92,5224.96,498.23,285.09,-205.89,-3937.54,-31818.76,1761.63,22652.83,-6652.78,177.96,702.88,-6474.81,-5771.93,,,,,
991,1835.49,4473.52,5258.93,510.59,265.4,-237.88,-3931.34,-31843.34,1753.31,22582.93,-6599.66,175.32,667.62,-6424.34,-5756.72,,,,,
1001,1774.57,4482.48,5224.32,484.94,303.11,-210.51,-3941.05,-31832.84,1749.25,22607.47,-6568.38,178.25,641.73,-6390.13,-5748.4,,,,,
1011,1771.89,4545.4,5239.65,496.76,269.56,-202.83,-4020.83,-31687.52,1736.11,22611.88,-6663.83,176.97,760.09,-6486.85,-5726.76,,,,,
1021,1825.21,4518.12,5230.56,518.06,282.63,-196.07,-3915.28,-31856.27,1744.34,22629.72,-6631.64,182.06,781.02,-6449.58,-5668.56,,,,,
1031,1749.5,4435.72,5258.29,517,270.32,-172.96,-3932.73,-31984.38,1779.65,22712.54,-6526.91,179.45,632.95,-6347.46,-5714.5,,,,,
1041,1776.8,4486.56,5241.17,513.41,285.68,-187.9,-3961.31,-31880.57,1724.53,22649.42,-6590.49,175.31,647.8,-6415.18,-5767.38,,,,,
1051,1777.26,4434.69,5233.75,503.28,274.88,-206.42,-3936.82,-32035.98,1722.7,22638.25,-6440.32,181.96,405.61,-6258.36,-5852.75,,,,,
1061,1768.28,4512.65,5245.56,514.91,271.16,-202.92,-3977.22,-32033.44,1785.48,22685.8,-6474.9,178.9,570.25,-6296,-5725.75,,,,,
1071,1780.65,4437.58,5261.61,509.49,272.17,-191.28,-3983.14,-31775.07,1785.56,22611.67,-6663.9,179.09,709.24,-6484.81,-5775.57,,,,,
1081,1808,4486.76,5252.7,504.59,291.59,-197.61,-3996.33,-31982.38,1742.49,22645.24,-6480.79,175.91,555.05,-6304.88,-5749.83,,,,,
1091,1835.95,4468.41,5226.35,517.82,279.63,-180.06,-3966.16,-31782.49,1749.76,22619.53,-6642.4,176.19,768.74,-6466.21,-5697.47,,,,,
1101,1826.99,4391.11,5238.52,514.1,265.64,-195.47,-3918.35,-31774.39,1727.43,22613.64,-6639.9,177.33,689.21,-6462.57,-5773.36,,,,,
1111,1910.67,4374.84,5250.2,512.32,264,-210.68,-3962.2,-31815.37,1753.88,22636.68,-6577.55,178.03,714.34,-6399.52,-5685.18,,,,,
1121,1842.02,4346.07,5227.12,511.06,269.81,-209.54,-3896.75,-31766.83,1746.35,22520.74,-6588.3,180.28,590.05,-6408.02,-5817.97,,,,,
1131,1833.9,4475.95,5251,512.72,296.84,-167.02,-3976.95,-31772.76,1763.04,22555.25,-6609.07,177.19,771.97,-6431.88,-5659.91,,,,,
1141,1792.06,4395.63,5262.07,506.95,280.71,-182.98,-3968.83,-31795.88,1747.84,22638.26,-6587.39,177.77,675.83,-6409.62,-5733.79,,,,,
1151,1803.62,4458.52,5245.17,513.53,264.72,-187.68,-3949.36,-31925.52,1754.06,22568.27,-6451.74,177.51,545.32,-6274.23,-5728.91,,,,,
1161,1828.46,4477.34,5258.31,515.97,267.42,-183.63,-3985.76,-31813.13,1768.73,22614.71,-6600.99,173.06,748.43,-6427.94,-5679.51,,,,,
1171,1859.17,4463.32,5240.22,509.86,281.59,-198.46,-3993.45,-31796.23,1749.86,22650.07,-6607.18,176.58,765.97,-6430.6,-5664.63,,,,,
1181,1835.64,4474.88,5259.86,503.12,279.84,-173.84,-3982.06,-31854.45,1714.23,22575.98,-6550.98,177.99,633.21,-6372.99,-5739.78,,,,,
1191,1819.31,4431.17,5231.6,501.79,289.29,-185.38,-3994.04,-31621.22,1731.02,22654.1,-6773.96,175.1,857.64,-6598.85,-5741.21,,,,,
1201,1741.12,4472.09,5251.87,497.35,268.09,-195.81,-3999.1,-31910.82,1781.08,22704.72,-6552.73,177.18,610.59,-6375.54,-5764.95,,,,,
1211,1854.8,4459.12,5270.35,528.38,269.33,-198.51,-3968.08,-31942.4,1726.55,22609.36,-6470.13,178.38,608.9,-6291.76,-5682.86,,,,,
1221,1812.94,4438.78,5237.46,515.41,277.69,-200.39,-3965.71,-31959.13,1751.03,22617.09,-6466.57,176.36,525.17,-6290.2,-5765.03,,,,,
1231,1776.83,4476.24,5263.5,505.66,286.51,-207.93,-3999.07,-31962.96,1744.65,22663.4,-6483.94,176.9,546.84,-6307.04,-5760.2,,,,,
1241,1761.76,4462.63,5242.15,509.61,293.71,-203.86,-3973.68,-31808.82,1727.18,22473.32,-6520.23,176.39,484,-6343.85,-5859.85,,,,,
1251,1820.8,4545.98,5284.62,510.52,290.05,-221.59,-4000.04,-31979.23,1734.17,22627.36,-6424.49,178.98,612.64,-6245.51,-5632.87,,,,,
1261,1807.27,4480.51,5186.61,493.93,274.86,-206.54,-3940.69,-31906.35,1718.38,22534.22,-6467.15,180.41,442.2,-6286.75,-5844.55,,,,,
1271,1779.34,4465.77,5260.87,508.8,276.26,-184.38,-3953.48,-31927.82,1749.08,22591.16,-6473.33,175.58,565.6,-6297.75,-5732.15,,,,,
1281,1707.22,4454.83,5209.87,485.41,292.34,-180.86,-3972.19,-32075.01,1740.37,22651.58,-6372.92,176.44,313.57,-6196.49,-5882.92,,,,,
1291,1802.62,4448.45,5196.57,505.45,267.68,-168.44,-3936.4,-31875.62,1753.94,22573.25,-6511.44,180.41,567.51,-6331.03,-5763.52,,,,,
1301,1806.98,4483.48,5231.45,512.54,280.86,-184.92,-4004.51,-31716.74,1732.92,22548.24,-6614.61,177.32,690.3,-6437.29,-5746.99,,,,,
1311,1811.76,4453.72,5230.21,509.33,269.99,-175.74,-3959.5,-31908.42,1729.81,22525.99,-6501.92,177.27,487.14,-6324.65,-5837.51,,,,,
1321,1868.81,4449.26,5206.1,518.74,258.19,-176.5,-3929.24,-31856.01,1759.27,22619.09,-6563.07,178.45,717.71,-6384.62,-5666.91,,,,,
1331,1754.42,4441.39,5254.31,528.71,266.11,-140.47,-3969.72,-32123.47,1762.63,22665.15,-6335.27,175.45,439.07,-6159.82,-5720.75,,,,,
1341,1799.98,4345.41,5242.32,503.67,273.54,-206.21,-3944.29,-31984.46,1745.09,22651.32,-6477.81,177.6,426.38,-6300.21,-5873.83,,,,,
1351,1853.24,4483.66,5255.89,500.04,252.66,-191.41,-3968.9,-31997.86,1718.4,22660.14,-6443.45,179.96,565.86,-6263.48,-5697.62,,,,,
1361,1804.18,4522.86,5262.59,516.49,280.29,-185.87,-3988.18,-31979.76,1689.46,22697.34,-6508.95,177.99,619.41,-6330.97,-5711.56,,,,,
1371,1829.83,4477.3,5236.99,517.34,240.67,-193.83,-3969.92,-31735.59,1697.52,22603.17,-6669,181.91,703.48,-6487.09,-5783.62,,,,,
1381,1774.86,4452.54,5245.19,508.39,268.25,-223.95,-3997.56,-31769.72,1761.55,22571.95,-6556.09,177.14,591.51,-6378.95,-5787.44,,,,,
1391,1907.34,4401.41,5233.35,514.86,273.4,-178.88,-3965.22,-31842.03,1742.09,22552.89,-6527.36,179.14,639.23,-6348.23,-5709,,,,,
1401,1810.93,4417.84,5230.41,508.75,260.84,-181.53,-3938.91,-31867.13,1721.9,22689.44,-6642.9,183.21,652.54,-6459.69,-5807.15,,,,,
1411,1815.92,4432.45,5273.29,509.12,272.29,-180.76,-3885.1,-32037.22,1772.36,22581.69,-6450.21,180.41,554.03,-6269.81,-5715.78,,,,,
1421,1862.08,4452.39,5215.67,517,273.08,-175.66,-3925.16,-32020.36,1726.61,22645.22,-6470.35,180.27,570.85,-6290.09,-5719.24,,,,,
1431,1755.53,4465.6,5240.49,496.04,264.51,-190.63,-3903.56,-31943.57,1738.92,22548.82,-6466.21,182.25,472.14,-6283.96,-5811.82,,,,,
1441,1785.11,4515.64,5194.47,503.19,255.76,-180.19,-3958.47,-31941.1,1734.3,22574.55,-6510.8,181.27,483.26,-6329.54,-5846.27,,,,,
1451,1835.62,4435.25,5240.94,512.19,288.18,-186.11,-3959.49,-31962.04,1772.97,22522.29,-6381.34,177.79,499.79,-6203.55,-5703.77,,,,,
1461,1826.42,4493.71,5256.91,499.98,283.39,-172.64,-3890,-31785.59,1752.86,22442.55,-6507.86,182.68,707.6,-6325.17,-5617.58,,,,,
1471,1877.61,4402.57,5290.43,510.88,293.29,-189.38,-3948.9,-32001.31,1782.02,22607.79,-6465.77,180.34,625.02,-6285.43,-5660.41,,,,,
1481,1824.51,4391.66,5257.92,499.72,283.15,-193.11,-3968.77,-31795.52,1771.86,22610.84,-6583.47,179.68,682.26,-6403.8,-5721.54,,,,,
1491,1780.17,4518.55,5265.79,515.15,275.65,-186.63,-3954.71,-31874.6,1771.39,22621.72,-6492.44,177.03,732.49,-6315.42,-5582.93,,,,,
1501,1833.23,4379.87,5255.46,506.33,294.53,-189.14,-3970.66,-31961.14,1764.16,22637.9,-6521.57,173.69,550.53,-6347.87,-5797.34,,,,,
1511,1807.54,4442.88,5229.8,503.76,263.6,-174.11,-3923.15,-31904.22,1791.56,22644.09,-6548.34,180.02,681.76,-6368.32,-5686.56,,,,,
1521,1725.61,4481.85,5235.91,501.73,290.36,-166.33,-3964.62,-32098.59,1777.75,22612.85,-6376.47,176.29,396.54,-6200.19,-5803.65,,,,,
1531,1835.63,4467.2,5253.61,501.04,300.29,-194.87,-3962.39,-31815.5,1729.91,22604.47,-6565.17,181.3,719.39,-6383.87,-5664.48,,,,,
1541,1743.39,4448.14,5276.3,503.13,279.46,-192.3,-3996.22,-31730.89,1734.8,22627.02,-6671.57,177.89,692.84,-6493.68,-5800.84,,,,,
1551,1837.17,4566.09,5231.15,500.21,279.9,-186.25,-3961.98,-31824.99,1681.03,22626.56,-6599.85,179.62,748.9,-6420.22,-5671.32,,,,,
1561,1831.84,4407.89,5261.72,501.07,278.5,-185.16,-3932.48,-31947.05,1739.29,22682.3,-6521.5,180.71,637.93,-6340.79,-5702.86,,,,,
1571,1791.13,4488.23,5260.37,517.31,262.21,-184.37,-3983.41,-31971.32,1725.16,22620.88,-6451.15,177.9,526.19,-6273.25,-5747.06,,,,,
1581,1802.83,4509.24,5271.4,530.08,267.03,-173.25,-3943.18,-31968.08,1739.39,22612.84,-6496.62,179.62,648.3,-6317,-5668.7,,,,,
1591,1826.27,4427.78,5270.21,503.02,292.2,-171.6,-3949.86,-31917.96,1736.56,22652.87,-6547.69,177.07,669.48,-6370.62,-5701.14,,,,,
1601,1779.6,4422.12,5281.25,501.01,271.01,-173.27,-3974.28,-31902.15,1750.14,22681.6,-6561.02,180.26,637.03,-6380.76,-5743.73,,,,,
1611,1787.87,4367.57,5250.42,499.93,273.94,-175.07,-3921.46,-31947.86,1748.93,22662.01,-6573.96,175.79,546.27,-6398.18,-5851.91,,,,,
1621,1850.35,4273.95,5233.84,504.22,276.96,-192.09,-3909.84,-32156.87,1760.3,22829.58,-6427.97,178.92,470.4,-6249.05,-5778.64,,,,,
1631,1801.49,4411.61,5256.27,520.07,268.06,-162.46,-3969.43,-31886.83,1740.93,22733.33,-6611.68,178.31,713.05,-6433.37,-5720.32,,,,,
