GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2301,1846.2,4510.24,4946.42,487.28,277.59,-134.06,-3843.09,-28742.34,1554.56,17170.11,-5743.12,171.29,-1927.08,-5571.83,-7498.91,,,,,,,,,
2311,1834.25,4490.67,4988.75,471.7,281.41,-110.83,-3833.93,-28781.64,1571.46,17192.75,-5706.69,172.32,-1895.39,-5534.37,-7429.76,,,,,,,,,
2321,1837.04,4492.51,4967.08,469.42,289.06,-111.38,-3870,-28873.65,1620.32,17213.11,-5659.22,169.65,-1966.49,-5489.57,-7456.06,,,,,,,,,
2331,1842.01,4500.11,4974.78,468.34,277.5,-136.87,-3832.36,-28841.47,1585.34,17205.75,-5695.42,173.09,-1956.87,-5522.33,-7479.2,,,,,,,,,
2341,1834.22,4452.08,4938.3,471.12,275.23,-122.95,-3821.15,-28951.56,1593.92,17208.37,-5604.24,171.49,-2122.42,-5432.75,-7555.17,,,,,,,,,
2351,1774.75,4536.11,4992.41,471.7,272.35,-141.09,-3852.38,-28837.49,1630.55,17200.58,-5652.01,171.93,-1952.53,-5480.08,-7432.6,,,,,,,,,
2361,1809.72,4460.97,4921.11,471.98,276.31,-118.32,-3857.51,-28708.84,1599.47,17203.41,-5747.5,171.11,-1941.69,-5576.39,-7518.08,,,,,,,,,
2371,1770.18,4445.96,4961,466.68,312.91,-128.71,-3806.71,-28767.84,1623.43,17162.79,-5690.89,175.19,-1960.31,-5515.7,-7476.01,,,,,,,,,
2381,1838.44,4529.52,4934.27,467.35,261.19,-114.25,-3861.21,-28624.86,1598.61,17162.36,-5783.23,174.58,-1808.57,-5608.64,-7417.21,,,,,,,,,
2391,1790.7,4539.71,4952.19,476.49,278.25,-110.61,-3851.79,-28677.3,1564.43,17101.59,-5760.24,175.24,-1936.35,-5585,-7521.35,,,,,,,,,
