GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
421,1832.31,4161.81,5267.42,485.04,277.48,-178.15,-3886.12,-31775.52,1742.2,22614.11,-6706.12,185.44,540.58,-6520.68,-5980.1,,,,,
431,1832.94,4235.49,5265.06,510.1,275.11,-190.98,-3858.32,-31990.19,1745.19,22691.27,-6590.69,185.37,515.68,-6405.32,-5889.64,,,,,
441,1758.93,4202.61,5259.4,487.13,282.53,-188.37,-3859.48,-31916.97,1752.74,22656.61,-6594.99,185.47,435.12,-6409.52,-5974.4,,,,,
451,1724.53,4092.86,5196.39,485.44,270.66,-168.66,-3827.52,-32014.69,1743.64,22773.69,-6650.75,188.12,276.33,-6462.63,-6186.3,,,,,
461,1832.89,4200.36,5265.33,499.83,266.22,-220.47,-3798.54,-32046.41,1734.27,22626.05,-6538.87,188.74,359.53,-6350.13,-5990.6,,,,,
471,1845.75,4269.98,5235.48,506.74,281.71,-188.3,-3869.64,-31971.08,1732.83,22633.56,-6599.42,181.14,477.05,-6418.28,-5941.23,,,,,
481,1735.98,4210.01,5294.7,505.51,276.82,-189.67,-3866.53,-32063.48,1740.35,22722,-6556.91,181.19,365.7,-6375.72,-6010.02,,,,,
491,1876.62,4174.67,5212.62,492.65,267.79,-204.77,-3876.43,-31822.32,1725.07,22485.01,-6568.66,181.15,330.92,-6387.51,-6056.6,,,,,
501,1818.33,4182.02,5250.34,518.52,283.3,-213.54,-3859.02,-31863.58,1760.01,22562.2,-6613.97,183.84,438.58,-6430.13,-5991.55,,,,,
511,1788.76,4231.71,5210.8,491.43,283.04,-200.26,-3844.64,-31828.8,1763.72,22561.33,-6646.83,185.66,457.1,-6461.18,-6004.08,,,,,
521,1864.89,4152.71,5231.59,501.95,271.02,-182.01,-3829.11,-31906.3,1720.61,22638.08,-6651.75,189.36,463.42,-6462.39,-5998.98,,,,,
531,1835.39,4176.43,5205.57,531.84,270.81,-188.75,-3835.57,-31765.3,1760.81,22653.59,-6766.38,184.87,644.83,-6581.51,-5936.67,,,,,
541,1773.11,4246.85,5216.07,512.14,272.78,-181.2,-3856.37,-31925.02,1760.19,22675.22,-6631.18,185.99,493.77,-6445.2,-5951.42,,,,,
551,1865.75,4203.17,5253.12,522.65,264.71,-172.61,-3862.94,-32028.25,1755.24,22622.65,-6474.04,180.03,423.5,-6294.01,-5870.51,,,,,
561,1864.03,4181.05,5199.09,521.91,286.1,-180.66,-3884.47,-32000.7,1717.56,22612.16,-6477.58,185.38,316.05,-6292.19,-5976.14,,,,,
571,1824.24,4148.01,5181.25,476.31,286.36,-181.91,-3894.13,-32142.34,1772.4,22644.92,-6364.49,175.46,115.1,-6189.02,-6073.92,,,,,
581,1843.3,4274.36,5171,519.23,283.94,-214.22,-3889.84,-32110.19,1740.27,22582.51,-6373.56,180.49,200.36,-6193.07,-5992.71,,,,,
591,1775,4152.85,5223.34,517.84,271.15,-207.01,-3802.4,-32096.97,1776.87,22541.74,-6404.61,179.84,152.4,-6224.77,-6072.36,,,,,
601,1823.02,4198.52,5222.27,498.31,277.37,-175.84,-3895.95,-32079.01,1733.73,22702.2,-6487.04,179.77,304.61,-6307.28,-6002.66,,,,,
611,1767.73,4211.81,5210.29,511.95,270.67,-159.58,-3932.91,-32095.43,1747.63,22558.94,-6396.87,181.52,91.1,-6215.35,-6124.25,,,,,
621,1828.7,4243.78,5178.63,497.16,270.95,-175.53,-3854.45,-31894.19,1781.29,22519.34,-6509.17,185.71,395.67,-6323.46,-5927.79,,,,,
631,1840.39,4158.33,5275.51,499.69,260.45,-203.41,-3877.6,-31918.16,1729.85,22637.16,-6596.15,184.86,402.2,-6411.29,-6009.08,,,,,
641,1746.12,4263.14,5229.1,512.81,262.04,-202.29,-3898.29,-31973.36,1733.27,22659.05,-6483.88,179.84,331.59,-6304.03,-5972.45,,,,,
651,1840.25,4271.81,5203.84,518.23,261.87,-168.79,-3872.94,-32140.82,1737.63,22585.92,-6392.25,181.64,237,-6210.61,-5973.61,,,,,
661,1790.37,4177.22,5207.34,511.32,254.56,-176.22,-3869.78,-32003.23,1751.81,22573.35,-6487.46,181.42,216.74,-6306.05,-6089.31,,,,,
671,1775.38,4168.15,5182.32,487.13,256.58,-184.26,-3908.66,-32034.32,1731.51,22708.7,-6486.86,183.29,182.53,-6303.57,-6121.03,,,,,
681,1840.35,4195.38,5207.74,507.41,267.75,-208.02,-3907.75,-31908.01,1725.27,22606.37,-6511.99,183.31,326.51,-6328.67,-6002.17,,,,,
691,1819.13,4231.33,5217.47,515.79,289.06,-189.95,-3854.4,-32086.86,1737.02,22525.91,-6369.07,179.98,204.51,-6189.09,-5984.58,,,,,
701,1782.71,4231.07,5228.97,503.3,274.77,-195.95,-3898.76,-32005.63,1735.15,22521.77,-6419.94,183.67,177.4,-6236.26,-6058.86,,,,,
711,1733.2,4229.22,5199.84,508.16,301.84,-171.21,-3842.45,-32110.62,1733.79,22601.26,-6398.6,184.76,183.03,-6213.84,-6030.82,,,,,
721,1832.87,4217.12,5242.21,511.36,292.87,-200.18,-3867.32,-31755.24,1702.98,22471.56,-6651.75,184.96,448.23,-6466.8,-6018.56,,,,,
731,1828.53,4250.39,5278.88,508.45,255.55,-200.69,-3904.1,-31896.46,1711.29,22578.82,-6543.1,188.58,410.66,-6354.53,-5943.87,,,,,
741,1808.9,4176.75,5239.8,495.62,287.25,-186.67,-3889.68,-31898.71,1742.86,22608.27,-6587.23,185.57,384.38,-6401.66,-6017.28,,,,,
751,1891.62,4215.63,5215.32,505.79,298.32,-214,-3851.15,-31920.12,1720.65,22525.7,-6536.73,186.15,387.75,-6350.58,-5962.83,,,,,
761,1833.46,4158.14,5210.97,525.64,277.9,-201.18,-3842.78,-31812.46,1745.85,22547.76,-6620.17,185.58,443.29,-6434.59,-5991.3,,,,,
771,1810.21,4249.53,5198.38,519.2,270.23,-186.75,-3843.15,-31906.18,1726.35,22547.43,-6567.74,184.63,385.25,-6383.11,-5997.86,,,,,
781,1887.97,4194.07,5155.98,495.65,289.64,-178.59,-3800.91,-31940.79,1720.39,22539.75,-6542.1,185.49,363.15,-6356.6,-5993.45,,,,,
791,1833.22,4197.61,5246.22,520.18,250.54,-216.66,-3805.71,-31729.64,1753.36,22479.16,-6664.82,189.47,528.28,-6475.34,-5947.06,,,,,
801,1790.02,4158.47,5306.24,487.69,268.25,-188.58,-3854.22,-31946.4,1717.78,22535.01,-6490.59,181.63,274.25,-6308.96,-6034.71,,,,,
811,1830.28,4225.96,5173.47,507.37,271.38,-188.65,-3835.13,-31871.25,1717.03,22631.47,-6649.73,186.87,461.94,-6462.86,-6000.93,,,,,
821,1841.36,4318.8,5245.96,522.54,264.75,-188.34,-3883.4,-31818.13,1717.31,22484.54,-6585.08,184.2,505.4,-6400.88,-5895.49,,,,,
831,1794.02,4105.76,5224.04,507.08,261.9,-215.32,-3864.31,-31740.9,1740.95,22669.92,-6782.55,187.82,483.14,-6594.74,-6111.59,,,,,
841,1770.11,4266.56,5189.72,515.84,273.23,-197.27,-3875.82,-31764.69,1720.86,22521.77,-6647.48,184.07,420.31,-6463.41,-6043.09,,,,,
851,1815.76,4210.46,5251.99,511.17,291.81,-217.9,-3887.33,-31784.37,1736.26,22611.14,-6677.68,183.71,538.99,-6493.97,-5954.98,,,,,
861,1796.32,4233.45,5231.57,509.33,286.2,-205.97,-3879.25,-31846.35,1757.75,22585.08,-6579.41,181.89,468.14,-6397.52,-5929.38,,,,,
871,1794.78,4200.34,5198.33,518.66,264.21,-239.13,-3933.27,-31834.74,1727.81,22611.83,-6621.91,183.93,308.82,-6437.99,-6129.16,,,,,
881,1805.92,4179.48,5184.84,505.57,271.69,-174.19,-3850.79,-31974.54,1742.35,22685.83,-6547.83,182.8,376.15,-6365.03,-5988.87,,,,,
891,1806.51,4271.61,5204.01,505.38,284.75,-201.43,-3910.57,-31718.8,1716.19,22520.18,-6658.91,180.61,477.82,-6478.3,-6000.48,,,,,
901,1851.54,4229.27,5231.63,513.27,286.49,-192.86,-3904.44,-31796.03,1717.38,22514.52,-6644.57,184.23,450.77,-6460.35,-6009.57,,,,,
911,1850.58,4167.16,5231.9,519.03,259.51,-204.42,-3880.88,-31788.59,1713.32,22528.14,-6611.95,181.54,395.74,-6430.41,-6034.67,,,,,
921,1798.83,4184.15,5214.79,502.66,267.24,-188.62,-3876.07,-31808.98,1754.82,22428.85,-6572.37,183.06,277.67,-6389.31,-6111.63,,,,,
931,1836.13,4306.63,5207.68,525.27,289.12,-185.25,-3892.55,-31831.39,1745.02,22467.23,-6508.04,183.45,467.89,-6324.59,-5856.7,,,,,
941,1830.31,4180.75,5294.51,518.71,282.43,-203.68,-3860.92,-31922.01,1764.31,22558.75,-6524.88,181.99,443.16,-6342.88,-5899.72,,,,,
951,1814.54,4224.24,5206.64,514.45,266.22,-191.77,-3853.4,-31947.69,1740.38,22456.32,-6456.23,180.93,229.92,-6275.3,-6045.38,,,,,
961,1824.48,4237.25,5257.03,506.11,279.14,-196.8,-3852.11,-31826.5,1760.6,22544.87,-6588.76,185.21,534.07,-6403.56,-5869.49,,,,,
971,1863.22,4184.75,5237.83,511.2,274.43,-180.36,-3850.85,-31738.29,1721.09,22500.05,-6666.99,185.7,523.06,-6481.3,-5958.23,,,,,
981,1813.31,4135.65,5265.96,492.89,282.49,-203.8,-3878.9,-31805.3,1740.6,22565.81,-6610.11,182.8,408.71,-6427.3,-6018.59,,,,,
991,1772.86,4183.19,5218.68,497.67,251.31,-193.08,-3891.99,-31811.74,1748.3,22595.29,-6604.45,182.75,370.48,-6421.69,-6051.21,,,,,
1001,1892.09,4234.44,5214.15,511.6,273.01,-172.22,-3899.46,-31899.49,1701.39,22534.44,-6551.66,179.39,389.94,-6372.27,-5982.34,,,,,
1011,1757.42,4173.77,5212.66,507.07,266.61,-196.08,-3863.03,-31935.18,1750.35,22580.55,-6477.37,177.55,254.15,-6299.83,-6045.68,,,,,
1021,1853.03,4267.75,5199.9,520.77,255.36,-211.9,-3897.56,-31948.37,1687.87,22572.83,-6510.56,182.75,299.68,-6327.81,-6028.14,,,,,
1031,1785.58,4222.83,5184.53,499.61,265.32,-183.63,-3859.81,-31999.96,1720.76,22699.05,-6571.92,182.5,334.3,-6389.41,-6055.11,,,,,
1041,1838.03,4209.6,5237.88,505.69,281.84,-184.82,-3932.58,-31919.39,1713.4,22534.89,-6471.42,181.1,284.53,-6290.31,-6005.78,,,,,
1051,1786.04,4225.42,5256.39,515.28,262.5,-197.3,-3947.43,-32111.73,1746.82,22651.45,-6351.98,180.46,187.45,-6171.52,-5984.07,,,,,
1061,1889.56,4208.15,5203.35,508.74,273.42,-190.01,-3870.12,-31955.44,1731.64,22604.06,-6459.6,182.77,403.36,-6276.83,-5873.47,,,,,
1071,1729.99,4261.35,5264.15,514.05,294.32,-193.68,-3925.96,-32115.05,1772.04,22672.57,-6345.68,182.69,273.79,-6163,-5889.21,,,,,
1081,1840.33,4168.11,5201.45,528.77,261.55,-191.71,-3911.44,-32091.14,1745.14,22650.4,-6382.76,179.62,201.47,-6203.14,-6001.68,,,,,
1091,1799.7,4127.39,5261.11,506.34,275.7,-175.77,-3909.36,-31868.94,1750.9,22590.39,-6549.55,180.42,357.48,-6369.13,-6011.65,,,,,
1101,1793.55,4154.26,5232.66,496.61,277.69,-189.84,-3882.45,-32126.9,1765.08,22767.31,-6443.46,180.34,287.97,-6263.12,-5975.15,,,,,
1111,1784.63,4180.78,5217.32,502.05,264.22,-179.53,-3890.64,-32006.73,1761.29,22568.71,-6370.11,178.35,202.08,-6191.76,-5989.67,,,,,
1121,1780.41,4162.51,5187.19,510.27,265.08,-194.14,-3880.58,-32085.58,1740.58,22723.1,-6428.3,184.24,208.83,-6244.06,-6035.23,,,,,
1131,1816.27,4240.42,5255.15,504.45,286.24,-182.96,-3914.05,-32107.95,1692.37,22604.27,-6396.76,180.19,194.2,-6216.57,-6022.37,,,,,
1141,1774.57,4214.96,5240.51,514.16,268.33,-204.01,-3881.46,-32132.76,1746.76,22687.5,-6374.37,180.84,228.55,-6193.53,-5964.98,,,,,
1151,1759.02,4214.84,5201.33,519.66,251.31,-194.81,-3876.53,-32173.79,1738.89,22721.52,-6396.71,180.94,161.44,-6215.77,-6054.33,,,,,
1161,1857.56,4277.29,5204.85,507.55,267.28,-186.1,-3926.33,-32166.69,1745.13,22625.57,-6282.22,179.7,206.1,-6102.51,-5896.42,,,,,
1171,1776.96,4281.56,5215.15,502.27,276.32,-183.16,-3853.46,-32096.28,1727.16,22612.16,-6376.64,181.05,258.68,-6195.6,-5936.92,,,,,
1181,1744.37,4194.61,5179.6,504.31,281.09,-190.95,-3884.63,-32170.15,1753.77,22662.37,-6324.48,180.15,74.4,-6144.34,-6069.93,,,,,
1191,1800.71,4220.91,5209.94,518.14,266.5,-201.16,-3961.76,-32150.18,1683.27,22587.12,-6338.43,181.6,-26.5,-6156.83,-6183.34,,,,,
1201,1774.25,4218.5,5249.2,520.25,255.49,-186.82,-3869.74,-32241.55,1739.82,22646.27,-6296.63,177.87,105.68,-6118.75,-6013.08,,,,,
1211,1773.09,4233.05,5234.61,505.3,271.16,-168.33,-3943.74,-32153.15,1724.61,22663.7,-6388.17,178.2,140.29,-6209.97,-6069.68,,,,,
1221,1822.62,4154.14,5237.07,510.79,276.29,-187.44,-3913.91,-32151.74,1757.55,22646.44,-6337.43,178.98,151.81,-6158.45,-6006.64,,,,,
1231,1836.89,4259.89,5235.44,536.17,275.39,-201.28,-3868.16,-32040.31,1735.06,22706.92,-6515.35,179.79,476.01,-6335.56,-5859.55,,,,,
1241,1788.46,4179.14,5225.62,504.8,267.2,-176.72,-3913.51,-31944,1758.46,22571.13,-6478.48,180.59,260.58,-6297.88,-6037.3,,,,,
1251,1847.41,4212.82,5209.14,518.03,268.81,-171.56,-3869.78,-31935.74,1730.9,22518.6,-6527.16,179.76,328.63,-6347.4,-6018.77,,,,,
1261,1785.43,4213.52,5236.35,503.29,264.65,-192.49,-3901.92,-31893.87,1747.69,22643.18,-6549.31,181.94,405.83,-6367.37,-5961.54,,,,,
1271,1776.68,4296.36,5217.99,509.79,276.61,-202.11,-3940.1,-31859.11,1729.15,22629.57,-6628.67,182.39,434.82,-6446.28,-6011.46,,,,,
1281,1862.28,4246.46,5261.66,522.6,286.4,-196.09,-3908.89,-31905.95,1741.63,22555.6,-6500.1,180.03,465.71,-6320.07,-5854.35,,,,,
1291,1817.89,4260.81,5194.05,537.65,261.66,-168.21,-3939.84,-31817.31,1725.56,22394.77,-6511.44,182.15,267.04,-6329.28,-6062.24,,,,,
1301,1850.69,4180.59,5196.79,518.89,273.39,-178.51,-3888.5,-32013.74,1734.97,22558.9,-6392.79,182.15,233.47,-6210.64,-5977.18,,,,,
1311,1740.04,4209.17,5244.23,512.83,269.17,-203.97,-3823.27,-31831.88,1768.6,22566.14,-6579.29,181.98,451.05,-6397.3,-5946.25,,,,,
1321,1799.37,4185.79,5275.97,510.08,257.8,-181.21,-3921.96,-32018.67,1776.93,22632.41,-6431.13,176.4,316.51,-6254.73,-5938.23,,,,,
1331,1794.63,4319.6,5212.1,513.32,273.38,-195.1,-3902.01,-31841.56,1744.09,22563.1,-6546.25,181.49,481.54,-6364.75,-5883.21,,,,,
1341,1858.74,4178.13,5230.96,503.67,260.74,-201.24,-3890.91,-31841.16,1784.19,22598.1,-6551.52,183.17,481.23,-6368.36,-5887.12,,,,,
1351,1833.76,4158.97,5184.17,503.2,287.6,-211.49,-3887.69,-32024.38,1728.02,22577.81,-6377.14,178.46,149.98,-6198.68,-6048.71,,,,,
1361,1796.52,4219.9,5260.19,522.98,288.57,-193.25,-3855.15,-32080.1,1753.31,22532.87,-6301.4,176.52,245.84,-6124.88,-5879.04,,,,,
1371,1858.44,4283.22,5235.82,513.88,263.99,-177.85,-3927.67,-31964.31,1707.59,22496.59,-6400.55,177.68,289.72,-6222.86,-5933.15,,,,,
1381,1784.62,4159.6,5146.92,487.36,247.05,-201.92,-3901.56,-31914.89,1736.66,22516.14,-6420.78,178.18,59.99,-6242.6,-6182.61,,,,,
1391,1747.24,4139.92,5223.38,507.21,300.08,-205.03,-3909.23,-32000.46,1762.55,22640.13,-6417.03,179.59,205.79,-6237.44,-6031.64,,,,,
1401,1795.71,4185.05,5215.27,501.97,285.03,-172.22,-3894.82,-31815.85,1744.07,22492.31,-6561.62,178.69,336.52,-6382.93,-6046.41,,,,,
1411,1829.32,4177.95,5249.05,509.4,272.35,-168.81,-3881.03,-32080.28,1730.55,22610.48,-6419.98,178.37,248.98,-6241.61,-5992.63,,,,,
1421,1803.92,4155.88,5210.39,503.21,265.32,-176.95,-3874.62,-32003.73,1761.99,22583.37,-6485.15,187.17,228.77,-6297.97,-6069.2,,,,,
1431,1836.82,4257.34,5236.37,510.43,283.81,-202.48,-3863.37,-31844.39,1732.32,22629.45,-6628.29,183.26,576.31,-6445.03,-5868.72,,,,,
1441,1816.22,4324.3,5261.95,520.17,280.81,-196.05,-3880.75,-31684.37,1724.91,22477.9,-6645.91,182.62,645.09,-6463.29,-5818.2,,,,,
1451,1822.73,4295.77,5194.65,517.43,260.38,-192.61,-3888.85,-31656.59,1720.81,22508.74,-6695.46,181.78,582.46,-6513.68,-5931.22,,,,,
1461,1771.92,4177.51,5285.31,501.14,271.39,-193.93,-3941.68,-31717.65,1751.27,22543.87,-6647.07,183.49,449.17,-6463.58,-6014.41,,,,,
1471,1801.82,4178.86,5190.87,498.45,274.09,-155.76,-3860.32,-31864.6,1721.34,22527.36,-6507.54,176.81,312.12,-6330.73,-6018.62,,,,,
1481,1883.74,4166.73,5210.09,528.7,271.47,-164.55,-3865.52,-31796.71,1745.15,22530.64,-6602.78,180.65,509.74,-6422.13,-5912.39,,,,,
1491,1779.28,4135.91,5198.14,500.5,278.73,-180.95,-3880.1,-31776.44,1748.48,22595.28,-6609.74,181.36,398.83,-6428.38,-6029.55,,,,,
1501,1803.52,4210.13,5150.46,499.33,290.6,-166.72,-3880.8,-31947.84,1765.59,22539.68,-6487.19,181.32,263.97,-6305.87,-6041.9,,,,,
1511,1809.63,4249.88,5153.26,514.56,273.4,-192.39,-3849.38,-31958.74,1725.62,22628.5,-6551.65,185.3,354.33,-6366.35,-6012.01,,,,,
1521,1864.5,4252.58,5171.54,503.01,266.04,-186.65,-3895.54,-31871.82,1715.2,22606.95,-6564.95,178.39,425.8,-6386.56,-5960.76,,,,,
1531,1828.44,4287.82,5155.9,524.99,285.94,-156.97,-3918.63,-31787.59,1725.94,22575.89,-6631.82,178.47,521.72,-6453.35,-5931.63,,,,,
1541,1776.07,4231.95,5250.28,507.28,282.32,-189.5,-3835.17,-31679.02,1706.48,22567.72,-6731.1,188.98,618.41,-6542.11,-5923.7,,,,,
1551,1788.96,4118.56,5209.72,501.9,269.74,-175.62,-3884.28,-32098.65,1739.28,22787.69,-6511.79,183.6,257.31,-6328.19,-6070.88,,,,,
1561,1771.73,4193.85,5253.05,517.72,269.87,-180.01,-3870.77,-31825.11,1744.66,22564.23,-6604.8,183.5,439.23,-6421.3,-5982.07,,,,,
1571,1818,4235.92,5155.3,526.1,274.87,-177.97,-3818.63,-31739.95,1716.05,22558.89,-6746.46,184.28,548.58,-6562.18,-6013.59,,,,,
1581,1741.06,4235.98,5202.89,525.5,272.41,-177.69,-3844.65,-31863.8,1702.4,22640.33,-6671.19,186.34,434.44,-6484.85,-6050.41,,,,,
1591,1821.56,4183.32,5199.77,515.09,251.84,-175.11,-3855.62,-31923.62,1760.2,22651.97,-6580.93,181.57,429.39,-6399.36,-5969.97,,,,,
1601,1759.44,4140.53,5222.38,497.88,270.9,-175.04,-3860.7,-31938.79,1744.96,22688.93,-6564.26,182.73,350.49,-6381.53,-6031.04,,,,,
1611,1779.08,4200.06,5207.67,508.37,264.98,-158.5,-3869.76,-31968.52,1725.38,22696.24,-6589.81,184.76,385.01,-6405.05,-6020.04,,,,,
1621,1820.45,4270.1,5161.25,520.02,276.64,-204.83,-3884.33,-31868.52,1762.72,22667.49,-6664.82,188.25,520.99,-6476.56,-5955.58,,,,,
1631,1805.5,4162.93,5208.7,504.1,265.48,-163.08,-3885.72,-31731.59,1742.66,22620.54,-6707.87,189.49,529.53,-6518.38,-5988.85,,,,,
