GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
581,1839.01,4502.77,4962.03,474.61,286.27,-95.42,-3856.28,-28895.39,1634.59,17097.63,-5547.59,165.99,-2050.18,-5381.61,-7431.79,,,,,,,,,
591,1857.77,4467.63,5003.88,481.24,293.51,-119.17,-3844.4,-28867.17,1631.52,17132.79,-5553.86,172.57,-1962.41,-5381.28,-7343.69,,,,,,,,,
601,1834.3,4481.86,4956.21,471.72,273.93,-128.14,-3894.74,-28790.4,1642.19,17072.43,-5567.4,165.88,-2080.65,-5401.51,-7482.16,,,,,,,,,
611,1819.6,4557.97,4970.01,498.84,276.21,-115.3,-3907.74,-29073.28,1640.8,17173.12,-5466.76,165.17,-2159.76,-5301.59,-7461.35,,,,,,,,,
621,1839.43,4434.63,4970.72,464.8,267.46,-126.3,-3887.06,-29015.98,1647.55,17179.41,-5454.94,167.1,-2225.34,-5287.84,-7513.18,,,,,,,,,
631,1770.68,4439.16,4997.35,463.4,284.73,-145.04,-3882.56,-28893.7,1619.02,17225.38,-5629.9,171.69,-2121.58,-5458.21,-7579.79,,,,,,,,,
641,1837.02,4573.66,4957.23,479.44,275.31,-115.33,-3807.87,-28841.37,1600.02,17174.4,-5653.14,171.11,-1867.49,-5482.03,-7349.52,,,,,,,,,
651,1855.11,4516.61,4930.38,486.44,271.62,-113.31,-3822.03,-29121.35,1620.04,17158.8,-5426.69,167.93,-2217.68,-5258.76,-7476.44,,,,,,,,,
661,1872.12,4473.29,4992.83,481.91,276.16,-119.53,-3839.06,-29103.37,1608.79,17233.87,-5504.92,172.16,-2122.98,-5332.76,-7455.74,,,,,,,,,
671,1827.11,4498.81,4987.05,496.57,265.87,-105.37,-3858.05,-29103.07,1649.89,17116.17,-5404.24,170.87,-2225.03,-5233.37,-7458.4,,,,,,,,,
681,1839.92,4574.41,5014.2,473.56,257.85,-141.61,-3895.48,-28993.93,1618.69,17146.34,-5483.83,170.57,-2106.05,-5313.25,-7419.3,,,,,,,,,
691,1810.97,4539.41,4975.03,471.07,253.05,-134.85,-3835.44,-29030.03,1601.92,17074.68,-5448.61,170.47,-2274.18,-5278.14,-7552.32,,,,,,,,,
701,1794.41,4497.65,4933.45,483.12,273.78,-120.16,-3847.38,-28921.11,1647.97,17090.42,-5552.46,171.37,-2167.87,-5381.09,-7548.96,,,,,,,,,
711,1815.08,4640.29,4961.72,489.66,252.35,-115.34,-3878.08,-28981.91,1612.03,17119.35,-5503.9,170.96,-2084.85,-5332.94,-7417.79,,,,,,,,,
721,1814.57,4539.34,5001.84,476.27,280.79,-105.53,-3886.59,-28965.54,1610.03,17062.37,-5475.53,165.96,-2172.44,-5309.57,-7482.01,,,,,,,,,
731,1795.15,4447.96,4981.85,476.94,275.31,-93.75,-3867.85,-29029.41,1663.04,17259.32,-5538.55,172.3,-2091.46,-5366.25,-7457.71,,,,,,,,,
741,1859.75,4506.59,5017.19,478.16,292.46,-133.54,-3875.7,-28978.66,1628.06,17085.26,-5548.06,169.42,-2120.42,-5378.64,-7499.05,,,,,,,,,
751,1858.42,4529.06,4947.37,480.27,285.89,-100.1,-3863.45,-28832.58,1616.07,17126.25,-5694.69,171.86,-1952.81,-5522.83,-7475.64,,,,,,,,,
761,1802.41,4453.79,4969.65,485.98,270.88,-115.54,-3856.36,-29033.97,1642.16,17196.12,-5500.8,168.9,-2184.88,-5331.9,-7516.78,,,,,,,,,
771,1775.64,4438.42,4968.34,469.67,261.62,-114.57,-3799.71,-28986.15,1625.69,17210.85,-5537.11,171.94,-2150.2,-5365.17,-7515.38,,,,,,,,,
781,1840.53,4477.37,4941.21,482.17,250.68,-104.55,-3864.77,-28875.18,1616.66,17132.51,-5586.54,168.93,-2103.38,-5417.61,-7520.99,,,,,,,,,
791,1864.94,4519.27,4990.86,485.17,260.02,-109.65,-3833.49,-28899.91,1601.17,17044.5,-5581.16,171.57,-2077.1,-5409.59,-7486.69,,,,,,,,,
801,1840.9,4621.76,4920.08,477.21,270.52,-114.07,-3848.64,-28898.45,1602.73,17123.55,-5556.37,173.17,-2004.41,-5383.2,-7387.61,,,,,,,,,
811,1853.55,4463.4,5014.47,482.91,257.75,-150.81,-3872.28,-28976.74,1598.64,17226.9,-5583.45,171.29,-2102.2,-5412.16,-7514.37,,,,,,,,,
821,1782.95,4487.45,4960.36,468.05,298.74,-98.6,-3879.84,-28822.47,1625.13,17092.5,-5580.53,172.11,-2085.71,-5408.43,-7494.14,,,,,,,,,
831,1821.02,4462.94,4987.5,492.29,259.18,-102.37,-3900.69,-28849.5,1627.77,16999.7,-5540.98,167.43,-2202.16,-5373.55,-7575.71,,,,,,,,,
841,1825.3,4542.5,5016.68,476.37,265.77,-130.26,-3883.84,-28786.99,1607,16995.49,-5547.7,169.8,-2071.98,-5377.89,-7449.87,,,,,,,,,
851,1825.61,4547.52,4976.54,471.94,288.74,-115.03,-3879.54,-28917.37,1608.21,17138.88,-5547.63,171.35,-2054.5,-5376.28,-7430.79,,,,,,,,,
861,1877.44,4510.02,5013.74,476.3,260.9,-132.56,-3871.78,-28786.38,1615.67,16980.35,-5574.91,170.78,-2056.3,-5404.13,-7460.43,,,,,,,,,
871,1798.56,4493.01,4967.54,467.05,264.9,-140.08,-3899.88,-28883.53,1609.97,17156.51,-5596.63,168.56,-2165.95,-5428.06,-7594.01,,,,,,,,,
881,1754.31,4526.93,4947.95,469.72,269.72,-134.14,-3889.53,-28996.41,1648.77,17186.79,-5513.18,168.87,-2215.89,-5344.31,-7560.19,,,,,,,,,
891,1802.61,4427.61,4992.25,481.25,269.53,-108.67,-3873.72,-29036.39,1623.75,17280.03,-5530.94,169.42,-2141.75,-5361.52,-7503.27,,,,,,,,,
901,1809.07,4574.24,5000.37,482.64,284.08,-123.29,-3850.97,-29001.52,1612.22,17222.71,-5562.82,170.96,-1990.45,-5391.85,-7382.31,,,,,,,,,
911,1818.21,4502.95,4958.98,471.24,261.57,-137.9,-3816.27,-29067.77,1645.36,17119.92,-5442.4,168.88,-2243.71,-5273.52,-7517.22,,,,,,,,,
921,1792.57,4486.21,4959.5,477.08,266.18,-121.41,-3842.74,-29051.59,1670.32,17113.77,-5487.2,165.97,-2250.12,-5321.23,-7571.35,,,,,,,,,
931,1770.68,4527.5,4979.71,482.82,262.32,-148.97,-3847.59,-28911.32,1632.61,17132.06,-5544.23,173.03,-2120.18,-5371.21,-7491.39,,,,,,,,,
941,1738.77,4474.42,5012.75,455.25,278.83,-130.14,-3838.52,-28943.22,1631.21,17100.12,-5515.6,167.98,-2220.55,-5347.61,-7568.16,,,,,,,,,
951,1863.57,4471.46,4979.75,493.99,253.75,-114.03,-3869.41,-28988.52,1616.26,17088.31,-5529.2,172.11,-2204.87,-5357.09,-7561.96,,,,,,,,,
961,1831.75,4474.63,4967.83,476.91,278.12,-122.09,-3855.09,-28945.27,1610.25,17076.3,-5477.1,173.33,-2206.67,-5303.77,-7510.44,,,,,,,,,
971,1815.56,4482.81,4980.41,470.66,267.34,-120.59,-3816.04,-28913.92,1654.81,17100.34,-5534.89,169.94,-2078.62,-5364.95,-7443.56,,,,,,,,,
981,1836.95,4512.69,4982.05,475.11,267.14,-126.57,-3872.47,-29097.81,1623.44,17149.6,-5407.7,168.02,-2249.86,-5239.68,-7489.54,,,,,,,,,
991,1828.53,4431.85,4956.1,471.11,268.02,-118.24,-3811.27,-29037.93,1635.87,17148.64,-5508.61,172.25,-2227.33,-5336.36,-7563.69,,,,,,,,,
1001,1825.16,4480.07,4947.59,469.9,260.62,-117.95,-3867.17,-28997.76,1616.35,17056.79,-5436.38,170.51,-2326.4,-5265.88,-7592.28,,,,,,,,,
1011,1841.88,4475.26,5027.15,481.36,287.95,-99.62,-3824.04,-28937.37,1610.71,17137.61,-5581.42,174.98,-1999.1,-5406.44,-7405.54,,,,,,,,,
1021,1827.63,4541.04,4994.92,473.04,273.72,-125.98,-3821.18,-28858.54,1643.76,17124.23,-5641.71,176.07,-1927.35,-5465.64,-7392.99,,,,,,,,,
1031,1807.33,4468.66,4998.85,473.83,258.06,-127.15,-3874,-28781.11,1621.81,17097.57,-5649.55,172.76,-2056.14,-5476.78,-7532.92,,,,,,,,,
1041,1783.52,4550.06,4987.72,488.87,266.33,-128.54,-3871.13,-28933.8,1639.9,17132.37,-5531.05,169.65,-2084.67,-5361.39,-7446.07,,,,,,,,,
1051,1792.64,4473.06,5008.2,481.6,272.84,-122.14,-3946.48,-28933.83,1581.86,17228.42,-5549.89,165.41,-2163.84,-5384.48,-7548.32,,,,,,,,,
1061,1795.2,4524.96,4976.92,497.88,282.79,-117.4,-3885.49,-28921.42,1609.77,17174.64,-5562.32,163.95,-2062.15,-5398.36,-7460.51,,,,,,,,,
1071,1864.68,4423.25,4974.52,467.73,250.9,-120.79,-3848.6,-28878.71,1595.43,17129.83,-5544.77,169.8,-2141.76,-5374.97,-7516.73,,,,,,,,,
1081,1837.23,4464.12,4981.16,472.63,275.33,-129.89,-3891.54,-29089.3,1625.33,17221.11,-5488.3,168.54,-2233.83,-5319.75,-7553.58,,,,,,,,,
1091,1885.88,4525.54,5002.29,478.6,291.35,-121.95,-3918.22,-28797.36,1610.6,17028.88,-5591.91,168.43,-2014.39,-5423.48,-7437.87,,,,,,,,,
1101,1783.29,4497.44,4977.79,457.52,276.7,-142.53,-3874.87,-28887.38,1648.36,17123.34,-5560.08,165.1,-2140.33,-5394.98,-7535.31,,,,,,,,,
1111,1825.33,4460.48,5019.19,477.1,281.09,-141.78,-3923.89,-28923.3,1601.11,17147.91,-5546.34,164.46,-2176.76,-5381.89,-7558.64,,,,,,,,,
1121,1851.87,4514.14,4957.22,477.57,279.18,-115.7,-3883,-28867.49,1618.79,17153.76,-5585.11,165.26,-2013.66,-5419.86,-7433.52,,,,,,,,,
1131,1826.7,4537.96,4967.33,477.5,257.68,-125.47,-3859.97,-28969.06,1637.55,17097.24,-5520.48,164.39,-2152.53,-5356.09,-7508.62,,,,,,,,,
1141,1829.91,4443.89,4957.42,469.25,252.97,-98.77,-3882.44,-28738.23,1628.83,17036.87,-5637.01,167.12,-2100.29,-5469.88,-7570.17,,,,,,,,,
1151,1793.18,4515.17,5014.3,479.08,293.26,-118.28,-3930.61,-28760.99,1605.68,16997.72,-5605.82,169.24,-2111.48,-5436.58,-7548.06,,,,,,,,,
1161,1789.61,4468.31,5012.29,466.98,278.56,-117.94,-3893.91,-28939.36,1601.83,17204.76,-5578.3,169.64,-2128.87,-5408.66,-7537.52,,,,,,,,,
1171,1805.78,4433.98,4942.45,474.36,253.59,-123.71,-3865.95,-29083.11,1643.66,17198.49,-5478.72,166.19,-2320.45,-5312.53,-7632.97,,,,,,,,,
1181,1837.99,4497.96,4993.38,485.27,263.58,-124.33,-3851.11,-28929.77,1622.5,17049.52,-5558.61,167.66,-2155.01,-5390.95,-7545.95,,,,,,,,,
1191,1806.61,4524.59,4973.48,482.22,279.99,-107.42,-3881.92,-28961.44,1587.44,17145.09,-5579.74,169.48,-2151.36,-5410.26,-7561.62,,,,,,,,,
1201,1843.6,4453.77,4964.82,464.76,283.18,-132.1,-3836.87,-29168.19,1660.44,17204.65,-5423.65,166.9,-2261.95,-5256.75,-7518.7,,,,,,,,,
1211,1838.78,4519.95,5016.08,488.28,261.84,-123.09,-3871.51,-28950.65,1607.78,17120.4,-5547.79,168.18,-2092.14,-5379.61,-7471.75,,,,,,,,,
1221,1890.86,4521.1,5013.96,480.33,291,-128.54,-3868.02,-28888.73,1604.57,17036.73,-5576.72,169.39,-2046.74,-5407.34,-7454.08,,,,,,,,,
1231,1815.64,4467.37,4983.72,473.47,264.51,-116.02,-3895.65,-28901.53,1641.91,17160.58,-5626.46,166.49,-2106,-5459.97,-7565.97,,,,,,,,,
1241,1748.51,4485.61,4999.05,456.05,263.61,-103.97,-3895.83,-29074.15,1630.53,17264.86,-5466.58,167.85,-2225.72,-5298.73,-7524.45,,,,,,,,,
1251,1818.11,4470.08,4998.55,474.02,270.08,-110.96,-3916.09,-29151.72,1663.43,17245.4,-5388.04,163.05,-2239.09,-5224.98,-7464.07,,,,,,,,,
1261,1808.26,4500.91,4977.28,474.93,278.29,-105.64,-3898.94,-28991.59,1646.15,17050.11,-5404.4,161.93,-2260.23,-5242.47,-7502.7,,,,,,,,,
1271,1831.27,4493.28,4992.86,466.49,265.48,-142.59,-3927.7,-28967.88,1615.49,17132.87,-5490.31,169.85,-2240.43,-5320.46,-7560.89,,,,,,,,,
1281,1824.57,4563.82,4997.38,498.02,280.17,-107.12,-3841.91,-28921.09,1627.85,17035.25,-5543.52,172.36,-2043.06,-5371.16,-7414.21,,,,,,,,,
1291,1846.24,4596.86,5008.88,488.62,265.58,-127.82,-3908.88,-28970.64,1625,17060.21,-5454.52,168.31,-2115.95,-5286.21,-7402.16,,,,,,,,,
1301,1748.79,4414.64,4965.83,475.05,268.33,-111.46,-3876.37,-29058.46,1648.6,17225.13,-5476.28,168.92,-2299.91,-5307.36,-7607.27,,,,,,,,,
1311,1868.05,4411.66,4958.45,488.17,255.38,-115.79,-3902.69,-28990.9,1622.82,17215.51,-5510.91,164.46,-2189.34,-5346.46,-7535.8,,,,,,,,,
1321,1828.58,4453.7,4976.56,484.76,270.8,-143.36,-3881.66,-28987.93,1628.9,17117.55,-5512.61,168.58,-2252.09,-5344.03,-7596.13,,,,,,,,,
1331,1785.34,4548.24,5024.57,477.49,289.33,-127.11,-3910.22,-28712.57,1599,17111.32,-5706.8,168.54,-1914.59,-5538.26,-7452.85,,,,,,,,,
1341,1835.09,4457.31,4952.48,481.29,264.38,-149.3,-3862.4,-28856.56,1601.8,17150.27,-5642.76,169.68,-2125.62,-5473.08,-7598.71,,,,,,,,,
1351,1783.58,4459.49,4991.48,489.17,282.69,-102.5,-3905.03,-28886.76,1638.79,17109.4,-5557.51,164.07,-2139.67,-5393.43,-7533.11,,,,,,,,,
1361,1780.03,4462.37,4980.86,479.35,270.92,-118.54,-3892.88,-28871.73,1606.01,17168.9,-5599.28,171.59,-2134.7,-5427.69,-7562.39,,,,,,,,,
1371,1836.68,4575.95,5025.05,492.82,276.54,-106.57,-3844.75,-28800.63,1613.65,17080.55,-5632.35,169.07,-1850.7,-5463.28,-7313.98,,,,,,,,,
1381,1908.28,4456.14,4990.3,482.72,260.4,-113.65,-3901.71,-28721.06,1623.7,17042.48,-5664.61,167.32,-1972.4,-5497.29,-7469.69,,,,,,,,,
1391,1835.14,4492.72,5013.02,491.09,253.31,-141.53,-3904.91,-28889,1601.9,17280.89,-5664.9,171.36,-1967.38,-5493.54,-7460.92,,,,,,,,,
1401,1826.32,4622.46,4970.53,497.66,278.15,-113.77,-3927.73,-28879.51,1615.81,17124.26,-5596.18,170.52,-1985.82,-5425.66,-7411.48,,,,,,,,,
1411,1779.5,4483.74,4963.2,474.68,284.1,-105.99,-3912.85,-28822.65,1625.62,17219.87,-5657.66,166.63,-2010.8,-5491.03,-7501.83,,,,,,,,,
1421,1847.78,4551.65,4975.91,474.8,268.26,-105.18,-3873.53,-28896.6,1618.87,17161.3,-5630.41,165,-1976.74,-5465.41,-7442.15,,,,,,,,,
1431,1832.14,4480.57,4997.72,471.74,278.23,-120.73,-3866.97,-28756.9,1575.85,17183.71,-5750.87,171.18,-1924.64,-5579.69,-7504.33,,,,,,,,,
1441,1878.97,4445.63,4955.24,474.28,274.94,-105.66,-3847.77,-28778.13,1585.65,17084.75,-5703.31,170.01,-2032.1,-5533.3,-7565.4,,,,,,,,,
1451,1818.88,4508.27,4978.3,486.81,278.58,-100.69,-3884.35,-28724.15,1635.5,17087.07,-5709.86,169.47,-1915.8,-5540.39,-7456.19,,,,,,,,,
1461,1936.09,4434.76,4980,478.25,274.97,-136.78,-3893.85,-28871.23,1624.45,17141.16,-5634.26,168.02,-2032.18,-5466.24,-7498.42,,,,,,,,,
1471,1822.81,4479.73,4970.76,467.84,256.74,-136.21,-3916,-28867.11,1648.4,17252.57,-5657.79,163.37,-2020.46,-5494.41,-7514.88,,,,,,,,,
1481,1799.36,4512.52,4947.18,483.75,272.63,-113.23,-3821.06,-28863.41,1604.65,17211.9,-5672.48,171.72,-1965.72,-5500.76,-7466.48,,,,,,,,,
1491,1810.61,4468.72,4988.08,483.4,272.45,-99.54,-3884.23,-28688.58,1609.98,17138.81,-5786.78,171.7,-1900.3,-5615.08,-7515.38,,,,,,,,,
1501,1814.64,4476.21,4992.57,476.45,282.02,-111.98,-3917.42,-28624.17,1590.9,17174.21,-5794.42,169.81,-1846.57,-5624.6,-7471.18,,,,,,,,,
1511,1827.83,4504.87,4995.38,483.04,271.62,-90.25,-3841.37,-28831.5,1603.93,17130.64,-5663.44,172,-1945.8,-5491.44,-7437.24,,,,,,,,,
1521,1845.46,4498.36,5022.27,483.57,257.53,-116.41,-3865.8,-28723.2,1632.34,17082.85,-5695.31,173.91,-1883.02,-5521.4,-7404.42,,,,,,,,,
