GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
401,1790.91,4255.15,5240.07,502.23,283.14,-204.62,-3879.97,-31871.7,1744.2,22869.58,-6734.57,182.41,728.99,-6552.16,-5823.16,,,,,
411,1799.91,4296.38,5253.39,522.93,285.62,-183.88,-3863.29,-31866.07,1725.83,22611.3,-6573.09,184.57,582.13,-6388.52,-5806.4,,,,,
421,1797.14,4232.41,5270.75,514.79,281.25,-202.22,-3868.22,-31927.24,1735.67,22713.24,-6570.88,182.51,547.56,-6388.37,-5840.81,,,,,
431,1842.92,4288.99,5268.56,503.09,285.84,-191.43,-3925.5,-31925.57,1738.3,22759,-6557.28,182.17,644.21,-6375.12,-5730.91,,,,,
441,1777.08,4224.65,5246.27,502.12,292.23,-217.86,-3859.1,-32068.43,1768.15,22794.16,-6545.05,185.08,459.27,-6359.97,-5900.7,,,,,
451,1806.7,4234.56,5283.36,511.92,276.77,-196.73,-3853.65,-32043.65,1741.85,22729,-6503.7,183.38,490.13,-6320.31,-5830.18,,,,,
461,1804.11,4321.19,5287.22,511.65,270.59,-213.84,-3837.82,-31907.8,1753.47,22683.93,-6660.28,181.49,672.7,-6478.79,-5806.09,,,,,
471,1798.11,4199.21,5301.93,514.72,282.12,-200.84,-3919.15,-31691.37,1795.94,22723.54,-6733.01,182.08,804.21,-6550.93,-5746.72,,,,,
481,1843.36,4276.14,5203.1,515.29,256.77,-190.74,-3880.62,-31784.46,1731.96,22708.73,-6710.02,180.77,679.52,-6529.25,-5849.74,,,,,
491,1817.7,4312.29,5231.81,518.82,298.72,-205.26,-3849.89,-31773.89,1753.24,22632.49,-6656.15,186.83,736.05,-6469.32,-5733.28,,,,,
501,1809.83,4226.59,5243.21,511.3,276.74,-189.95,-3885.51,-32003.09,1731.01,22800.85,-6567.81,183.13,520.97,-6384.68,-5863.71,,,,,
511,1860.48,4220.31,5236.76,504.33,264.03,-213.97,-3904.06,-31796.83,1736.04,22671.28,-6637.4,185.14,578.36,-6452.26,-5873.89,,,,,
521,1801.7,4269.77,5259.36,497.25,274.96,-190.6,-3861.54,-31845.94,1771.71,22788.52,-6686.82,184.05,765.19,-6502.77,-5737.58,,,,,
531,1813.02,4123.74,5258.2,508.37,268.93,-199,-3827.85,-31943.46,1769.51,22694.2,-6521.7,184.23,465.66,-6337.47,-5871.81,,,,,
541,1814.03,4245.76,5212.51,496.23,268.79,-180.92,-3900.44,-31942.59,1754.26,22758.39,-6573.72,179.71,526.02,-6394.01,-5867.99,,,,,
551,1805.46,4285.44,5270.09,520.32,273.89,-210.46,-3912.63,-32102.72,1748.43,22809.79,-6449.91,181.15,487.59,-6268.76,-5781.17,,,,,
561,1811.95,4230.73,5221.92,505.06,258,-198.21,-3905.68,-31937.04,1753.46,22687.2,-6500.46,181.03,427.39,-6319.43,-5892.05,,,,,
571,1794.39,4152.7,5245.66,505.66,278.27,-192.52,-3879.37,-31873.65,1749.17,22769.55,-6627,185.35,549.86,-6441.65,-5891.79,,,,,
581,1820.34,4146.44,5248.84,478.46,301.08,-204.56,-3866.38,-31813.91,1753.59,22771.02,-6618.1,184.65,634.92,-6433.44,-5798.52,,,,,
591,1864.25,4231.76,5244.47,497.17,275.11,-184.12,-3868.33,-31834.4,1714.04,22615.64,-6587.46,183.47,555.59,-6403.99,-5848.41,,,,,
601,1778.93,4186.17,5284.68,515.2,252.43,-169.16,-3866.74,-32151.23,1754.02,22839.51,-6468.54,180.56,423.82,-6287.99,-5864.16,,,,,
611,1770,4201.98,5220.46,507.62,279.52,-163.05,-3851.12,-32076.72,1730.66,22755.39,-6499.84,185.8,374.75,-6314.04,-5939.28,,,,,
621,1823.77,4216.41,5264.41,491.06,268.24,-175.82,-3915.48,-32103.12,1734.12,22699.06,-6401.84,181.64,302.64,-6220.2,-5917.56,,,,,
631,1873.73,4268.86,5238.07,521.38,259.6,-175.95,-3866.1,-31797.16,1762.05,22611.56,-6638.13,191.76,696.02,-6446.37,-5750.35,,,,,
641,1843.8,4264.62,5236.46,510.41,298.6,-194.25,-3838.84,-32081.87,1734.86,22640.98,-6383.04,183.9,414.79,-6199.14,-5784.35,,,,,
651,1817.58,4316.99,5203.36,503.36,261.67,-171.42,-3875.39,-32022.9,1697.27,22618.16,-6418.05,184.1,348.68,-6233.96,-5885.28,,,,,
661,1830.2,4178.99,5195.75,489.65,282.57,-201.87,-3858.2,-32057.41,1740.78,22642,-6433.55,187.11,242.46,-6246.45,-6003.98,,,,,
671,1868.51,4202.19,5209.85,504.14,267.51,-170.64,-3919.37,-32028.35,1741.14,22688.48,-6427.48,185.64,363.45,-6241.84,-5878.39,,,,,
681,1760.04,4222.87,5213.66,507.16,279.01,-173.24,-3780.55,-32258.88,1752,22698.49,-6305.46,186.32,220.56,-6119.15,-5898.59,,,,,
691,1786.5,4294.06,5230.31,515.73,284.15,-173.18,-3882.94,-31972.09,1746.16,22669.09,-6516,180.29,497.81,-6335.71,-5837.9,,,,,
701,1805.72,4243.29,5210.34,508.43,280.48,-202.84,-3889.94,-31735.27,1727.49,22729.31,-6742.39,188.07,677.02,-6554.32,-5877.31,,,,,
711,1799.91,4199.83,5210.9,490.11,269.36,-195.69,-3883.67,-31857.01,1760.46,22663.15,-6606.45,187.66,457.37,-6418.79,-5961.42,,,,,
721,1875.59,4177.02,5207.73,511.66,289.61,-187.3,-3911.17,-31785.3,1766.59,22689.32,-6659.26,186.65,633.75,-6472.61,-5838.86,,,,,
731,1816.06,4268.13,5274.23,513.86,263.25,-199.52,-3897.08,-31956.23,1774.21,22634.06,-6490.71,181.63,490.97,-6309.07,-5818.1,,,,,
741,1774.93,4193.1,5219.03,502.38,264.28,-193.22,-3880.22,-31884.01,1777.9,22714.74,-6614.7,190.98,488.92,-6423.72,-5934.8,,,,,
751,1810.22,4267.89,5239.2,526.97,295.92,-214.94,-3924.37,-31916.21,1749.03,22723.55,-6563.18,178.3,557.27,-6384.88,-5827.61,,,,,
761,1828.14,4264.9,5220.15,504.59,283.63,-186.55,-3950.22,-31869.16,1732.34,22701.6,-6614.74,178.09,529.41,-6436.65,-5907.24,,,,,
771,1826.65,4207.07,5206.31,511.77,280.71,-175.61,-3966.47,-32066.42,1711.33,22752.57,-6464.14,176.31,287.9,-6287.83,-5999.93,,,,,
781,1811.05,4305.97,5235.05,506.82,267.33,-172.05,-3890.83,-32104.83,1750.19,22621.03,-6400.26,182.12,329.74,-6218.14,-5888.4,,,,,
791,1793.83,4161.11,5233.34,507.37,284.48,-202.34,-3909.99,-31905,1764.85,22615.62,-6530.67,186.51,343.27,-6344.16,-6000.89,,,,,
801,1822.34,4228.61,5269.86,513.13,296.68,-207.66,-3866.39,-32008,1757.27,22668.54,-6428.95,186.13,474.4,-6242.83,-5768.42,,,,,
811,1764.61,4131.67,5211.47,500.79,260.76,-154.22,-3871.12,-31927.92,1741.21,22679.37,-6521.89,183.85,336.62,-6338.04,-6001.42,,,,,
821,1746.4,4166.39,5232.75,509.09,259.28,-188.72,-3879.4,-32168.25,1774.59,22803.34,-6380.87,179.67,255.46,-6201.2,-5945.74,,,,,
831,1800.02,4100.79,5171.31,495.3,265.87,-184.58,-3891.84,-31957.29,1781.89,22723.31,-6549.14,184.01,304.77,-6365.13,-6060.36,,,,,
841,1777.49,4143,5189.53,501.65,253.28,-168.77,-3870.8,-32114.75,1746.59,22712.47,-6434.39,181.82,169.69,-6252.57,-6082.88,,,,,
851,1816.61,4226.69,5226.53,497.61,262.84,-184.79,-3911.15,-31804.6,1776.08,22626.86,-6601.2,175.62,532.68,-6425.58,-5892.9,,,,,
861,1836.59,4157.87,5217.23,500.3,266.63,-193.1,-3907.13,-31670.05,1739.89,22681.82,-6745.56,183.09,630.06,-6562.47,-5932.41,,,,,
871,1805.09,4350.08,5225.34,523.05,294.64,-198.71,-3915.06,-31802.73,1736.28,22592.48,-6658.83,182.86,610.46,-6475.96,-5865.5,,,,,
881,1844.97,4232.57,5223.2,515.69,293.99,-172.86,-3855.72,-31928.07,1704.71,22680.71,-6586.4,184.56,539.2,-6401.84,-5862.65,,,,,
891,1863.78,4222.16,5199.64,515.71,264.84,-177.64,-3941.84,-31653.07,1720.49,22627.99,-6741.72,184.12,642.06,-6557.6,-5915.54,,,,,
901,1803.76,4181.65,5256.73,500.01,293.76,-173.07,-3895.34,-31959.32,1769.88,22772.64,-6577.52,179.77,550.71,-6397.76,-5847.05,,,,,
911,1816.04,4223.44,5250.21,514.97,279.55,-182.75,-3935.87,-31888.8,1734.59,22645.08,-6500.42,179.14,456.46,-6321.29,-5864.83,,,,,
921,1887.25,4129.57,5213.98,499.33,271.14,-182.31,-3913.93,-31915.75,1739.67,22663.26,-6537.47,179.61,392.2,-6357.86,-5965.66,,,,,
931,1787.6,4234.8,5208.9,509.96,269.88,-160.12,-3936.2,-32131.19,1709.41,22708.58,-6408.1,180.26,201.62,-6227.84,-6026.22,,,,,
941,1780.96,4254.89,5254.08,507.32,266.08,-169.35,-3851.76,-32033.85,1739.18,22775.69,-6553.17,183.62,523.23,-6369.55,-5846.32,,,,,
951,1797.19,4299.29,5246.97,502.75,277.02,-197.48,-3851.96,-32149.88,1750.72,22736.05,-6438.35,181.99,410.66,-6256.36,-5845.7,,,,,
961,1808.72,4154.25,5186.89,491.27,276.55,-171.77,-3829.72,-32024.39,1754.51,22772.53,-6538.96,185.35,418.83,-6353.61,-5934.77,,,,,
971,1824.34,4203.9,5232.96,497.25,271.4,-184.73,-3820.53,-32041.85,1756.44,22760.56,-6539.69,182.78,499.75,-6356.91,-5857.16,,,,,
981,1872.74,4294.62,5225.36,516.22,266.78,-179.28,-3928.6,-31889.96,1738.16,22631.55,-6547.58,182.28,547.58,-6365.3,-5817.73,,,,,
991,1847.3,4172.4,5156.56,495.67,276.65,-185.45,-3894.32,-31920.55,1727.03,22670.59,-6566.97,183.91,345.89,-6383.06,-6037.18,,,,,
1001,1814.51,4179.16,5256.55,507.38,271.8,-179.55,-3859.67,-32065.64,1767.42,22700.22,-6493.39,183.01,392.17,-6310.37,-5918.2,,,,,
1011,1876.29,4157.61,5258.85,505.71,279.75,-182.59,-3894.72,-32072.14,1713.54,22773.92,-6452.91,180.88,416.22,-6272.03,-5855.8,,,,,
1021,1816.42,4290.17,5196.67,507.07,261.63,-155.22,-3888.23,-32000.82,1706.81,22682.96,-6455.79,179.52,417.47,-6276.27,-5858.8,,,,,
1031,1763.13,4204.68,5193.85,512.18,271.37,-187.54,-3927.79,-32027.44,1778.84,22681.92,-6441.04,180.65,263.19,-6260.39,-5997.19,,,,,
1041,1810.07,4116.02,5207.89,494.11,288.99,-185.15,-3839.83,-32180.4,1755.25,22805.04,-6414.31,185.95,271.98,-6228.36,-5956.38,,,,,
1051,1923.71,4253.79,5218.98,490.14,275.89,-188.36,-3906.42,-31872.65,1748.66,22565.59,-6529.78,183.81,509.34,-6345.97,-5836.62,,,,,
1061,1814.29,4333.92,5254.71,520.57,263.7,-197.59,-3836.61,-31957.05,1752.6,22600.24,-6500.53,185.45,548.78,-6315.08,-5766.31,,,,,
1071,1908.89,4235.94,5253.98,517.49,265.52,-202.8,-3841.67,-31949.26,1738.3,22739.1,-6595.86,188.33,665.48,-6407.53,-5742.05,,,,,
1081,1830.22,4038.83,5228.92,507.98,261.81,-161.43,-3864.27,-31795.53,1771.6,22785.66,-6747.59,184.7,603.8,-6562.89,-5959.1,,,,,
1091,1812.33,4155.12,5234.79,508.97,273.12,-199.88,-3846.2,-31945.57,1735.09,22655.91,-6546,182.18,383.68,-6363.82,-5980.14,,,,,
1101,1785.45,4259.77,5246.44,506.69,285.59,-216.53,-3888.76,-31902.11,1759.89,22702.46,-6591.39,183.59,538.9,-6407.8,-5868.9,,,,,
1111,1827.96,4274.34,5266.97,510.36,282.2,-190.94,-3887.49,-31865.15,1759.2,22602.52,-6587.77,184.35,579.97,-6403.43,-5823.46,,,,,
1121,1765.83,4223.77,5221.85,491.11,261.73,-176.65,-3873.22,-31761.71,1750.7,22543.12,-6691.9,184.69,446.54,-6507.21,-6060.67,,,,,
1131,1771.61,4271.62,5221.59,520.35,265.71,-206.31,-3870.22,-31884.48,1780.67,22754.97,-6673.98,179.5,625.52,-6494.48,-5868.96,,,,,
1141,1820.77,4273.97,5236.36,520.55,267.92,-203.96,-3900.55,-31815.07,1764.76,22662.21,-6643.3,181.51,626.95,-6461.8,-5834.84,,,,,
1151,1800.84,4156.97,5252.65,493.48,281.89,-192.94,-3848.11,-31717.2,1758.04,22689.65,-6781.29,181.37,675.27,-6599.92,-5924.65,,,,,
1161,1772.33,4137.97,5239.62,495.1,297.98,-200.09,-3895.8,-31816.1,1770.41,22768.69,-6722.45,186.84,570.13,-6535.61,-5965.47,,,,,
1171,1846.15,4304.99,5237.97,506.27,285.02,-208.82,-3897.71,-31690.14,1710.32,22663.69,-6747.83,187.65,757.74,-6560.18,-5802.43,,,,,
1181,1791.67,4263.99,5179.89,512.48,264.74,-186.1,-3865.59,-31791.16,1745.41,22703.83,-6713.04,185.89,619.15,-6527.15,-5908,,,,,
1191,1793.9,4100.77,5206.2,490.73,263.46,-206.05,-3853.9,-31750.53,1812.1,22723.23,-6704.83,187.4,579.92,-6517.43,-5937.51,,,,,
1201,1831.37,4297.91,5204.95,514.24,276.84,-188.73,-3933.5,-31669.56,1765.63,22567.99,-6687.37,177.37,667.13,-6510,-5842.87,,,,,
1211,1770.39,4284.68,5210.6,505.08,279.47,-194.69,-3948.38,-31654.97,1749.81,22597.17,-6736.07,178.79,599.14,-6557.28,-5958.13,,,,,
1221,1813.06,4229.64,5231.55,504.56,276.45,-198.4,-3945.61,-31749.48,1756.29,22609.78,-6636.98,176.76,527.82,-6460.23,-5932.41,,,,,
1231,1790.17,4290.56,5172.56,507.89,289.11,-174.46,-3902.44,-31774.03,1748.46,22629.91,-6636.2,178.74,577.72,-6457.46,-5879.74,,,,,
1241,1831.48,4208.32,5207.51,497.49,277.46,-166.98,-3860.41,-31906.98,1758.83,22751.13,-6614.77,181.66,597.85,-6433.11,-5835.26,,,,,
1251,1892.43,4254.75,5189.56,526.29,249.13,-180.17,-3974.38,-31652.32,1751.41,22656.35,-6733.41,179.98,713.07,-6553.43,-5840.36,,,,,
1261,1834.8,4231.31,5230,510.8,269.06,-161.02,-3887.57,-31790.31,1766.56,22646.18,-6649.36,184.9,649.82,-6464.46,-5814.64,,,,,
1271,1865.82,4178.61,5186.36,507.75,281.18,-165.17,-3929.65,-31715.33,1742.92,22641.39,-6696.13,185.66,593.87,-6510.47,-5916.6,,,,,
1281,1833.96,4246.4,5254.77,506.55,283.49,-183.01,-3867.07,-31571.67,1786.99,22588.8,-6822.95,184.37,879.2,-6638.59,-5759.39,,,,,
1291,1832.2,4321.66,5212.7,512.96,254.58,-197.96,-3869.01,-31728.23,1720.6,22577.37,-6687.56,186.06,636.87,-6501.5,-5864.63,,,,,
1301,1797.38,4245.61,5205.15,507.7,281.21,-178.15,-3884.03,-31939.94,1749.8,22702.87,-6600.39,185.97,487.6,-6414.43,-5926.82,,,,,
1311,1792.35,4231.33,5191.01,523.92,274.97,-178.96,-3874.94,-32024.43,1748.05,22759.5,-6489.09,185.83,442.81,-6303.26,-5860.45,,,,,
1321,1785.54,4276.48,5227.88,491.5,285.99,-166.7,-3899.51,-31904.75,1774.69,22625.02,-6569.99,184.48,496.14,-6385.51,-5889.36,,,,,
1331,1867.63,4240.87,5266.81,499.23,268.92,-200.7,-3906.92,-31851.78,1744.17,22711.69,-6661.51,186.47,639.92,-6475.04,-5835.12,,,,,
1341,1832.33,4144.23,5239.23,513.48,271.41,-186.71,-3870.04,-31836.3,1744.02,22632.17,-6584.91,181.65,483.82,-6403.26,-5919.44,,,,,
1351,1752.13,4262.73,5256.21,499.39,268.2,-178.07,-3976.52,-31896.93,1764.93,22684.71,-6532.11,177.22,436.77,-6354.89,-5918.12,,,,,
1361,1802.93,4078.02,5193.44,496.59,254.34,-177.16,-3894.15,-31806.21,1735.11,22769.03,-6684.52,186.09,451.94,-6498.43,-6046.49,,,,,
1371,1812.29,4255.77,5200.82,503.1,280.84,-159.44,-3909.81,-31966.4,1741.47,22738.96,-6552.06,180.49,497.62,-6371.57,-5873.95,,,,,
1381,1850.77,4237.77,5191.96,516.82,283.96,-167.28,-3879.16,-31942.54,1751.84,22707.29,-6529.91,183.79,551.43,-6346.12,-5794.68,,,,,
1391,1835.8,4210.52,5230.98,509.79,271.6,-192,-3913.63,-31907.89,1763.06,22637.32,-6530.68,181.95,445.54,-6348.74,-5903.19,,,,,
1401,1821.94,4254.55,5189.08,500.46,260.06,-174.9,-3917.26,-31961.37,1751.85,22701.72,-6516.01,185.85,426.13,-6330.16,-5904.04,,,,,
1411,1751.34,4136.94,5249.34,497.92,257.63,-186.47,-3855.75,-32057.71,1785.14,22715.8,-6444.52,179.35,294.18,-6265.17,-5970.99,,,,,
1421,1767.37,4245.51,5236.66,501.14,267.75,-182.07,-3943.24,-31815.18,1759.51,22670.19,-6630.14,182.65,507.64,-6447.5,-5939.85,,,,,
1431,1768.49,4134.98,5257.17,512.57,289.3,-168.87,-3854.02,-31822.04,1761.07,22727.83,-6658.8,183.53,606.47,-6475.26,-5868.79,,,,,
1441,1770.27,4221.26,5258.64,516.83,283.8,-188.27,-3990.77,-31685.08,1738.51,22764.72,-6741.36,176.75,689.92,-6564.62,-5874.7,,,,,
1451,1803.8,4189.57,5267.71,497.16,276.63,-165.88,-3968.01,-31756.63,1768.54,22747.74,-6678.97,179.38,660.64,-6499.6,-5838.96,,,,,
1461,1888.25,4232.05,5215.47,519.66,255.71,-186.84,-3928.04,-31753.64,1731.2,22621.41,-6637.99,179.93,595.23,-6458.06,-5862.83,,,,,
1471,1815.43,4247.27,5236.24,502.86,280.24,-213.75,-3925.39,-31908.68,1771.14,22633.28,-6562.22,181.34,438.63,-6380.87,-5942.24,,,,,
1481,1836.98,4224.98,5224.42,510.95,260.16,-196.3,-3940.47,-31959.99,1741.46,22768.46,-6557.4,183.01,470.65,-6374.39,-5903.74,,,,,
1491,1752.9,4255.35,5243.98,506.53,256.81,-183.35,-3929.18,-31828.77,1776.93,22612.83,-6563.1,176.67,464.04,-6386.44,-5922.4,,,,,
1501,1852.28,4129.99,5209.84,517.9,267.06,-199,-3856.73,-31927.25,1770.68,22857.31,-6663.82,184.38,622.1,-6479.44,-5857.34,,,,,
1511,1858.44,4238.85,5177.86,512.46,262.69,-177.5,-3942,-31890.09,1695.5,22661.75,-6591.49,181.68,397.97,-6409.81,-6011.84,,,,,
1521,1825.17,4165.76,5251.19,509.05,286.28,-179.59,-3894.28,-31937.92,1752.04,22812.57,-6635.9,180.73,590.28,-6455.17,-5864.89,,,,,
1531,1829.47,4298.68,5223.68,518.25,271.21,-174.98,-3953.33,-31852.84,1725.86,22748.79,-6667.48,184.37,634.8,-6483.11,-5848.31,,,,,
1541,1819.8,4229.85,5249.38,520.11,265.71,-181.75,-3989.54,-32088.43,1738.77,22871.18,-6479.67,175.45,435.07,-6304.22,-5869.15,,,,,
1551,1881.87,4196.45,5263.52,515.17,295.31,-185.79,-3935.93,-32035.46,1739.97,22799.49,-6532.48,178.12,534.6,-6354.35,-5819.75,,,,,
1561,1756.88,4175.59,5138.96,515.22,293.78,-174.99,-3928.31,-31889.84,1765.73,22774.97,-6629.66,179.41,428.01,-6450.26,-6022.24,,,,,
1571,1816.77,4199.55,5218.08,505.04,251.21,-210.89,-3941.85,-31893.82,1764.05,22749.58,-6578.64,181.49,457.71,-6397.15,-5939.44,,,,,
1581,1772.48,4220.68,5217.99,506.24,290.49,-182.89,-3909.51,-32059.36,1800.75,22857.99,-6525.83,178.22,514.86,-6347.62,-5832.76,,,,,
1591,1779.92,4209.8,5262.3,510.12,280.38,-149.67,-3958.37,-31811.94,1723.1,22730.23,-6683.97,180.97,575.87,-6503,-5927.13,,,,,
1601,1813.61,4373.55,5214.17,511.03,279.4,-207.29,-3962.24,-31982.41,1743.51,22641.18,-6472.45,176.93,424.51,-6295.52,-5871.01,,,,,
1611,1786.35,4254.1,5277.64,518.91,271.82,-199.65,-3930.02,-32010.85,1747.7,22776.2,-6541.51,181.17,492.2,-6360.33,-5868.14,,,,,
1621,1764.63,4241.2,5204.59,499.35,276.15,-183.48,-3892.71,-31925.69,1759.2,22779.29,-6605.92,183.41,522.53,-6422.51,-5899.98,,,,,
1631,1817.31,4175.19,5193.46,496.78,256.07,-185.73,-3933.21,-31937.11,1755.06,22839.18,-6646.08,181.24,476.99,-6464.85,-5987.86,,,,,
