GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
471,1813.73,4285.63,5215.69,510.61,294.65,-199.35,-3877.08,-31842.48,1749.72,22585.55,-6604.72,187.84,536.68,-6416.88,-5880.21,,,,,
481,1771.61,4326.18,5202.94,514.46,261.18,-177.03,-3894.39,-32110.61,1773.21,22772.81,-6453.39,181.71,440.36,-6271.69,-5831.33,,,,,
491,1839.58,4212.76,5202.16,514.62,273.97,-180.27,-3853.35,-32118.79,1752.81,22726.56,-6401.93,183.62,370.05,-6218.32,-5848.27,,,,,
501,1818.91,4236.48,5260.05,512.35,270.44,-191.92,-3865.54,-32139.86,1753.93,22668.73,-6362.18,183.6,323.57,-6178.58,-5855,,,,,
511,1784.02,4170.66,5255.37,518.46,264.35,-186.08,-3878.33,-32014.91,1752,22678.51,-6465.38,185.82,344.04,-6279.57,-5935.53,,,,,
521,1852.21,4215.34,5214.34,518.47,260.96,-165.79,-3823.78,-32155.94,1770.88,22758.21,-6394.56,186.34,444.9,-6208.21,-5763.31,,,,,
531,1779.04,4206.61,5216.99,522.37,282.57,-195.03,-3864.04,-32002.04,1776.07,22652.37,-6465.47,185.41,374.91,-6280.06,-5905.16,,,,,
541,1821.72,4139.33,5224.97,500.56,259.06,-154.07,-3846.02,-32028.3,1784.05,22722.05,-6515.78,181.99,423.34,-6333.79,-5910.45,,,,,
551,1836.27,4302.06,5245.96,523.64,269.14,-179.28,-3904.58,-32058.78,1761.38,22578.63,-6415.19,183.89,374.43,-6231.3,-5856.87,,,,,
561,1747.42,4159,5201.26,498.12,262.07,-147.2,-3870.4,-32237.88,1733.37,22768.35,-6368.91,185.19,114.12,-6183.72,-6069.59,,,,,
571,1822.37,4267.11,5187.01,503.89,286.89,-191.14,-3821.54,-32130.97,1697.9,22666.44,-6433.05,186.18,287.98,-6246.87,-5958.89,,,,,
581,1869.48,4218.53,5240.38,510.03,270.6,-177.69,-3840.99,-32182.31,1744.22,22792.6,-6462.53,184.05,444.85,-6278.48,-5833.63,,,,,
591,1794.28,4292.33,5233.88,515.82,257.78,-202.1,-3850.28,-32114.35,1748.67,22735.67,-6446.05,185.04,411.7,-6261.01,-5849.31,,,,,
601,1780.19,4260.12,5243.88,501.65,290.19,-196.95,-3862.67,-32277.89,1747.79,22798.15,-6360.85,188.98,284.47,-6171.87,-5887.4,,,,,
611,1798.99,4301.45,5214.1,494.17,280.66,-154.82,-3881.19,-32288.97,1729.76,22731.61,-6304.14,186.21,225.76,-6117.93,-5892.17,,,,,
621,1841.13,4163.04,5261.2,507.2,269.96,-166.69,-3828.67,-32269.35,1782.11,22774.38,-6351.37,187.29,334.32,-6164.08,-5829.76,,,,,
631,1802.54,4268.2,5238.96,510.13,292.29,-183.84,-3858.06,-32285.47,1745.55,22755.84,-6319.5,186.68,286.13,-6132.81,-5846.68,,,,,
641,1772.97,4188.18,5231.92,510.17,260.64,-159.09,-3895.76,-32287.59,1786.41,22816.31,-6326,183.51,224.16,-6142.49,-5918.33,,,,,
651,1822.17,4234.56,5194.43,497.19,288.12,-171.17,-3914.65,-32173.5,1769.97,22843.44,-6439.21,180.12,390.57,-6259.09,-5868.52,,,,,
661,1805.26,4223.15,5212.27,521.83,262.31,-145.16,-3883.61,-32368.86,1770.61,22832.51,-6273.75,184.93,230.29,-6088.81,-5858.53,,,,,
671,1793.89,4235.9,5238.93,511.05,281.97,-192.61,-3907.35,-32213.37,1761.95,22864.3,-6472.96,184.8,374.66,-6288.17,-5913.51,,,,,
681,1812.14,4258.96,5197.06,514.98,272,-209.28,-3863.64,-32097.08,1762.86,22788.07,-6497,184.34,436.06,-6312.66,-5876.6,,,,,
691,1731.76,4251.31,5175.84,513.59,285.74,-176.14,-3870.11,-32063.6,1741.12,22748.88,-6465.26,183.59,338.37,-6281.67,-5943.3,,,,,
701,1765.1,4243.61,5242,506.54,298.53,-188.68,-3865.55,-32179.01,1752.52,22785.18,-6465.82,188.18,360.24,-6277.64,-5917.4,,,,,
711,1812.72,4177.28,5219.38,520.17,272.25,-189.86,-3844.84,-32265.1,1715.71,22821.14,-6355.15,183.3,238.86,-6171.85,-5933,,,,,
721,1842.26,4195.04,5240.9,509.25,267.95,-222.25,-3803.75,-32227.05,1757.9,22746.02,-6411.87,190.55,306.27,-6221.32,-5915.05,,,,,
731,1811.61,4166.98,5234.04,510.6,282.29,-221.32,-3859.16,-32069.2,1743.8,22712.78,-6453.12,185.3,312.41,-6267.82,-5955.41,,,,,
741,1807.38,4276.73,5215.75,512,257.35,-186.29,-3878.11,-32126.76,1718.8,22671.97,-6407.35,186.95,268.83,-6220.4,-5951.57,,,,,
751,1837.19,4256.38,5239.5,508.02,283.23,-207,-3860.32,-32214.14,1760.81,22684.01,-6355.82,186.29,287.68,-6169.53,-5881.84,,,,,
761,1851.88,4254.47,5217.23,506.63,277.84,-180.35,-3830.71,-32141.48,1790.79,22691.58,-6429.96,185.88,437.87,-6244.08,-5806.21,,,,,
771,1780.84,4243.15,5209.84,497.18,263.67,-205.27,-3874.34,-32083.12,1729.09,22723.78,-6488.54,184.25,284.83,-6304.28,-6019.45,,,,,
781,1810.07,4216.01,5219.66,505.82,264.82,-195.07,-3876.19,-32107.44,1785.29,22730.08,-6428.51,186.38,353.06,-6242.13,-5889.07,,,,,
791,1807.35,4151.99,5207.09,499.23,271.96,-190.37,-3877.75,-31885.18,1774.08,22722.45,-6655.46,188.16,480.84,-6467.31,-5986.47,,,,,
801,1820.34,4167.92,5223.59,507.54,261.76,-202.72,-3890.59,-31789.74,1751.38,22776.43,-6748.88,190.08,625.92,-6558.79,-5932.87,,,,,
811,1819.5,4220.64,5190.92,511.28,278.79,-203.61,-3844.25,-31788.77,1737.5,22667.64,-6670.44,190.83,589.65,-6479.61,-5889.96,,,,,
821,1831.18,4276.13,5271.75,505.38,301.57,-189.53,-3913.64,-31761.81,1727.98,22715.72,-6768.55,189.44,764.75,-6579.11,-5814.36,,,,,
831,1833.35,4267.33,5178.3,492.39,255.38,-204.74,-3865.01,-32035.63,1730.04,22815.63,-6575.53,189.23,467.04,-6386.3,-5919.26,,,,,
841,1799.88,4246.95,5232.56,492.99,299.52,-196.31,-3875.98,-31905.9,1731.74,22681.4,-6593.74,184.96,506.84,-6408.78,-5901.94,,,,,
851,1805.68,4295.11,5233.08,511.2,288.03,-199.9,-3926.57,-31811.94,1742.67,22625.69,-6643.1,182.31,563.05,-6460.78,-5897.73,,,,,
861,1808.38,4243.78,5223.92,509.58,283.55,-187.86,-3897.15,-31927.28,1753.28,22734.98,-6580.19,183.22,545.17,-6396.97,-5851.8,,,,,
871,1790.67,4192.04,5258.82,501.19,275.63,-182.18,-3969.87,-31984.93,1750.79,22758.15,-6548.35,184.5,390.32,-6363.85,-5973.53,,,,,
881,1777.55,4178.02,5242.65,495.69,270.44,-185.65,-3876.21,-32022.31,1774.05,22704.46,-6512.87,183.52,358.67,-6329.35,-5970.68,,,,,
891,1840.97,4185.09,5222.32,502.78,269.99,-200.71,-3891.27,-31965.61,1753.01,22731.42,-6548.52,182.59,448,-6365.93,-5917.94,,,,,
901,1802.69,4229.43,5208.18,510.46,255.21,-166.15,-3860.92,-32004.52,1745.4,22582.7,-6425.37,185.03,302.48,-6240.34,-5937.86,,,,,
911,1803.78,4388.13,5222.27,506.89,266.37,-177.22,-3865.76,-31994.24,1724.1,22653.69,-6507.92,181.47,528.01,-6326.45,-5798.45,,,,,
921,1807.97,4262.58,5220.88,529.2,270.38,-191.91,-3856.12,-31895.62,1738.7,22669.7,-6561.7,182.13,555.77,-6379.57,-5823.8,,,,,
931,1759.07,4194.9,5270.13,511.99,272.13,-185.27,-3909.98,-32016.35,1764,22760.7,-6516.35,184.6,421.32,-6331.75,-5910.42,,,,,
941,1784.32,4260.39,5232.75,522.55,279.12,-183.18,-3872.52,-32045.57,1751.76,22772.84,-6540.98,185.61,502.47,-6355.37,-5852.9,,,,,
951,1816.93,4139.78,5218.09,507.43,264.79,-195.26,-3811.6,-32015.96,1722.54,22729.75,-6572.79,186.83,376.49,-6385.95,-6009.47,,,,,
961,1798.23,4308.3,5270.1,511.7,297.86,-187.5,-3866.97,-32160.65,1716.9,22714.7,-6418.46,184.61,402.7,-6233.84,-5831.15,,,,,
971,1812.19,4241.76,5195.35,509.69,256.81,-203.13,-3895.78,-32173.94,1778.84,22771.46,-6408.34,183.29,293.25,-6225.05,-5931.8,,,,,
981,1821.39,4262.09,5228.46,495.46,276.95,-172.15,-3878.53,-32293.39,1717.19,22691.8,-6272.26,183.29,149.27,-6088.97,-5939.7,,,,,
991,1811.58,4201.37,5159.1,507.43,273.11,-189.14,-3909.22,-32119.98,1754.25,22645.88,-6377.7,184.44,134.39,-6193.25,-6058.86,,,,,
1001,1815.37,4256.89,5244.12,516.45,285.52,-196.26,-3822.54,-32018.34,1755.14,22761.33,-6599.28,187.45,597.68,-6411.82,-5814.14,,,,,
1011,1760.27,4213.28,5224.36,498.46,275.79,-180.17,-3856.09,-32100.86,1761.87,22710.99,-6492.8,184.31,307.89,-6308.49,-6000.59,,,,,
1021,1841.32,4253.29,5208.66,508.47,287.88,-175,-3854.6,-32065.16,1759.23,22779.97,-6490.3,186.26,544.07,-6304.04,-5759.97,,,,,
1031,1776.96,4247.29,5192.2,511.33,290.5,-175.87,-3888.45,-32143.77,1713.48,22720.33,-6387.37,184.42,244.01,-6202.95,-5958.94,,,,,
1041,1826.78,4189.45,5221.26,508.43,292.75,-200.44,-3898.73,-32002.12,1743.75,22627.42,-6457.77,182.69,308.54,-6275.08,-5966.54,,,,,
1051,1820.17,4204.12,5223.59,509,297.67,-191.89,-3854.73,-32380.75,1751.13,22765.53,-6233.43,184.11,143.84,-6049.32,-5905.48,,,,,
1061,1784.48,4134.67,5225.11,511.85,292.72,-193.61,-3846.12,-32291.11,1719.56,22834.65,-6364.76,185.53,172.21,-6179.23,-6007.02,,,,,
1071,1805.79,4247.48,5226.7,509.49,287.62,-197.41,-3833.43,-32093.51,1785.23,22711.05,-6487.33,185.1,449.01,-6302.23,-5853.22,,,,,
1081,1815.98,4209.29,5204.25,498.28,267.49,-159.65,-3872.62,-32072.9,1756.65,22625.2,-6384.79,183.21,271.97,-6201.58,-5929.61,,,,,
1091,1869.73,4264.2,5204.34,508.15,276.09,-189.6,-3832.22,-32145.17,1739.64,22652.88,-6390.58,183.23,348.04,-6207.34,-5859.3,,,,,
1101,1807.98,4218.35,5261.47,488.38,270.73,-179.26,-3854.83,-32207.13,1750.63,22750.89,-6390.87,184.67,307.22,-6206.2,-5898.99,,,,,
1111,1856.14,4230.43,5250.05,508.33,275.78,-178.68,-3860.76,-32178.91,1730.27,22788.27,-6447.02,185.91,420.92,-6261.11,-5840.2,,,,,
1121,1754.97,4222.03,5206.77,512.22,270.03,-194.97,-3836.37,-32241.76,1766.32,22873,-6408.83,186.05,332.23,-6222.78,-5890.55,,,,,
1131,1863.15,4196.6,5232.11,497.35,284.4,-195.57,-3881.48,-32018.65,1720.96,22707.81,-6504.08,184.55,406.68,-6319.53,-5912.85,,,,,
1141,1811.45,4157.9,5248.47,506.57,261.02,-183.95,-3841.26,-31984.63,1727.13,22759.56,-6602.65,186.72,462.26,-6415.93,-5953.67,,,,,
1151,1821.46,4156.18,5168.61,503.28,267.21,-186.62,-3902.72,-32053.75,1727.83,22779.18,-6507.62,184.12,280.66,-6323.51,-6042.84,,,,,
1161,1863.86,4231.19,5206.95,516.09,279.51,-187.3,-3871.23,-32026.09,1736.02,22716.81,-6573.1,187.03,465.82,-6386.07,-5920.25,,,,,
1171,1804.06,4144.02,5211.02,500.01,273.93,-186.82,-3806.26,-32124.47,1770.8,22826.34,-6505.85,188.97,412.63,-6316.88,-5904.25,,,,,
1181,1849.62,4212.96,5205.94,501.04,276.76,-165.1,-3878.75,-32113.25,1731.74,22759.74,-6480.11,186.84,380.71,-6293.27,-5912.57,,,,,
1191,1779.05,4203.55,5207.89,488.88,267.01,-170.65,-3876.5,-32227.08,1721.26,22827.56,-6437.31,188.23,220.95,-6249.07,-6028.12,,,,,
1201,1812.78,4169.82,5202.84,499.73,285.01,-184.6,-3800.31,-32267.02,1723.1,22826.25,-6425.24,188.1,267.61,-6237.14,-5969.53,,,,,
1211,1889.13,4117.38,5245.2,496.15,275.26,-178.41,-3852.93,-32231.48,1751.29,22855.31,-6412.77,188.25,366.91,-6224.52,-5857.61,,,,,
1221,1816.89,4239.1,5243.5,504.57,259.13,-192.08,-3848.35,-32119.5,1786.11,22789.94,-6482.55,186.48,479.32,-6296.07,-5816.75,,,,,
1231,1822.68,4225.07,5207.46,514.03,286.41,-177.32,-3870.28,-32124.59,1738.93,22827.17,-6490.61,189.87,449.55,-6300.74,-5851.19,,,,,
1241,1833.6,4270.38,5230.62,494.57,302.95,-187.43,-3853.39,-32101.47,1745.27,22711.16,-6436.13,187.31,446.26,-6248.82,-5802.55,,,,,
1251,1888.16,4223.52,5199.01,512.06,277.33,-189.98,-3885.66,-32145.08,1712.47,22725.2,-6403.12,184.82,317.04,-6218.3,-5901.26,,,,,
1261,1793.75,4193.76,5231.58,495.79,285.59,-191.73,-3842.23,-32395.1,1782.33,22785.12,-6236.55,185.36,138.85,-6051.2,-5912.34,,,,,
1271,1800.97,4209.23,5246.32,495.76,283.35,-196.17,-3828.53,-32159.55,1794.31,22749.61,-6452.76,187.79,395.3,-6264.96,-5869.66,,,,,
1281,1824.6,4191.27,5207.88,514.44,278.91,-220.92,-3848.77,-32091.31,1752.83,22813.67,-6518.77,190.09,422.6,-6328.68,-5906.08,,,,,
1291,1858.15,4219.3,5221.29,511.71,270.56,-195.37,-3873.28,-32273.96,1738.92,22907.47,-6451.37,185.11,384.8,-6266.26,-5881.46,,,,,
1301,1745.46,4160.96,5220.19,494,272.94,-204.54,-3861.73,-32136.72,1758.36,22838.88,-6465.17,190.44,287.8,-6274.73,-5986.93,,,,,
1311,1794.58,4282.83,5193.41,511.36,267.07,-189.24,-3841.17,-31967.51,1732.53,22717.11,-6537.64,187.11,500.97,-6350.52,-5849.55,,,,,
1321,1808.46,4327.29,5198.31,514.11,280.45,-196.35,-3829.2,-32247.02,1755.38,22624.52,-6285.53,186.14,235.95,-6099.39,-5863.44,,,,,
1331,1827.46,4206.23,5252.84,500.46,282,-183.67,-3879.36,-32318.2,1751.78,22788.13,-6299.51,183.88,227.66,-6115.64,-5887.97,,,,,
1341,1783.33,4223.43,5213.49,492.27,267.8,-173.99,-3849.48,-32379.58,1764.11,22843.35,-6269.33,183.09,184.74,-6086.24,-5901.5,,,,,
1351,1775.6,4200.72,5214.58,503.1,282.92,-173.84,-3871.02,-32231.23,1783.1,22763.92,-6334.74,183.88,247.84,-6150.86,-5903.02,,,,,
1361,1887.79,4175.12,5214.1,488.09,284.07,-166.95,-3815.72,-32223.86,1753.25,22741.63,-6338.11,184.74,337.52,-6153.36,-5815.84,,,,,
1371,1770.15,4112.1,5146.53,516.1,255.08,-182.76,-3853.22,-32271.41,1803.37,22849.76,-6332.78,185.38,145.71,-6147.4,-6001.69,,,,,
1381,1793.14,4302.55,5206.52,506.81,272.27,-166.6,-3816.44,-32213.68,1734.55,22721.61,-6324.07,187.71,340.75,-6136.36,-5795.6,,,,,
1391,1845.67,4173.78,5294.74,526.58,271.94,-187.03,-3870.4,-32291.23,1734.33,22777.15,-6280.49,187.9,275.54,-6092.59,-5817.05,,,,,
1401,1841.07,4204.45,5208.45,507.36,264.66,-191.26,-3860.61,-32239.24,1744.06,22678.83,-6292.36,185.19,157.76,-6107.17,-5949.41,,,,,
1411,1771.16,4152.45,5232.63,502.78,258.15,-178.67,-3875.41,-32479.54,1761.9,22880.59,-6182.48,182.4,26.04,-6000.08,-5974.04,,,,,
1421,1839.85,4165.56,5192.66,505.78,280.82,-158.02,-3856.6,-32179.21,1685.2,22686.47,-6343.43,186.83,162.5,-6156.6,-5994.1,,,,,
1431,1817.22,4214.07,5246.18,512.68,281.12,-191.48,-3867.94,-32227.69,1758.1,22798.6,-6340.64,184.18,340.86,-6156.46,-5815.61,,,,,
1441,1883.94,4253.84,5234.25,513.58,285.22,-177.24,-3881.09,-32294.64,1749.87,22657.29,-6200.33,182.04,225.02,-6018.29,-5793.28,,,,,
1451,1803.64,4278.36,5246.25,499.16,254.31,-181.18,-3828.48,-32091.95,1753.51,22686.05,-6408.27,187.15,419.68,-6221.12,-5801.45,,,,,
1461,1770.66,4225.36,5244.55,514.98,269.17,-166.95,-3837.94,-32251.61,1766.55,22759.75,-6320.2,182.51,294.51,-6137.69,-5843.18,,,,,
1471,1801.81,4229.89,5269.6,515.02,275.61,-181.71,-3855.51,-32160.59,1762.43,22768.88,-6430.81,189.45,425.42,-6241.36,-5815.95,,,,,
1481,1819.32,4267.42,5193.71,505.02,264.84,-184.76,-3941.25,-31911.1,1718.99,22686.41,-6551.72,179.11,418.59,-6372.61,-5954.02,,,,,
1491,1793.58,4237.97,5217.58,500.92,275.57,-198.38,-3912.91,-32043.18,1737.74,22813.64,-6507.58,180.3,422.54,-6327.28,-5904.74,,,,,
1501,1871.45,4295.43,5223.62,524.37,280.68,-163.38,-3940.19,-31931.83,1695.51,22646.8,-6517.62,182.38,502.45,-6335.24,-5832.79,,,,,
1511,1812.27,4204.65,5242.65,520.35,284.52,-181.79,-3956.55,-32270.72,1766.48,22905.98,-6334.62,178.47,327.84,-6156.15,-5828.32,,,,,
1521,1884,4195.91,5205.27,516.09,277.72,-166.54,-3878.31,-32142.32,1778.72,22821.12,-6447.44,184.4,491.66,-6263.04,-5771.38,,,,,
1531,1847.98,4196.86,5255.03,500.45,284.46,-188.41,-3898.08,-32283.2,1736.19,22794.38,-6310.75,182.79,245.66,-6127.96,-5882.3,,,,,
1541,1773.03,4189.27,5237.34,505.66,267.71,-152.72,-3917.98,-32282.2,1754.67,22814.26,-6296.43,178.63,189.04,-6117.8,-5928.75,,,,,
1551,1761.16,4202.85,5200.49,504.04,266.04,-177.77,-3887.8,-32293.78,1762.3,22735.32,-6260.84,181.17,72.86,-6079.67,-6006.82,,,,,
1561,1771.32,4209.17,5253.66,496.28,276.33,-208.25,-3893.17,-32388.6,1763.07,22817.29,-6221.77,178.81,97.11,-6042.96,-5945.85,,,,,
1571,1816.36,4202.94,5243.17,506.47,256.52,-148.75,-3851.88,-32313.32,1780.84,22735.22,-6269.99,180.93,227.58,-6089.06,-5861.48,,,,,
1581,1859.75,4195.18,5236.58,513.66,266.24,-223.12,-3896.31,-32183.38,1770.79,22754.53,-6387.28,181.97,293.91,-6205.31,-5911.4,,,,,
1591,1815.91,4195.38,5231.89,514.4,270.41,-177.39,-3872.3,-32203.76,1747.45,22723.84,-6334.84,181.82,245.83,-6153.02,-5907.19,,,,,
1601,1830.89,4173.52,5268.06,504.78,270.33,-176.11,-3878.7,-32237.67,1730.71,22680.88,-6305.92,182.56,166.69,-6123.37,-5956.67,,,,,
1611,1777.58,4171.31,5207.15,491.19,286.91,-166.97,-3900.22,-32215.52,1764.57,22795.25,-6339.37,178.06,211.25,-6161.31,-5950.06,,,,,
1621,1804.22,4216.15,5177.83,519.47,271.62,-186.78,-3866.36,-32352.83,1756.27,22775.7,-6219.1,181.24,115.29,-6037.86,-5922.58,,,,,
1631,1818.93,4202.96,5204.08,502.83,250.24,-173.79,-3883.91,-32010.84,1735.64,22642.37,-6487.07,181.04,288.49,-6306.03,-6017.54,,,,,
