GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2531,1925.02,4229.48,4998.57,487.82,266.19,-129.35,-3848.69,-28998.22,1615,17002.84,-5456.26,166.31,-2451.33,-5289.95,-7741.28,,,,,,,,,
2541,1829.14,4246.67,4955.43,474.97,275.49,-117.7,-3880.16,-29024.44,1594.83,17161.85,-5463.35,167.62,-2483.91,-5295.73,-7779.64,,,,,,,,,
2551,1795.73,4268.85,4942.43,464.8,268.23,-95.56,-3906.81,-28871.4,1631.95,17103.94,-5578.52,164.36,-2397.84,-5414.16,-7812,,,,,,,,,
2561,1827.98,4236.03,5028.93,473.68,279.79,-111.73,-3854.22,-28990.77,1617.36,16971.39,-5455.41,168.28,-2521.55,-5287.14,-7808.69,,,,,,,,,
2571,1859.2,4291.35,4978.63,469.93,261.5,-114.41,-3869.4,-28870.67,1606.9,17007.27,-5567.76,164.14,-2379.71,-5403.62,-7783.32,,,,,,,,,
2581,1817.84,4355.35,4990.29,491.67,271.88,-123.55,-3797.18,-28869.08,1625.58,17019.62,-5578.2,167.26,-2217.58,-5410.94,-7628.52,,,,,,,,,
2591,1859.49,4343.54,4936.56,486.78,272.99,-147.03,-3870.99,-28766.76,1629.06,16847.84,-5517.74,165.83,-2408.53,-5351.91,-7760.44,,,,,,,,,
2601,1795.37,4197.71,4946.45,480.48,271.46,-122.57,-3891.52,-28799.32,1605.98,16981.56,-5608.46,168.06,-2534.41,-5440.4,-7974.81,,,,,,,,,
2611,1858.52,4272.76,4949.02,477.41,276.21,-125.49,-3868.88,-28774.9,1619.12,16895.6,-5569.99,169.38,-2420.64,-5400.61,-7821.25,,,,,,,,,
2621,1731.26,4361.8,4995.67,480.9,273.18,-149.51,-3864.44,-28851.53,1625.36,17060.26,-5568.67,171.42,-2337.06,-5397.25,-7734.31,,,,,,,,,
2631,1865.93,4217.55,4952.06,478.99,273.12,-127.67,-3849.65,-28892.86,1593.98,16940.45,-5541.65,168.67,-2548.11,-5372.98,-7921.09,,,,,,,,,
2641,1795.89,4207.69,4973.62,477.49,269.35,-120.17,-3817.82,-28793.29,1612.88,16994.32,-5594.02,170.54,-2400.03,-5423.48,-7823.52,,,,,,,,,
2651,1828.13,4194.71,4983.64,462.02,279.01,-138.14,-3835,-28921.83,1595.09,16921.58,-5495.52,170.77,-2630.8,-5324.75,-7955.55,,,,,,,,,
