GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
421,1774.35,4419.06,4993.77,451.58,244,-101.9,-3832.94,-29194.45,1626.83,17245.95,-5402.64,167.65,-2373.75,-5234.99,-7608.74,,,,,,,,,
431,1859.27,4413.9,4972.32,469.96,242.01,-118.11,-3855.71,-29171.38,1614.4,17314.91,-5451.83,165.59,-2258.44,-5286.24,-7544.69,,,,,,,,,
441,1850.8,4434.36,4941.65,498.24,267.8,-101.39,-3853.46,-29185.77,1661.92,17271.86,-5427.59,167.83,-2213.99,-5259.76,-7473.74,,,,,,,,,
451,1860.8,4519.05,4978.91,474.17,264.33,-96.46,-3830.24,-29090.61,1582.68,17107.53,-5433.88,166.45,-2229.84,-5267.42,-7497.26,,,,,,,,,
461,1785.15,4520.55,5003.51,470.29,291.22,-127.24,-3845.36,-29139.22,1623.58,17249.85,-5446.55,167.18,-2167.68,-5279.36,-7447.04,,,,,,,,,
471,1861.6,4494.84,4971.55,471.9,274.11,-98.82,-3839.91,-29078.82,1564.45,17315.26,-5531.6,168.71,-2063.86,-5362.88,-7426.74,,,,,,,,,
481,1840.18,4406.54,5022.04,463.35,265.35,-115.83,-3886.73,-29213.34,1623.64,17255.24,-5415.36,162.38,-2339.55,-5252.99,-7592.54,,,,,,,,,
491,1795.28,4521.99,4964.19,478.33,257.43,-126.85,-3821.65,-29141.94,1630.41,17199.66,-5394.86,170.15,-2243.14,-5224.71,-7467.85,,,,,,,,,
501,1808.5,4490.23,4937.75,478.81,255.53,-133.7,-3897.36,-29100.72,1609.14,17274.23,-5462.34,168.41,-2277.59,-5293.93,-7571.52,,,,,,,,,
511,1780.44,4452.68,5005.93,468.58,268.38,-114.94,-3862,-29184.89,1604.37,17324.51,-5418.5,166.59,-2256.97,-5251.9,-7508.87,,,,,,,,,
521,1775.97,4434.41,4994.42,479.32,260.57,-99.66,-3921.71,-29235.33,1634.26,17317.86,-5372.08,163.26,-2359.9,-5208.83,-7568.73,,,,,,,,,
531,1859.86,4522.73,4957.27,472.94,265.33,-110.54,-3921.43,-29237.32,1586.22,17301.14,-5330.8,164.94,-2303.82,-5165.86,-7469.68,,,,,,,,,
541,1830.71,4507.77,5043.5,487.06,270.46,-108.85,-3915.54,-29223.96,1601.71,17399.55,-5484.53,165.19,-2107.59,-5319.34,-7426.93,,,,,,,,,
551,1865.3,4507.5,4980.68,499.6,263.13,-108.11,-3885.69,-29086.14,1608.38,17323.06,-5501.81,167.11,-2032.27,-5334.7,-7366.98,,,,,,,,,
561,1870.11,4436.64,4999.92,472.83,255.77,-118.42,-3835.22,-29229.98,1577.26,17332.43,-5402.83,164.17,-2238.66,-5238.66,-7477.32,,,,,,,,,
571,1750.74,4451.15,4959.06,480,260.44,-77.87,-3860.63,-29243.75,1614.74,17299.02,-5375.71,166.83,-2367.08,-5208.88,-7575.96,,,,,,,,,
581,1740.36,4487.71,4990.66,470.17,260.15,-127.66,-3815.12,-29213.99,1620.66,17313.32,-5452.54,171.74,-2273.74,-5280.8,-7554.53,,,,,,,,,
591,1801.58,4494.34,5001.21,474.93,271.64,-117.75,-3867.39,-29172.41,1631.02,17255.63,-5467.95,165.65,-2227.22,-5302.3,-7529.51,,,,,,,,,
601,1853.46,4470.77,5004.12,476.44,264.63,-126.69,-3847.97,-29059.2,1582.42,17179.24,-5526.09,170.22,-2202.78,-5355.87,-7558.65,,,,,,,,,
611,1917.96,4514.38,5010.74,481.8,285.56,-104.2,-3847.65,-29048.49,1582.59,17120.38,-5466.6,168.66,-2086.93,-5297.94,-7384.86,,,,,,,,,
621,1768.16,4577.9,4919.57,470.73,265.93,-113.31,-3867.08,-29159.66,1605.14,17244.43,-5391.36,159.97,-2288.18,-5231.38,-7519.57,,,,,,,,,
631,1850.77,4556.56,4955.48,481.95,267.81,-124.19,-3857.98,-29103.95,1607.8,17216.99,-5476.93,164.16,-2148.77,-5312.77,-7461.53,,,,,,,,,
641,1806.26,4541.39,5027.62,471.48,276.38,-129.12,-3854.6,-29123.22,1615.99,17240.18,-5472.18,166.06,-2127.64,-5306.12,-7433.76,,,,,,,,,
651,1809.26,4533.73,4970,468.96,267.13,-119.14,-3901.13,-28966.25,1591.56,17148.08,-5516.25,168.89,-2197.81,-5347.36,-7545.17,,,,,,,,,
661,1789.32,4429.08,4976.81,460.33,261.58,-95.53,-3866.72,-29105.9,1620.93,17327.45,-5486.32,164.28,-2202.67,-5322.04,-7524.71,,,,,,,,,
671,1837.66,4496.01,4957.24,484.92,266.91,-132.11,-3817.11,-29081.61,1600.4,17218.61,-5488.5,166.7,-2169.09,-5321.8,-7490.89,,,,,,,,,
681,1769.66,4510.92,5007.06,454.91,270.88,-137.43,-3893.04,-28876.5,1609.45,17123.54,-5586.85,163.28,-2160.55,-5423.57,-7584.12,,,,,,,,,
691,1855.7,4407.53,4979.8,464.66,271.16,-110.91,-3878.79,-28977.56,1623.4,17174.95,-5479.25,164.84,-2190.05,-5314.41,-7504.46,,,,,,,,,
701,1779.84,4449.86,4968.36,458.75,273.23,-110.49,-3867.33,-29133.22,1646.2,17303.59,-5416.11,167.13,-2231.23,-5248.98,-7480.21,,,,,,,,,
711,1835.12,4451.63,5002.44,474.47,259.22,-130.64,-3860.47,-28854.91,1594.59,17139.44,-5617.71,166.06,-2089.1,-5451.66,-7540.76,,,,,,,,,
721,1841.36,4516.08,5023.59,489.12,284.61,-142.71,-3878.64,-28886.29,1583.2,17142.77,-5603.24,167.32,-2026.91,-5435.92,-7462.83,,,,,,,,,
731,1791.1,4438.36,4962.65,486.28,254.21,-88.15,-3877.93,-28970.26,1617.62,17257.79,-5540.95,164.52,-2128.35,-5376.43,-7504.78,,,,,,,,,
741,1783.98,4526.47,4985.17,491.78,259.76,-121.66,-3875.96,-29037.49,1600.22,17165.49,-5439.35,166.1,-2222.24,-5273.25,-7495.49,,,,,,,,,
751,1786.81,4479.21,4958.56,488.65,253.24,-114.11,-3846.84,-29101.88,1611.61,17250.52,-5466.34,167.66,-2234.24,-5298.68,-7532.93,,,,,,,,,
761,1792.17,4521.99,4969.09,489.28,278.33,-120.35,-3898.16,-29088.12,1627.33,17261.11,-5485.88,165.47,-2167.34,-5320.41,-7487.75,,,,,,,,,
771,1788.56,4436.94,4962.62,454.39,267.69,-99.63,-3841.44,-29101.71,1610.6,17229.39,-5404.6,164.43,-2292.6,-5240.17,-7532.76,,,,,,,,,
781,1835.9,4450.43,4973.94,473.49,254.48,-109.45,-3857.23,-29188.85,1637.59,17274.93,-5385.73,166.01,-2254.77,-5219.72,-7474.49,,,,,,,,,
791,1815.85,4492.95,4986.84,473.5,258.33,-90.92,-3833.49,-29094.47,1605.38,17166.62,-5412.79,171.04,-2219.41,-5241.74,-7461.15,,,,,,,,,
801,1804.83,4435.22,5001.65,467.12,267.63,-127.76,-3898.91,-28893.41,1631.1,17066.83,-5457.19,164.81,-2245.7,-5292.38,-7538.07,,,,,,,,,
811,1759.02,4557.41,4953.77,473.63,291.91,-143.57,-3869.61,-29002.52,1597.07,17129.94,-5438.58,166.99,-2252.94,-5271.59,-7524.53,,,,,,,,,
821,1808.54,4576.45,4979.38,484.27,271.08,-142.1,-3898.55,-28945.41,1616.59,17070.04,-5494.47,167.9,-2179.7,-5326.57,-7506.26,,,,,,,,,
831,1775.7,4530,4942.75,469.84,250.28,-141.67,-3888.82,-29006.34,1613.18,17116.82,-5440.99,165.02,-2338.26,-5275.97,-7614.23,,,,,,,,,
841,1789.89,4532.45,4963.22,500.94,272.88,-118.4,-3849.06,-29016.94,1566.88,17165.66,-5469.35,166.15,-2192.47,-5303.19,-7495.66,,,,,,,,,
851,1830.05,4513.21,4961.43,475.89,260.04,-118.21,-3883.1,-29007.34,1616.82,17189.46,-5502.79,163.59,-2161.76,-5339.2,-7500.96,,,,,,,,,
861,1772.88,4557.57,4959.9,482.72,282.74,-112.74,-3851.95,-28965.81,1602.03,17158.32,-5538.72,168.52,-2114.33,-5370.19,-7484.52,,,,,,,,,
871,1817.02,4435.09,4940.97,468.82,263.7,-105.65,-3896.15,-29018.52,1613.41,17264.87,-5554.02,169.04,-2216.43,-5384.98,-7601.42,,,,,,,,,
881,1806.3,4417.88,5010.14,480.92,262.47,-116.56,-3900.98,-29101.99,1619.07,17257.05,-5442.08,165.48,-2265.7,-5276.6,-7542.3,,,,,,,,,
891,1866.84,4616.79,4969.15,479.91,283.98,-143.92,-3867.94,-29031.48,1559.98,17144.03,-5511.44,167.12,-2122.65,-5344.32,-7466.98,,,,,,,,,
901,1835.34,4549.19,4995.57,491.92,263.86,-134.46,-3837.82,-29024.94,1601,17155.69,-5492.03,167.83,-2104.65,-5324.21,-7428.85,,,,,,,,,
911,1816.19,4489.63,4969.5,477.23,267.49,-101.33,-3856.02,-28978.18,1612.01,17127.12,-5487.29,167.32,-2176.36,-5319.97,-7496.33,,,,,,,,,
921,1844.17,4514.51,4933.72,482.88,281.26,-112.86,-3831.3,-28952.45,1609.01,17038.19,-5457.12,168.26,-2192.86,-5288.86,-7481.73,,,,,,,,,
931,1832.38,4500.7,4976.43,471.05,267.65,-151.76,-3839.76,-29055.14,1588.96,17215.2,-5503.23,169.12,-2194.3,-5334.11,-7528.4,,,,,,,,,
941,1795.58,4557.21,4952.58,482.27,276.89,-126.01,-3859.59,-29042.59,1617.4,17218.41,-5468.96,166.7,-2127.86,-5302.26,-7430.13,,,,,,,,,
951,1813.58,4439.03,4979.58,490.17,267.53,-89.86,-3885.46,-28904.12,1584.8,17221.07,-5576.81,166.92,-2083.67,-5409.89,-7493.56,,,,,,,,,
961,1802.92,4423.75,5023.47,472.27,273.48,-98.52,-3846.36,-29005.75,1608.26,17301.91,-5592.53,169.47,-2044.59,-5423.06,-7467.65,,,,,,,,,
971,1772.36,4457.15,4991.01,456.78,257.36,-123.17,-3870.69,-28921.35,1610.8,17170.88,-5555.42,168.4,-2198.86,-5387.02,-7585.88,,,,,,,,,
981,1822.17,4531.51,4974.79,490.4,274.82,-90.31,-3852.01,-28896.72,1639.09,17119.35,-5547.76,166.21,-1986.91,-5381.55,-7368.46,,,,,,,,,
991,1787.89,4395.77,4943.01,451.75,266.83,-127.38,-3850.85,-29035.17,1628.61,17221.41,-5523.28,168.94,-2318.13,-5354.34,-7672.47,,,,,,,,,
1001,1781.63,4523.44,4968.49,458.12,248.8,-118.29,-3844.45,-28799.12,1597.48,17082.37,-5695.85,171.81,-2101.52,-5524.05,-7625.57,,,,,,,,,
1011,1812.47,4539.57,4988.96,478.6,265.96,-120.64,-3847.3,-28719.45,1596.18,17101.07,-5729.3,171.07,-1904.58,-5558.22,-7462.81,,,,,,,,,
1021,1745.89,4563.58,5034.71,466.87,275.7,-108.53,-3911.96,-28983.64,1643.36,17108.07,-5450.41,160.57,-2165.96,-5289.84,-7455.8,,,,,,,,,
1031,1846.95,4432.74,5013.14,480.45,265.82,-105.04,-3859.4,-29017.65,1610.62,17077.72,-5435.19,163.37,-2254.65,-5271.82,-7526.47,,,,,,,,,
1041,1763.44,4501.54,4996.2,486.02,264.8,-116.6,-3859.07,-29153.94,1620.42,17226.84,-5441.5,164.34,-2270.34,-5277.16,-7547.49,,,,,,,,,
1051,1822.42,4501.82,4982.52,475.71,290.6,-108.65,-3903.23,-28987,1615.78,17149.01,-5512.35,162.9,-2161.02,-5349.45,-7510.47,,,,,,,,,
1061,1807.61,4507.21,5022.8,465.24,269.94,-95.91,-3837.71,-29137.1,1582.69,17179.47,-5473.59,169.34,-2235.76,-5304.25,-7540.01,,,,,,,,,
1071,1808.34,4450.24,5030.76,472.26,266.14,-98.32,-3876.93,-29202.69,1626.4,17143.4,-5352.69,166.42,-2380.4,-5186.27,-7566.67,,,,,,,,,
1081,1839.23,4454.86,4978.68,471.4,263.35,-110.7,-3895.14,-29123.73,1591.99,17186.85,-5400.46,163.47,-2343.2,-5236.99,-7580.19,,,,,,,,,
1091,1821.72,4424.95,5010.64,464.9,293.41,-129.13,-3891.88,-29039.69,1617.21,17151.32,-5464.43,164.01,-2276.57,-5300.42,-7576.99,,,,,,,,,
1101,1793.75,4509.42,4938.04,475.4,278.07,-85.28,-3891.34,-29084.5,1626.61,17196.43,-5424.78,165.45,-2243.4,-5259.33,-7502.73,,,,,,,,,
1111,1821.57,4448.63,4971.26,470.73,272.68,-118.58,-3874.35,-29056.24,1590.99,17195.9,-5520.72,166.24,-2277.39,-5354.48,-7631.87,,,,,,,,,
1121,1818.79,4528.82,4948.17,472.53,272,-121.86,-3835.45,-29154.7,1582.94,17222.44,-5452.53,167.99,-2266.31,-5284.55,-7550.85,,,,,,,,,
1131,1843.68,4500.34,4981.43,477.75,279.79,-140.44,-3864.18,-29231.13,1606.58,17132.81,-5259.38,161.72,-2413.37,-5097.66,-7511.03,,,,,,,,,
1141,1815.86,4549.63,4958.44,480.45,273.27,-94.56,-3895.65,-28975.44,1604.62,17114.87,-5511.81,166.37,-2168.5,-5345.44,-7513.93,,,,,,,,,
1151,1862.44,4554.57,4953.35,488.63,277.96,-112.96,-3881.24,-29336.14,1604.41,17248.95,-5276.23,165.29,-2340.02,-5110.95,-7450.97,,,,,,,,,
1161,1830.98,4464.67,4940.1,487.71,285.31,-89.58,-3814,-29239.17,1609.23,17177.81,-5398.15,168.34,-2346.94,-5229.81,-7576.75,,,,,,,,,
1171,1896.31,4523.04,4982.66,498.6,297.36,-104.07,-3892,-29071.47,1597.8,17075.25,-5402.72,167.92,-2196.54,-5234.8,-7431.34,,,,,,,,,
1181,1833.14,4450.37,4986.79,483.08,256.72,-92.55,-3864.37,-28966.83,1574.66,17142.75,-5532.04,168.27,-2196.24,-5363.76,-7560,,,,,,,,,
1191,1867.91,4478.75,4996.12,496.95,279.62,-126.86,-3888.72,-29030.65,1607.94,17146.42,-5463.43,166.01,-2172.51,-5297.42,-7469.93,,,,,,,,,
1201,1763.77,4438.03,4978.59,471.59,249.8,-100.73,-3834.98,-28947.24,1612.57,17112.74,-5532.54,168.56,-2255.85,-5363.98,-7619.84,,,,,,,,,
1211,1815.23,4451.42,4924.02,473.9,271.51,-77.18,-3836.67,-28978.54,1597.38,17082.16,-5473.11,168.4,-2276.76,-5304.71,-7581.47,,,,,,,,,
1221,1891.58,4459.81,4994.55,477.49,281.71,-114.62,-3893.81,-29035.01,1599.66,17114.67,-5438.47,167.11,-2223.99,-5271.36,-7495.35,,,,,,,,,
1231,1730.49,4467,4927.31,471.34,279.29,-90.54,-3852.34,-28998.44,1636.49,17176.62,-5523.98,165.81,-2252.78,-5358.17,-7610.95,,,,,,,,,
1241,1777.28,4549.79,4989.48,474.61,286.6,-90.53,-3860.81,-28888.28,1608.65,16982.89,-5506.7,166.98,-2170.31,-5339.72,-7510.03,,,,,,,,,
1251,1813.26,4431.35,4960.03,477.3,281.69,-88.83,-3902.27,-28961.76,1611.51,17176.63,-5516.55,166.64,-2201.09,-5349.91,-7551,,,,,,,,,
1261,1774.22,4461.76,4988.9,475.33,279.81,-105.84,-3885.26,-28973.08,1601.53,17147.72,-5524.26,165.31,-2234.94,-5358.94,-7593.88,,,,,,,,,
1271,1783.65,4409.93,4944.06,477.53,268.99,-104.72,-3845.14,-29040.98,1597.37,17195.9,-5509.63,171.31,-2313.41,-5338.32,-7651.73,,,,,,,,,
1281,1801.82,4472.14,4959.25,467.29,306.07,-117.59,-3877.69,-28950.5,1600.31,17244.97,-5582.3,167.22,-2093.93,-5415.08,-7509.01,,,,,,,,,
1291,1831.81,4394.99,4959.91,481.21,261.48,-121.57,-3883.38,-28896.03,1610.25,17149.3,-5581.34,168.2,-2212.03,-5413.15,-7625.18,,,,,,,,,
1301,1776.8,4478.07,4960.52,482.47,272.01,-150.93,-3854.4,-29004.94,1635.94,17220.8,-5540.46,164.73,-2183.66,-5375.73,-7559.39,,,,,,,,,
1311,1839.88,4504.91,4959.3,469.11,252.88,-98.09,-3931.71,-28877.42,1556.86,17130.9,-5521.4,169.03,-2193.39,-5352.37,-7545.76,,,,,,,,,
1321,1812.5,4545.21,4940.32,487.07,256.98,-135.69,-3856.07,-28907.99,1559.23,17097.61,-5515.05,170.96,-2200.82,-5344.09,-7544.92,,,,,,,,,
1331,1820.13,4526.86,4998.31,472.9,260.77,-117.09,-3852.33,-29199.13,1621.11,17214.08,-5365.91,165.84,-2254.4,-5200.08,-7454.47,,,,,,,,,
1341,1746.46,4514.89,5005.07,480.57,295.99,-141.38,-3850.59,-29138.44,1628.42,17229.54,-5428.04,171.22,-2229.46,-5256.82,-7486.28,,,,,,,,,
1351,1787.24,4469.34,4970.3,484.5,256.99,-113.35,-3842.07,-29005.74,1602.94,17091.22,-5437.85,166.72,-2298.64,-5271.13,-7569.77,,,,,,,,,
1361,1758.78,4467.29,4993.69,471.14,307.85,-113.54,-3855,-29097.28,1630.26,17267.44,-5453.5,172.15,-2169.36,-5281.35,-7450.71,,,,,,,,,
1371,1833.69,4422.84,5004.14,484.79,288.38,-112.93,-3859.8,-29001.15,1639.26,17174.11,-5453.97,164.4,-2126.66,-5289.57,-7416.23,,,,,,,,,
1381,1825.34,4511.52,4989.49,487.06,290.65,-128.69,-3879.12,-28974.68,1641.93,17113.95,-5511.42,166.42,-2122.56,-5345,-7467.57,,,,,,,,,
1391,1820.33,4504.02,4977.76,487.1,253.35,-100.44,-3843.53,-29035.43,1624.29,17142.1,-5507.23,168.89,-2170.46,-5338.34,-7508.8,,,,,,,,,
1401,1844.92,4457.37,4993.19,470.73,254.26,-98.91,-3848.93,-28960.81,1617.27,17082.35,-5490.56,168.86,-2188.54,-5321.7,-7510.24,,,,,,,,,
1411,1822.82,4526.93,4989.68,476.43,267.78,-107.24,-3865.64,-28875.56,1618.06,17132.14,-5582.94,168.88,-2014.58,-5414.05,-7428.64,,,,,,,,,
1421,1806.08,4498.28,4985.08,479.92,278.19,-110.6,-3852.96,-28931.61,1609.84,17165.3,-5584.6,168.29,-2072.48,-5416.31,-7488.8,,,,,,,,,
1431,1834.87,4500.44,4993.99,488.86,250.91,-112.94,-3880.54,-28869.12,1604.12,17063.43,-5535.6,167.44,-2125.97,-5368.16,-7494.13,,,,,,,,,
1441,1806.96,4470.28,4985.75,480.11,277,-96.53,-3883.34,-28967.53,1604.87,17175.82,-5507.79,166.98,-2146.61,-5340.81,-7487.42,,,,,,,,,
1451,1872.97,4358.03,4970.32,461.33,277.47,-108.25,-3846.83,-29167.44,1607.69,17206.52,-5395.81,165.55,-2368.18,-5230.26,-7598.44,,,,,,,,,
1461,1864.77,4486.2,5004.34,480.19,255.89,-121.58,-3830.62,-29186.26,1583.47,17162.8,-5364.3,169.34,-2300.81,-5194.96,-7495.76,,,,,,,,,
1471,1814.6,4473.36,4953.92,480.67,257.41,-104.2,-3886.95,-29030.15,1607.76,17112.02,-5429.6,166.18,-2321.55,-5263.42,-7584.97,,,,,,,,,
1481,1728.35,4495.43,5028.82,486.52,288.53,-114.25,-3844.9,-29074.71,1601.11,17133.88,-5406.68,164.95,-2271.23,-5241.72,-7512.95,,,,,,,,,
1491,1800.52,4517.8,4969.83,476.89,296,-76.5,-3859.46,-29044.15,1596.61,17111.27,-5477.34,165.56,-2211.19,-5311.78,-7522.96,,,,,,,,,
1501,1791.04,4562.3,4976.13,484.04,286.23,-110.15,-3892.21,-28963.32,1576.78,17092.83,-5502.22,169.17,-2196.34,-5333.05,-7529.4,,,,,,,,,
1511,1803.49,4441.04,4994.13,477.01,276.13,-121.61,-3839.94,-28943.9,1627.81,17156.44,-5524.97,167.71,-2129.39,-5357.26,-7486.65,,,,,,,,,
1521,1772.67,4534.99,4992.24,478.96,267.6,-120.43,-3847.88,-29125.61,1606.08,17171.17,-5362.02,166.34,-2270.21,-5195.68,-7465.89,,,,,,,,,
