GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
131,1770.01,4489.53,5305.59,520.49,273.04,-195.05,-3952.09,-31946.53,1740.97,22809.16,-6613.7,181.32,815.12,-6432.38,-5617.26,,,,,
141,1745.65,4459.72,5234.76,488.03,266.06,-215.78,-3913.5,-31920.01,1739.72,22757.49,-6586.39,182.57,642.14,-6403.82,-5761.68,,,,,
151,1849.93,4520,5251.3,523.47,290.32,-175.86,-3934.99,-32038.31,1734.08,22693.65,-6488.6,180.35,713.6,-6308.25,-5594.64,,,,,
161,1823.97,4465.98,5271.08,510.05,278.53,-190.88,-3897.59,-32216.38,1747.65,22708.46,-6368.29,183.94,500.88,-6184.35,-5683.47,,,,,
171,1830.24,4422.68,5262.16,489.71,299.16,-215.8,-3866.19,-32060.79,1746.11,22625.42,-6441.48,181.13,532.71,-6260.34,-5727.64,,,,,
181,1792.65,4515.28,5263.87,522.84,290.36,-174.76,-3915.73,-31954.71,1731.37,22592.57,-6475.71,179.64,663.74,-6296.08,-5632.33,,,,,
191,1849.79,4326.41,5291.4,490.89,278.47,-202.87,-3871.21,-32026.27,1738.73,22668.55,-6514.56,182.32,543.89,-6332.24,-5788.35,,,,,
201,1856.06,4402.15,5245.07,502.74,272.56,-202.27,-3862.45,-32075.94,1721.08,22692.09,-6448.53,184.12,551.09,-6264.4,-5713.31,,,,,
211,1790.48,4396.16,5229.88,491.98,261.8,-199.68,-3925.06,-31997.73,1750.91,22711.14,-6525.69,184.89,509.88,-6340.8,-5830.92,,,,,
221,1834.51,4421.62,5242.82,516.83,254.81,-232.53,-3861.31,-32209.86,1755.45,22796.21,-6406.3,182.34,518.56,-6223.96,-5705.41,,,,,
231,1830.03,4499.52,5254.3,502.28,278.42,-191.36,-3879.32,-31951.54,1721.85,22637.91,-6528.42,183.67,702.09,-6344.75,-5642.66,,,,,
241,1875.08,4421.28,5244.21,519.44,278.01,-167.61,-3849.43,-32100.5,1746.57,22659.53,-6489.07,185.62,626.59,-6303.45,-5676.87,,,,,
251,1877.57,4423.23,5257.23,508.42,286.04,-199.63,-3878.35,-31924.05,1741.73,22609.26,-6544.42,185.28,701.45,-6359.15,-5657.7,,,,,
261,1782.76,4491.55,5198.72,520.8,282.47,-193.48,-3933.7,-32148.96,1751,22723.45,-6409.74,182.33,474.61,-6227.41,-5752.8,,,,,
271,1845.21,4462.24,5229.92,505.9,277.27,-183.87,-3915.44,-32165.11,1763.62,22737.52,-6417.72,177.89,557.27,-6239.83,-5682.56,,,,,
281,1814.09,4506.6,5245.83,515.68,275.25,-190,-3863.4,-31992.26,1757.86,22617.45,-6516.13,183,687.09,-6333.13,-5646.04,,,,,
291,1826.39,4467.72,5195.7,505.17,273.84,-164.09,-3899.85,-32047.8,1742.96,22710.62,-6507.17,179.01,610.65,-6328.16,-5717.51,,,,,
301,1863.9,4419.45,5217.56,503.72,275.95,-193.1,-3914.79,-31973.02,1726.26,22644.14,-6485.26,180.63,570.07,-6304.62,-5734.56,,,,,
311,1830.01,4491.66,5251.52,504.58,251.5,-211.75,-3894.56,-32039.82,1692.26,22662.53,-6464.23,181.65,537.93,-6282.59,-5744.66,,,,,
321,1801.02,4492.27,5244.67,532.16,290.62,-196.87,-3929.45,-32004.05,1739.04,22591.01,-6465.69,176.5,560.43,-6289.19,-5728.76,,,,,
331,1829.24,4370.32,5275.04,498.73,277.46,-211.16,-3893.35,-32075.07,1730.6,22746.81,-6500.99,176.47,548.62,-6324.52,-5775.9,,,,,
341,1825.36,4497.14,5214.01,525.3,263.52,-212.56,-3900.36,-32119.4,1736.22,22721.07,-6405.54,176.96,550.3,-6228.58,-5678.29,,,,,
351,1806.49,4477.2,5250.18,507.22,272.5,-210.19,-3899.42,-32095.43,1762.32,22679.83,-6456.3,178.46,550.7,-6277.84,-5727.14,,,,,
361,1808.73,4413.16,5256.79,486.68,300.82,-190.85,-3916.05,-31875.9,1725.3,22560.38,-6502.99,177.13,569.06,-6325.87,-5756.81,,,,,
371,1747.34,4518.11,5213.37,517.93,260.71,-196.71,-3909.3,-32017.7,1756.57,22707.84,-6504.64,175.86,598.16,-6328.78,-5730.62,,,,,
381,1794.67,4422.99,5243.08,505.89,282.79,-200.04,-3893.53,-32033.52,1736.59,22749.67,-6538.33,180.8,608.57,-6357.53,-5748.96,,,,,
391,1848.3,4518.02,5256.25,501.04,270.09,-191.84,-3941.98,-31982.52,1719.65,22638.18,-6504.69,179.62,635.19,-6325.07,-5689.88,,,,,
401,1766.62,4473.56,5257.9,491.27,276.68,-194.81,-3888.05,-31916.18,1748.78,22709.08,-6637.2,184.99,724.85,-6452.21,-5727.36,,,,,
411,1820.23,4465.35,5222.43,509.06,304.98,-186.33,-3897.35,-31952.45,1698.23,22708.62,-6548.32,181.26,692.78,-6367.06,-5674.28,,,,,
421,1737.81,4414.61,5188.89,517.57,270.39,-169.73,-3889.4,-32035.93,1750.94,22810.76,-6618.72,183.41,595.89,-6435.31,-5839.42,,,,,
431,1724.3,4447.28,5188.81,485.13,288.93,-187.66,-3872.86,-31754.94,1757.71,22603.18,-6684.24,188.12,679.88,-6496.12,-5816.25,,,,,
441,1873.36,4496.99,5248.14,513.18,268.89,-213.09,-3863.73,-32052.15,1770.34,22756.96,-6564.77,182.37,798.88,-6382.4,-5583.52,,,,,
451,1867.13,4415.49,5217.88,494.99,270.65,-185.06,-3892.72,-32032.94,1741.1,22727.38,-6491.65,181.66,623.91,-6309.99,-5686.08,,,,,
461,1796.52,4466.44,5242.06,506.05,250.89,-157,-3905.75,-32121.29,1717.69,22826.9,-6467.63,181.22,622.5,-6286.41,-5663.91,,,,,
471,1796.96,4470.74,5170.18,508.36,282.38,-167.37,-3923.68,-32104.52,1755.65,22831.2,-6516.81,179.4,619.91,-6337.4,-5717.49,,,,,
481,1753.66,4460.91,5222.52,501.44,261.99,-185.18,-3912.17,-32034.38,1796.29,22836.14,-6547.66,179.55,701.22,-6368.11,-5666.89,,,,,
491,1764.01,4369.66,5270.52,501.48,263.77,-177.76,-3942.69,-32155.42,1767.68,22901.93,-6513.14,180.33,563.19,-6332.8,-5769.61,,,,,
501,1798.92,4534.86,5251.29,516.39,268.86,-193.08,-3899.08,-31932.4,1736.79,22650.74,-6583.09,181.88,733.29,-6401.22,-5667.93,,,,,
511,1795.99,4499.64,5202.67,520.56,269.12,-185.55,-3922.14,-32193.8,1714.69,22824.92,-6361.96,176.2,526.09,-6185.76,-5659.67,,,,,
521,1780.01,4487.37,5260.01,512.75,274.68,-181.31,-3897.67,-32081.67,1726.38,22722.13,-6496.09,182.44,602.69,-6313.65,-5710.96,,,,,
531,1808.4,4422.8,5229.64,511.02,304.34,-196.96,-3931.48,-32132.33,1731.76,22676.67,-6377.2,181.44,423.88,-6195.76,-5771.89,,,,,
541,1804.55,4480.54,5215.27,498.34,283.35,-204.69,-3883.23,-31863.66,1757.14,22652.92,-6572.41,182.8,740.52,-6389.62,-5649.1,,,,,
551,1787.09,4457.78,5236.12,506.25,263.28,-194.89,-3894.48,-31958.17,1754.97,22760.06,-6578.1,183.85,718.02,-6394.25,-5676.23,,,,,
561,1818.28,4489.86,5280.59,510.29,282.82,-204.61,-3935.88,-31960.72,1752.36,22704.3,-6572.18,182.2,737.28,-6389.98,-5652.7,,,,,
571,1848.63,4495.8,5219.44,523.5,284.98,-223.97,-3857.17,-31994.58,1741.7,22593.65,-6430.84,184.53,631.98,-6246.31,-5614.33,,,,,
581,1807.96,4429.99,5264.29,506.13,285.79,-184.35,-3868.08,-32042.38,1747.67,22663.52,-6467.45,184.51,610.53,-6282.93,-5672.4,,,,,
591,1789.37,4552.58,5256.84,519.94,288.37,-171.18,-3876.72,-31984.63,1776.75,22586,-6492.35,182.98,737.33,-6309.37,-5572.04,,,,,
601,1830.19,4423.91,5237.23,511.68,279.02,-203.98,-3886.42,-32065.17,1735.7,22680.65,-6454.69,189.02,542.8,-6265.67,-5722.87,,,,,
611,1773.22,4514.34,5221.32,505.56,278.91,-187.67,-3873.99,-32001.07,1709.74,22709.45,-6535.19,187.32,649.82,-6347.87,-5698.05,,,,,
621,1727.79,4501.15,5222.55,498.23,265.01,-190.98,-3916.04,-31967.37,1737.33,22597,-6443.72,188.56,474.65,-6255.16,-5780.5,,,,,
631,1802.8,4388.81,5231.98,493.07,256.47,-195.91,-3859.58,-31971.6,1755.48,22817.5,-6619.08,187.16,719,-6431.91,-5712.91,,,,,
641,1821.81,4450.74,5247.62,520.39,281.47,-209.46,-3910.76,-31827.52,1747.82,22651.28,-6621.75,183.53,773.38,-6438.23,-5664.84,,,,,
651,1810.15,4479.66,5220.56,501.09,267.58,-167.19,-3913.86,-31935.83,1742.53,22629.27,-6516.81,187.75,633.94,-6329.07,-5695.13,,,,,
661,1842.29,4469.44,5157.94,518.56,273.37,-220.8,-3861.21,-31811.46,1722.43,22687.15,-6647.59,188.34,777.7,-6459.25,-5681.55,,,,,
671,1807.32,4468.54,5194.32,517.3,280.49,-171.83,-3889.42,-31848.38,1743.63,22699.38,-6640.27,186.33,801.34,-6453.93,-5652.6,,,,,
681,1823.51,4456.32,5289.97,518.2,272.72,-199.21,-3895.2,-32016.43,1739.78,22643.98,-6427.08,181.81,633.64,-6245.27,-5611.63,,,,,
691,1824.65,4508.49,5217.54,518.14,278,-196.77,-3928.98,-31928.5,1749.67,22669.16,-6524.82,180.22,711.4,-6344.59,-5633.19,,,,,
701,1862.6,4540.46,5223.91,510.49,292.62,-200.09,-3878.85,-31731.93,1743.2,22685.61,-6772.49,186.02,1048.02,-6586.47,-5538.45,,,,,
711,1820.52,4507.62,5179.73,511.75,269.92,-190.57,-3934.25,-31797.3,1734.18,22673.38,-6664.14,184.66,775,-6479.49,-5704.49,,,,,
721,1768.63,4443.28,5256.25,502.81,269.46,-204.77,-3906.88,-31880.37,1751.51,22734.42,-6650.37,183.07,734.33,-6467.3,-5732.97,,,,,
731,1831.13,4455.03,5249.47,501.32,285.41,-204.85,-3915.24,-31992.17,1722.82,22671.65,-6482.55,183.1,604.56,-6299.45,-5694.89,,,,,
741,1834.67,4395.38,5220.48,505.11,269.48,-188.26,-3851.09,-32078.27,1729.7,22611.84,-6408.44,187.45,449.03,-6220.99,-5771.96,,,,,
751,1839.21,4480.05,5226.24,509.7,267.7,-201.94,-3879.41,-31887.09,1710.28,22578.62,-6535.98,190.04,643.36,-6345.94,-5702.58,,,,,
761,1850.99,4456.6,5199.39,494.93,276.38,-184.65,-3900.82,-32068.15,1727.38,22668.47,-6417.47,184.97,520.51,-6232.5,-5711.99,,,,,
771,1897.93,4374.57,5218.13,498.06,275.06,-193.55,-3917.47,-31944.78,1731.92,22668.37,-6523.4,184.85,608.25,-6338.56,-5730.31,,,,,
781,1789.18,4497.97,5229.1,507.5,284.85,-187.77,-3894.38,-32160.72,1756.53,22780.66,-6393.24,182.73,602.93,-6210.5,-5607.58,,,,,
791,1795.01,4453.57,5212.82,500.47,276.44,-190.67,-3926.36,-31939.3,1738.3,22695.99,-6570.7,183.29,616.26,-6387.41,-5771.15,,,,,
801,1830.93,4539.61,5190.26,503.18,279.01,-165.92,-3895.55,-32114.8,1718.52,22668.81,-6418.83,183.68,554.06,-6235.16,-5681.1,,,,,
811,1781.05,4514.52,5217.27,510.31,284.21,-208.34,-3882.16,-32118.35,1743.99,22717.09,-6427.69,188.51,559.59,-6239.18,-5679.59,,,,,
821,1818.54,4416.7,5252.92,520.01,284.26,-189.15,-3822.33,-32165.52,1753.75,22600.27,-6343.43,183.03,469.45,-6160.4,-5690.95,,,,,
831,1844.72,4409.16,5217.45,514.61,291.58,-190.74,-3877.68,-32135.74,1731.14,22724.04,-6460.82,183.34,528.53,-6277.48,-5748.95,,,,,
841,1834.94,4463.19,5196.06,499.52,266.92,-198.64,-3926.74,-31860.39,1705.37,22511.43,-6497.84,183.99,491.65,-6313.85,-5822.19,,,,,
851,1789.25,4429.19,5219.51,507.96,269.84,-203.25,-3884.86,-32085.35,1731.72,22582.53,-6389.18,182.23,356.55,-6206.95,-5850.4,,,,,
861,1812.42,4400.37,5261.56,502.85,286.08,-168.64,-3889.64,-32122.34,1741.83,22670.67,-6357.54,184.68,495.17,-6172.86,-5677.69,,,,,
871,1823.8,4439.76,5238.08,529.09,262.72,-211.07,-3899,-31998.15,1746.38,22625.96,-6472.25,186.11,557.56,-6286.14,-5728.58,,,,,
881,1861.87,4504.59,5214.88,511.37,295.97,-202.56,-3899.34,-31928.65,1713.24,22566.02,-6483.59,186.06,637.38,-6297.53,-5660.15,,,,,
891,1805.67,4464.36,5211.13,513.92,267.26,-166.96,-3860.28,-31906.57,1743.66,22563.76,-6471.58,187.13,635.96,-6284.45,-5648.49,,,,,
901,1882.48,4422.96,5230.94,519.37,281.31,-190.55,-3918.16,-31923.34,1708.15,22624.18,-6542.38,184.81,637.34,-6357.57,-5720.23,,,,,
911,1819.64,4553.8,5221.49,515.26,277.56,-180.66,-3882.25,-31964.64,1746.49,22496.6,-6397.94,184.48,603.29,-6213.46,-5610.17,,,,,
921,1841.78,4551.7,5248.39,509.19,293.88,-227.67,-3891.29,-32020.06,1733.49,22574.17,-6411.38,185.23,613.57,-6226.15,-5612.58,,,,,
931,1830.98,4499.14,5236.45,500.82,283.5,-200.99,-3931.82,-31799.11,1703.22,22586.76,-6619.73,184.41,708.95,-6435.32,-5726.37,,,,,
941,1797.51,4511.15,5239.45,508.19,277.76,-188.83,-3891.23,-31833.98,1727.71,22684.16,-6678.48,190.89,831.89,-6487.59,-5655.7,,,,,
951,1831.69,4501.14,5224.74,504.2,280.12,-194.06,-3848.57,-31841.34,1760.24,22657.24,-6671.21,187.9,875.4,-6483.31,-5607.91,,,,,
961,1822.64,4396.57,5237.8,503.12,300.69,-205.01,-3862.96,-31807.88,1733.99,22575.76,-6624.06,187.32,694.72,-6436.74,-5742.02,,,,,
971,1816.35,4407.26,5219.72,501.36,278.69,-200.91,-3878.87,-32071.2,1779.42,22705.64,-6467.58,185.8,557.46,-6281.77,-5724.32,,,,,
981,1838.3,4377.16,5234.22,505.64,266.28,-188.93,-3907.02,-31852.92,1745.79,22676.18,-6605.99,187.1,694.71,-6418.89,-5724.18,,,,,
991,1848.53,4440.21,5231.64,514.43,290.27,-182.13,-3901.99,-32042.05,1741.23,22573.17,-6407.61,184.35,513.3,-6223.26,-5709.96,,,,,
1001,1791.26,4524.21,5244.55,499.65,273.11,-176.77,-3912.06,-31816.38,1773.72,22564.31,-6594.96,184.35,765.59,-6410.62,-5645.03,,,,,
1011,1904.71,4496.36,5194.9,518.71,307.2,-192.6,-3872.21,-31812.33,1714.67,22497.14,-6550.99,189.89,756.54,-6361.1,-5604.56,,,,,
1021,1855.94,4452.86,5272.35,510.46,282.93,-202.63,-3873.38,-31911.45,1733.74,22537.93,-6481.66,185.56,658.75,-6296.1,-5637.35,,,,,
1031,1816.67,4434.38,5194.19,497.66,275.85,-205.2,-3882.47,-31868.21,1762.04,22639.86,-6562.43,185.71,664.76,-6376.71,-5711.96,,,,,
1041,1793.09,4382.82,5247.86,492.47,263.23,-207.46,-3892.72,-31710.93,1747.33,22565.88,-6698.48,185.6,681.57,-6512.88,-5831.31,,,,,
1051,1810.97,4390.34,5196.53,503.92,273.78,-200.06,-3900.55,-31889.35,1728.57,22699.01,-6589.32,183.21,613.15,-6406.11,-5792.96,,,,,
1061,1852.17,4464.79,5239.51,504.52,279.25,-202.79,-3852.73,-31655.05,1739.11,22575.09,-6766.16,190.86,943.86,-6575.3,-5631.44,,,,,
1071,1818.29,4392.87,5229.97,498.73,282.55,-187.22,-3907.62,-31628.17,1756.77,22543.21,-6739.92,185.27,799.4,-6554.65,-5755.25,,,,,
1081,1762.41,4384.42,5229.14,505.89,270.89,-196.21,-3854.24,-31799.73,1770.3,22687.74,-6646.3,188.35,760.61,-6457.95,-5697.35,,,,,
1091,1841.07,4446.85,5244.58,514.78,265.72,-198.9,-3840.62,-31904.86,1738.25,22661.68,-6578.41,185.11,768.56,-6393.29,-5624.74,,,,,
1101,1845.51,4347.37,5215.54,508.38,281.71,-203.12,-3843.69,-32187.59,1747.19,22756.39,-6380.49,182.48,467.7,-6198,-5730.31,,,,,
1111,1837.64,4499.23,5213.44,524.82,274.75,-172.31,-3840.66,-31885.81,1719.2,22586.94,-6555.2,190.83,757.24,-6364.37,-5607.14,,,,,
1121,1793.82,4422.82,5216.8,501.44,272.85,-201.2,-3910.72,-31822.22,1741.21,22624.48,-6609.03,189.73,639.28,-6419.31,-5780.02,,,,,
1131,1913.25,4441.69,5274.52,514.12,292.34,-186.77,-3908.42,-31743.87,1727.55,22537.32,-6655.07,187.81,861.74,-6467.26,-5605.52,,,,,
1141,1843.67,4419.4,5218.73,512.62,293.99,-167.3,-3886.38,-32041.01,1748.39,22749.89,-6564.04,186.75,691.99,-6377.29,-5685.3,,,,,
1151,1765.65,4447.21,5210.11,494.84,284.95,-215.77,-3914.41,-31883.42,1753.62,22608.05,-6527.09,185.76,550.84,-6341.33,-5790.49,,,,,
1161,1813.82,4453.19,5243.67,512.18,275.27,-161.25,-3879.31,-32011.42,1742.17,22743.75,-6507.2,185.58,732.06,-6321.62,-5589.56,,,,,
1171,1875.2,4393.35,5261.79,509.07,293.36,-192.62,-3933.68,-31769.45,1729.44,22650.38,-6665.98,186.99,816.82,-6478.99,-5662.18,,,,,
1181,1895.51,4435.95,5242.93,525.57,273.38,-189.27,-3900.04,-31977.79,1740.52,22615.13,-6483.9,185.2,661.88,-6298.7,-5636.82,,,,,
1191,1901.77,4477.53,5214.11,518.67,288.85,-166.8,-3927.96,-31681.31,1721.48,22501.57,-6639.39,183.24,847.92,-6456.16,-5608.24,,,,,
1201,1818.53,4419.64,5234.76,501.85,278.4,-218.83,-3923.49,-31860.56,1749.71,22622.24,-6546.44,184.34,622.26,-6362.1,-5739.84,,,,,
1211,1838.72,4446.41,5259.98,504.8,281.71,-176.19,-3934.27,-31985.17,1739.33,22723.47,-6476.5,182.71,698.8,-6293.78,-5594.98,,,,,
1221,1801.39,4409.34,5249,518.21,292.19,-207.84,-3873.44,-31848.83,1756.98,22668.42,-6609.83,183.75,765.42,-6426.08,-5660.67,,,,,
1231,1786.02,4454.4,5195.82,494.98,257.15,-179.02,-3924.53,-31586.59,1713.14,22648.57,-6837.01,186.32,859.95,-6650.69,-5790.75,,,,,
1241,1805.37,4359.63,5241.87,512.2,285.69,-188.17,-3903.87,-31849.92,1743.09,22652.33,-6590.63,185.16,658.22,-6405.46,-5747.25,,,,,
1251,1785.11,4460.72,5168.97,489.52,271.9,-190.73,-3918.09,-31595.73,1728.41,22612,-6780.13,186.19,812.08,-6593.94,-5781.86,,,,,
1261,1734.23,4402.26,5214.56,509.27,269.41,-183.61,-3905.46,-31854.94,1791.41,22702.34,-6602.61,182.53,679.46,-6420.08,-5740.62,,,,,
1271,1893.04,4419.68,5225.02,499.62,301.23,-192.28,-3870.14,-31906.32,1721.22,22764.1,-6627.95,187.44,855.18,-6440.51,-5585.33,,,,,
1281,1772.24,4402.21,5222.56,497.28,253.33,-189.82,-3908.3,-32034.9,1735.95,22704.13,-6453.69,182.92,454.69,-6270.77,-5816.08,,,,,
1291,1743.75,4484.11,5239.47,500.39,278.73,-164.38,-3874.17,-31677.01,1718.68,22623.37,-6704.16,185.29,872.95,-6518.87,-5645.93,,,,,
1301,1839.58,4381.95,5247.15,518.96,277.18,-214.08,-3893.27,-31731.6,1700.16,22704.4,-6723.65,185.24,830.43,-6538.41,-5707.98,,,,,
1311,1815.44,4375.43,5249.82,513.26,294.15,-190.3,-3904.18,-31687.86,1774.21,22690.4,-6780.58,187.42,930.37,-6593.16,-5662.79,,,,,
1321,1788.24,4408.1,5212.61,495.89,265.64,-212.81,-3854.9,-31820.79,1729.8,22703.77,-6687.26,189.62,715.55,-6497.64,-5782.09,,,,,
1331,1755.45,4350.75,5250.13,494.27,278.09,-190.75,-3913.87,-31741.81,1775.41,22706.12,-6712.75,185.47,763.78,-6527.28,-5763.5,,,,,
1341,1813.38,4421.88,5178.09,512.15,282.2,-193.63,-3897.98,-31752.05,1756.28,22705.53,-6694.56,185.88,825.84,-6508.68,-5682.84,,,,,
1351,1854.46,4388.01,5184.62,495.95,273.87,-180.38,-3891.37,-31826.22,1754.29,22821.69,-6772.21,190.4,874.91,-6581.81,-5706.9,,,,,
1361,1811.53,4457.99,5227.05,508.44,271.81,-207.13,-3856,-31407.3,1727.07,22614.27,-7007.08,194.14,1147.74,-6812.94,-5665.21,,,,,
1371,1841.26,4496.95,5192.96,509.39,292.24,-186.16,-3897.66,-31407.93,1721.88,22658.6,-7007.63,192.44,1221.54,-6815.19,-5593.65,,,,,
1381,1833.98,4433.91,5223.23,498.35,274.6,-161.78,-3852.5,-31530.48,1745.55,22623.21,-6870.88,190.94,1088.06,-6679.95,-5591.89,,,,,
1391,1882.09,4388.18,5211.32,520,288.68,-184.41,-3932.92,-31854.65,1731.86,22807.26,-6722.17,189.6,857.42,-6532.57,-5675.15,,,,,
1401,1810.34,4474.46,5226.64,502.46,280.79,-185.35,-3930.92,-31760.91,1747.85,22733.56,-6684.16,189.85,898.93,-6494.3,-5595.38,,,,,
1411,1888.17,4370.13,5183.57,515.73,259.6,-184,-3889,-31756.92,1762.38,22724.64,-6687.43,185.04,874.29,-6502.39,-5628.11,,,,,
1421,1790.55,4473.11,5248.9,526.61,260,-177.9,-3856.94,-31864.8,1720.11,22651.44,-6596.28,188.79,771.07,-6407.49,-5636.41,,,,,
1431,1828.72,4444.6,5168.54,527.18,273.58,-181.19,-3915.79,-31600.56,1745.33,22545.04,-6752.82,189.49,835.47,-6563.33,-5727.86,,,,,
1441,1786.65,4416.79,5171.16,514.59,263.3,-174.31,-3863.55,-31799.05,1744.19,22722.04,-6742.51,192.87,781.8,-6549.65,-5767.84,,,,,
1451,1807.83,4520.53,5196.74,529.36,281.66,-180.63,-3870.93,-31619.41,1725.56,22513.73,-6762.62,190.83,904.44,-6571.79,-5667.35,,,,,
1461,1834.37,4407.17,5215.42,501.92,282.85,-172.94,-3900.2,-31657.75,1729.93,22657.53,-6789.94,190.97,898.3,-6598.97,-5700.67,,,,,
1471,1798.28,4461.53,5211.53,510.85,257.59,-202.52,-3917.13,-31497.53,1763.22,22662.76,-6926.89,186.83,1048.58,-6740.05,-5691.47,,,,,
1481,1836.61,4385.35,5192.07,505.43,271.48,-176,-3888.67,-31553.63,1748.47,22713.41,-6875.92,186.21,1034.53,-6689.71,-5655.18,,,,,
1491,1732.1,4426.9,5172.6,506.61,265.68,-163.42,-3903.84,-31679.36,1747.72,22687.93,-6780.34,187.55,792.91,-6592.8,-5799.89,,,,,
1501,1872.07,4407.42,5235.06,505.79,274.86,-149.79,-3901.53,-31627.39,1728.45,22615.78,-6794.4,184.87,960.71,-6609.53,-5648.83,,,,,
1511,1805.23,4403.49,5153.2,495.23,292.7,-177.15,-3904.45,-31967.4,1732.51,22623.18,-6531.77,183.34,456.53,-6348.43,-5891.91,,,,,
1521,1827.42,4486.42,5208.92,499,294.52,-190.63,-3951.12,-31531.68,1680.74,22576.9,-6844.94,184.96,900.5,-6659.99,-5759.49,,,,,
1531,1795.36,4397.68,5203.98,507.23,281.36,-180.95,-3933.75,-31798.74,1749.71,22759.75,-6711.81,184.1,781.64,-6527.71,-5746.07,,,,,
1541,1791.42,4419.5,5164.96,499.34,279.7,-186.03,-3923.68,-31684.91,1740.58,22728.2,-6788.59,182.13,829.06,-6606.46,-5777.4,,,,,
1551,1887.85,4412.27,5217.4,502.56,283.15,-178.97,-3938.8,-31760.23,1713.15,22654.52,-6689.65,181.28,792.91,-6508.36,-5715.45,,,,,
1561,1869.78,4424.39,5211.36,509.55,285.99,-198.98,-3901.87,-31634.09,1741.02,22655.58,-6810.12,183.87,962.73,-6626.25,-5663.52,,,,,
1571,1735.67,4450.01,5254.98,514.2,279.25,-185.27,-3892.14,-31695.31,1736.76,22747.85,-6819.29,182.57,945.99,-6636.72,-5690.73,,,,,
1581,1819.16,4476.11,5200.88,500.2,275.04,-194.8,-3945.47,-31678,1712.98,22762.67,-6785.57,184.77,928.78,-6600.8,-5672.03,,,,,
1591,1868.33,4464.29,5199.15,498.93,288.36,-190.97,-3919.8,-31661.42,1733.8,22735.95,-6836.66,184.15,1016.63,-6652.5,-5635.88,,,,,
1601,1717.27,4440.5,5196.34,505.71,285.42,-213.56,-3872.67,-31763.56,1709.1,22823.06,-6835.05,187.21,827.6,-6647.84,-5820.24,,,,,
1611,1830.96,4426.95,5225.48,494.28,295.32,-191.81,-3901.71,-31631.1,1738.98,22722.47,-6845.95,185.86,1009.81,-6660.09,-5650.28,,,,,
1621,1767.74,4425.13,5217.42,504.32,276.28,-186.3,-3882.75,-31570.7,1736.24,22651.93,-6908.73,188.45,939.31,-6720.27,-5780.96,,,,,
1631,1833.91,4405.47,5187.53,509.06,261.71,-185.5,-3855.21,-31724.01,1729.76,22724,-6873.46,188.47,886.73,-6684.99,-5798.26,,,,,
