GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
111,1809.2,4254.66,5018.03,487.62,274.26,-120.14,-3989.61,-29190.65,1605.92,17189.85,-5337.37,162.86,-2660.86,-5174.5,-7835.36,,,,,,,,,
121,1801.66,4344.92,5011.82,479.44,270.54,-89.3,-3911.6,-29180.42,1630.73,17304.06,-5434.33,161.67,-2338.14,-5272.66,-7610.8,,,,,,,,,
131,1823.05,4249.79,4991.67,478.06,267.13,-118.14,-3882.07,-29099.27,1596.23,17171.26,-5403.05,163.08,-2522.29,-5239.97,-7762.27,,,,,,,,,
141,1860.48,4233.69,4959.58,483.07,267.92,-92.68,-3871.51,-29326.64,1629.3,17329.4,-5335.53,162.31,-2527.39,-5173.22,-7700.61,,,,,,,,,
151,1816.41,4267.34,4968.09,475.36,240.32,-95.93,-3924.32,-29229.57,1629.52,17235.92,-5336.82,165.18,-2616.85,-5171.63,-7788.48,,,,,,,,,
161,1784.11,4279.7,4990.56,473.19,277.31,-98.96,-3907.52,-29308.92,1668.56,17288.21,-5276.4,163.45,-2553.75,-5112.95,-7666.7,,,,,,,,,
171,1806.1,4249.99,4977.51,466.51,262.27,-109.88,-3882.88,-29321.17,1642.86,17236.9,-5297.53,161.53,-2671.8,-5136,-7807.81,,,,,,,,,
181,1812.93,4217.66,4971.81,475.44,263.43,-122.71,-3907.33,-29265.09,1629.86,17308.23,-5403.6,164.86,-2615.76,-5238.74,-7854.49,,,,,,,,,
191,1852.83,4226.83,4985.54,479.89,258.22,-70.86,-3896.17,-29472.67,1627.63,17356.56,-5219.18,164.34,-2652.2,-5054.84,-7707.05,,,,,,,,,
201,1791.04,4304.32,4980.94,470.47,288.28,-132.23,-3896.6,-29277,1632.09,17179.68,-5317.86,167.32,-2659.01,-5150.54,-7809.56,,,,,,,,,
211,1810.21,4284.57,4955.14,484.11,276.04,-122.24,-3937.12,-29257.54,1653.96,17281.54,-5337.61,164.96,-2571.34,-5172.65,-7743.99,,,,,,,,,
221,1901.1,4243.18,4977.44,488.98,278.12,-95.81,-3946.08,-29403.3,1615.63,17330.39,-5229.99,160.54,-2610.35,-5069.45,-7679.81,,,,,,,,,
231,1833.71,4274.67,4932.02,475.7,259.43,-82.92,-3872.18,-29318.59,1636.21,17223.57,-5296.39,164.68,-2638.37,-5131.71,-7770.08,,,,,,,,,
241,1835.85,4265.61,4943.83,473.49,251.66,-122.87,-3912.39,-29338.5,1639.09,17267.86,-5285.56,162.6,-2696.36,-5122.96,-7819.32,,,,,,,,,
251,1837.41,4315.63,4986.9,483.36,247.04,-121.89,-3832.72,-29255.28,1640.18,17170.58,-5331.79,169.02,-2528.81,-5162.77,-7691.57,,,,,,,,,
261,1795.51,4236.66,5000.74,478.41,276.88,-104.25,-3878.54,-29419.56,1655.4,17289.51,-5246.56,165.8,-2669.23,-5080.76,-7749.98,,,,,,,,,
271,1738.11,4188.12,4936.39,477.59,264.32,-113.11,-3919.18,-29425.16,1661.56,17345.74,-5220.62,158.09,-2845.63,-5062.53,-7908.16,,,,,,,,,
281,1775.7,4242.28,4977.89,483.64,287.4,-112.35,-3905.12,-29347.42,1653.33,17308.48,-5294.18,162.53,-2636.18,-5131.66,-7767.84,,,,,,,,,
291,1897.62,4298,4974.96,495.75,269.25,-115.51,-3899.48,-29210.2,1611.89,17121.5,-5298.21,165.16,-2556.21,-5133.06,-7689.27,,,,,,,,,
301,1805.22,4219.76,4951.67,480.1,278.83,-113.45,-3896.88,-29318.07,1619.04,17253.32,-5283.91,162.7,-2720.45,-5121.21,-7841.66,,,,,,,,,
311,1813.71,4277.58,4965.63,477.85,284.39,-95.91,-3900.39,-29278.54,1648.68,17155.79,-5276.95,162.17,-2651.21,-5114.78,-7765.99,,,,,,,,,
321,1790.02,4201.46,4957.19,471.58,282.4,-93.68,-3899.78,-29231.74,1611.85,17061.77,-5254.21,161.73,-2848.92,-5092.47,-7941.39,,,,,,,,,
331,1814.54,4304.16,4986.56,471.63,282.05,-133.74,-3851.44,-29100.13,1635.29,17155.78,-5457.49,165.31,-2435.3,-5292.18,-7727.48,,,,,,,,,
341,1883.62,4248.34,4941.4,482.97,269.12,-109.29,-3864.77,-29248.43,1608.62,17192.44,-5334.92,166.82,-2595.98,-5168.1,-7764.08,,,,,,,,,
351,1755.96,4312.63,4952.47,480.4,269.01,-122.44,-3879.7,-29212.04,1652.74,17207.87,-5312.51,162.02,-2583.09,-5150.49,-7733.58,,,,,,,,,
361,1838.01,4322.24,4975.52,474.04,267.36,-128.35,-3913.63,-29350.9,1620.66,17186.78,-5222.66,162.72,-2708.26,-5059.94,-7768.2,,,,,,,,,
371,1765.78,4223.74,4977.28,459.6,255.5,-114.86,-3888.7,-29384.57,1648.11,17267.12,-5204.54,167.15,-2791.01,-5037.39,-7828.4,,,,,,,,,
381,1819.98,4277.14,4982.06,476.47,272.81,-116.29,-3810.65,-29539.56,1623.71,17265.77,-5165.17,167.32,-2748.56,-4997.85,-7746.4,,,,,,,,,
391,1798.78,4336.22,4979.79,459.75,279.09,-96.83,-3910.36,-29355.31,1605.49,17122.54,-5172.54,165.58,-2780.82,-5006.97,-7787.79,,,,,,,,,
401,1815.83,4255.14,4990.34,475.25,283.62,-118.84,-3890.05,-29481.18,1622.25,17289.83,-5179.61,163.64,-2757.79,-5015.97,-7773.76,,,,,,,,,
411,1794.14,4275.99,4941.14,487.65,276.66,-108.8,-3862.14,-29479.32,1634.23,17217.04,-5123.36,163.97,-2823.4,-4959.39,-7782.8,,,,,,,,,
421,1919.19,4294.82,4963.05,481.92,277.21,-114.53,-3866.37,-29246.35,1610.64,17109.65,-5259.04,166.43,-2570.77,-5092.61,-7663.39,,,,,,,,,
431,1807.68,4261.89,4926.36,479.16,258.49,-115.72,-3913.1,-29405.82,1624.29,17185.18,-5115.5,164.57,-2891.59,-4950.92,-7842.52,,,,,,,,,
441,1868.87,4257.46,4956.07,477.54,281.22,-110.83,-3898.87,-29299.98,1608.77,17111.51,-5204.99,166.12,-2748.24,-5038.88,-7787.12,,,,,,,,,
451,1793.2,4233.46,4976.36,480.9,262.9,-104.43,-3811.32,-29276.66,1620.61,17163.81,-5278.5,167.65,-2661.16,-5110.85,-7772.01,,,,,,,,,
461,1838.68,4322.67,4936.23,480.29,260.76,-90.82,-3853.33,-29311.32,1629.1,17168.86,-5234.81,168.07,-2618.88,-5066.74,-7685.63,,,,,,,,,
471,1838.82,4308.87,4986.9,466.54,273.79,-101.96,-3931.56,-29173.93,1613.48,17177.61,-5369.67,167.3,-2541.43,-5202.37,-7743.81,,,,,,,,,
481,1871.21,4257.83,4969.39,466.97,279.45,-124.56,-3895.47,-29250.98,1623.83,17140.53,-5257.83,164.79,-2661.79,-5093.04,-7754.84,,,,,,,,,
491,1872.48,4201.33,4890.63,466.35,262.33,-110.78,-3844.69,-29389.43,1612.86,17228.75,-5195.03,165.15,-2810.18,-5029.88,-7840.06,,,,,,,,,
501,1863.81,4263.74,4929.57,484.36,262.27,-115.01,-3912.51,-29242.52,1644.75,17093.77,-5226.98,164.58,-2727.76,-5062.4,-7790.16,,,,,,,,,
511,1793.38,4254.68,4971.84,469.49,271.95,-111.3,-3910.56,-29292.88,1652.82,17173.66,-5216.55,162.85,-2726.9,-5053.71,-7780.61,,,,,,,,,
521,1809,4224.39,5015.35,493.87,267.41,-93.4,-3890.24,-29236.54,1678.07,17300.77,-5301.66,163.32,-2431.34,-5138.34,-7569.68,,,,,,,,,
531,1852.1,4307.01,4918.99,479.81,293.14,-114.12,-3898.05,-29292.8,1642.91,17047.03,-5192.13,163.94,-2763.98,-5028.19,-7792.17,,,,,,,,,
541,1781.8,4257.99,4996.7,475.32,276.35,-138.04,-3946.82,-29271.01,1650.36,17199.58,-5243.26,163.44,-2717.77,-5079.81,-7797.59,,,,,,,,,
551,1849.77,4282.14,4956.79,497.69,273.65,-117.25,-3863.89,-29261.02,1629.69,17103.04,-5246.76,165.85,-2649.4,-5080.92,-7730.32,,,,,,,,,
561,1803.94,4263.64,5001.86,473.77,283.53,-115.91,-3832.24,-29222.39,1621.35,17238.9,-5352.28,166.21,-2483.56,-5186.07,-7669.63,,,,,,,,,
571,1817.78,4255.53,4950.82,480.06,258.1,-94.88,-3918.06,-29126.62,1598.36,17124.84,-5294.69,162.23,-2654.08,-5132.46,-7786.54,,,,,,,,,
581,1815.28,4261.55,5006.39,477.21,304.53,-120.36,-3859.18,-29278.54,1618.91,17133.65,-5254.3,161.3,-2640.58,-5093,-7733.58,,,,,,,,,
591,1816.1,4243.87,4937.92,461.88,282.75,-123.29,-3832.39,-29293.16,1624.69,17190.71,-5240.11,163.29,-2690.93,-5076.82,-7767.74,,,,,,,,,
601,1742.3,4315.9,4995.39,490.48,281.34,-115.32,-3888.66,-29246.24,1646.42,17197.95,-5336.77,162.75,-2580.43,-5174.03,-7754.46,,,,,,,,,
611,1836.16,4202.42,4974.25,464.06,293.53,-140.78,-3902.62,-29273.83,1627.35,17168.82,-5262.03,161.97,-2750.64,-5100.06,-7850.7,,,,,,,,,
621,1832.2,4234.38,4965.36,480.54,258.76,-135.85,-3899,-28978.06,1649.9,17142.17,-5469.88,166.86,-2449.6,-5303.02,-7752.62,,,,,,,,,
631,1752.38,4298,4958.07,464.62,252.6,-99.9,-3947.29,-29210.22,1616.08,17266.39,-5289.88,166.55,-2649.28,-5123.33,-7772.6,,,,,,,,,
641,1763.31,4402.77,4954.04,489.84,273.81,-135.99,-3864.77,-29192.82,1630.39,17240.12,-5357.38,166.57,-2439.28,-5190.8,-7630.09,,,,,,,,,
651,1849.88,4164.15,5010.71,468.39,292.6,-104.1,-3923.28,-29237.52,1659.96,17229.1,-5297.53,163.92,-2590.12,-5133.62,-7723.74,,,,,,,,,
661,1829.07,4252.95,4935.41,478.42,267.62,-111.86,-3879.06,-29256.19,1634.6,17305.08,-5353.58,170.49,-2543.95,-5183.09,-7727.04,,,,,,,,,
671,1793.05,4210.15,4957.06,470.52,252.25,-94.53,-3854.22,-29215.47,1660.29,17235.83,-5342.58,166.85,-2585.06,-5175.73,-7760.79,,,,,,,,,
681,1791.07,4289.17,4998.36,477,294.86,-112.08,-3819.73,-29132.4,1636.97,17207.19,-5507.08,169.86,-2369.59,-5337.22,-7706.81,,,,,,,,,
691,1745.94,4280.25,4991.21,492.26,279.78,-114.04,-3890.73,-29097.79,1640.66,17174.92,-5401.48,165.36,-2497.54,-5236.12,-7733.66,,,,,,,,,
701,1789.57,4256.12,4985.4,478.18,261.35,-104.8,-3880.75,-29226.3,1623.68,17230.51,-5387.73,168.2,-2587.02,-5219.52,-7806.54,,,,,,,,,
711,1821.98,4305.19,5054.55,475.95,275.1,-116.57,-3929.37,-29010.69,1612.72,17206.2,-5533.83,167.95,-2304.94,-5365.88,-7670.82,,,,,,,,,
721,1828.34,4267.98,5004.7,476.57,261.31,-108.12,-3803.46,-28979.2,1645.87,17284.23,-5709.46,175.77,-2121.78,-5533.69,-7655.47,,,,,,,,,
731,1829.38,4283.79,4999.33,488.09,264.87,-138.97,-3780.39,-28788.25,1590.19,17099.68,-5716.14,175.51,-2152.27,-5540.63,-7692.91,,,,,,,,,
741,1806.15,4278.74,4926.02,487.53,261.14,-122.28,-3811.23,-29091.31,1614.54,17174.2,-5509.73,164.89,-2476.49,-5344.84,-7821.33,,,,,,,,,
751,1789.22,4255.32,4978.51,474.21,268.67,-122.46,-3841.99,-29158.09,1612.83,17206,-5457.89,165.18,-2537.78,-5292.7,-7830.49,,,,,,,,,
761,1817.39,4351.18,5013.38,485.93,270.32,-145,-3876.22,-28926,1648.7,17174.2,-5592.17,168.86,-2186.11,-5423.3,-7609.41,,,,,,,,,
771,1825.77,4219.4,4985.88,469.68,288.43,-123.76,-3882.12,-29233.57,1667.85,17333.24,-5426.74,163.1,-2449.21,-5263.64,-7712.85,,,,,,,,,
781,1827.41,4373.22,4896.48,473.89,268.35,-101.43,-3897.94,-28972.13,1591.8,17185.24,-5574.31,164.74,-2355.11,-5409.57,-7764.69,,,,,,,,,
791,1875.43,4318.05,4942.35,491.47,271.57,-116.36,-3850.7,-28839.34,1660.64,17115.27,-5666.33,167.65,-2131.63,-5498.69,-7630.31,,,,,,,,,
801,1829.16,4269.23,4968.72,489.74,280.27,-147.12,-3898.68,-28887.45,1653.15,17205.71,-5620.49,167.95,-2237.26,-5452.53,-7689.79,,,,,,,,,
811,1841.62,4364.18,4957.96,487.74,276.8,-126.29,-3889.63,-28786.56,1600.32,17149.94,-5665.02,167.03,-2123.94,-5497.99,-7621.93,,,,,,,,,
821,1841.9,4201.17,5041.42,463.07,271.13,-131.1,-3891.92,-29042.77,1619.77,17228.81,-5503.82,165.27,-2398.53,-5338.55,-7737.08,,,,,,,,,
831,1812.34,4265.01,4949.96,488.87,287.76,-107.19,-3863.21,-28982.61,1610.43,17171.28,-5552.35,165.29,-2367.36,-5387.06,-7754.41,,,,,,,,,
841,1853.05,4363.98,4918.3,492.04,276.49,-124.19,-3879.29,-28926.29,1627.95,17183.15,-5585.4,167.87,-2214.81,-5417.53,-7632.34,,,,,,,,,
851,1737.68,4295.86,4956.1,476.84,288.86,-136.02,-3856.96,-28929.54,1631.59,17208.81,-5627.56,171.97,-2326.79,-5455.59,-7782.38,,,,,,,,,
861,1851.77,4189.05,4963.98,477.77,265.52,-95.05,-3899.64,-28841.7,1648.9,17233.74,-5719.66,166.29,-2205.67,-5553.37,-7759.04,,,,,,,,,
871,1828.01,4202.99,4962.36,467.55,266.44,-135,-3905.61,-28799.11,1624.12,17164.09,-5706.63,169.74,-2324.17,-5536.89,-7861.06,,,,,,,,,
881,1749.94,4262.43,4993.14,466.8,255.15,-102.83,-3875.91,-29081.28,1621.59,17331.81,-5556.92,168.1,-2379.16,-5388.82,-7767.98,,,,,,,,,
891,1826.78,4216.59,4937.14,473.32,287.74,-102.79,-3889.55,-28958.38,1649.25,17229.01,-5579.83,168.18,-2330.89,-5411.64,-7742.54,,,,,,,,,
901,1800.48,4242.69,4959.2,478.38,250.14,-110.5,-3886.19,-28843.24,1620.19,17226,-5675.91,168.07,-2262.83,-5507.84,-7770.66,,,,,,,,,
911,1846.49,4197.31,4992.01,473.04,260.55,-125.42,-3886.47,-28913.74,1617.71,17241.22,-5608.03,168.06,-2297.31,-5439.97,-7737.27,,,,,,,,,
921,1853.18,4321.91,4958.64,471.7,265.57,-124.09,-3900.42,-28836.56,1595.03,17155.98,-5692.68,169.3,-2239.05,-5523.39,-7762.44,,,,,,,,,
931,1793.08,4241.04,4953.4,481.08,250.71,-121.5,-3906.04,-28937.68,1636.72,17248.94,-5614.01,165.43,-2360.27,-5448.58,-7808.84,,,,,,,,,
941,1824.25,4271.47,4949.19,483.62,289.05,-129.41,-3843.57,-28811.52,1610.46,17147.82,-5705.1,168.39,-2208.63,-5536.71,-7745.34,,,,,,,,,
951,1804.2,4285.35,5024.38,487.03,239.92,-136.88,-3863.42,-29030.48,1624.36,17265.41,-5571.38,169.05,-2300.13,-5402.33,-7702.46,,,,,,,,,
961,1824.92,4206.9,4982.84,478.72,286.81,-136.38,-3890.95,-28820.79,1636.05,17178.64,-5674.45,163.82,-2253.26,-5510.64,-7763.9,,,,,,,,,
971,1836.65,4158.4,5002.51,465.69,271.42,-140,-3947.13,-28951.27,1597.21,17310.86,-5627.65,164.76,-2395.67,-5462.89,-7858.56,,,,,,,,,
981,1823.52,4323.84,4963.14,470.06,281.12,-124.08,-3853.92,-28910.57,1625.42,17207.31,-5612.72,167.27,-2194.15,-5445.45,-7639.6,,,,,,,,,
991,1860.89,4220.2,4976.46,467.75,294.06,-130.14,-3904.97,-28975.64,1618.47,17220.54,-5603.05,170.64,-2352.4,-5432.41,-7784.81,,,,,,,,,
1001,1851.28,4262.99,4955.55,481.32,285.27,-111.41,-3888.85,-28976.81,1631.07,17214.39,-5595.02,169.75,-2295.2,-5425.27,-7720.48,,,,,,,,,
1011,1851.61,4375.56,4955.82,481.98,278.72,-153.59,-3896.33,-28889.74,1597,17269.05,-5678.32,170.65,-2129.93,-5507.67,-7637.6,,,,,,,,,
1021,1824.57,4310.84,4937.22,472.69,285.86,-121.94,-3878.52,-28696.43,1607.32,17070.59,-5712.71,167.54,-2187.81,-5545.17,-7732.98,,,,,,,,,
1031,1820.51,4306.73,4933.97,482.18,278.3,-104.5,-3885.45,-28907.68,1609.45,17143.8,-5586.15,168.15,-2322.69,-5418,-7740.69,,,,,,,,,
1041,1817.03,4277.22,4970.96,473.83,276.33,-113.94,-3942.22,-28883.44,1606.3,17158.2,-5632.46,166.92,-2359.73,-5465.54,-7825.27,,,,,,,,,
1051,1842.35,4345.86,4998.77,475.15,268.06,-126.43,-3903.42,-28867.2,1607.41,17214.16,-5677.14,170.54,-2145.29,-5506.6,-7651.89,,,,,,,,,
1061,1802.18,4237.52,4995.98,457.59,276.45,-124.37,-3900.68,-29027.16,1626.02,17306.66,-5575.75,169.48,-2349.82,-5406.27,-7756.09,,,,,,,,,
1071,1806.98,4355.73,5047.12,483.64,275.78,-118.13,-3887.6,-29087.54,1626,17230.88,-5496.43,165.87,-2267.13,-5330.56,-7597.69,,,,,,,,,
1081,1816.12,4306.63,4991.06,485.31,270.3,-126.33,-3856.87,-28959.8,1635.5,17185.52,-5608.56,170.07,-2252.57,-5438.48,-7691.06,,,,,,,,,
1091,1837.84,4241.15,4973.74,475.28,270,-128.25,-3900.09,-28863.25,1633.35,17247.82,-5674.07,169.01,-2212.41,-5505.06,-7717.48,,,,,,,,,
1101,1819.16,4305.89,4975.81,466.36,302.22,-131.46,-3946.1,-28828.62,1580.9,17217.05,-5724.48,171.02,-2238.79,-5553.45,-7792.25,,,,,,,,,
1111,1876.55,4212.37,4981.45,474.78,276.92,-130.98,-3846.33,-28875.58,1623.3,17196.42,-5638.31,168.58,-2211.1,-5469.73,-7680.83,,,,,,,,,
1121,1824.93,4291.38,5006.23,483.28,263.54,-94.81,-3883.3,-28950.58,1627.94,17158.76,-5600.08,169.9,-2272.62,-5430.18,-7702.8,,,,,,,,,
1131,1853.15,4301.14,4989.12,480.16,287.42,-129.71,-3894.32,-29046.61,1638.04,17196.33,-5470.71,166.97,-2325.27,-5303.74,-7629.01,,,,,,,,,
1141,1817.24,4224.34,5019.57,460.83,271.71,-125.48,-3887.17,-28984.39,1626.23,17207.39,-5555.74,170.28,-2369.72,-5385.46,-7755.19,,,,,,,,,
1151,1798.03,4301.12,5025.52,493,266.82,-131.82,-3890,-29030.2,1657.31,17155.3,-5513.9,170,-2354.93,-5343.9,-7698.83,,,,,,,,,
1161,1807.81,4251.45,5005.06,470.79,251.81,-107.25,-3883.29,-28921.14,1635.74,17110.71,-5568.63,170.51,-2378.32,-5398.12,-7776.44,,,,,,,,,
1171,1826.73,4290.23,4993.2,487.96,272.62,-134.28,-3917.2,-29117.72,1614.52,17206.41,-5441.63,164.87,-2477.52,-5276.76,-7754.28,,,,,,,,,
1181,1791.66,4292.58,4970.16,485.57,264.94,-98.39,-3881.27,-28969.53,1645.63,17181.93,-5528.47,169.7,-2316.71,-5358.77,-7675.48,,,,,,,,,
1191,1914.35,4192.63,4985.95,479.12,265.33,-102.76,-3842.53,-29032.2,1607.75,17196.49,-5517.32,174.72,-2335.87,-5342.59,-7678.46,,,,,,,,,
1201,1808.23,4333.93,4959.4,506.78,292.77,-135.83,-3825.47,-29133.76,1640.59,17244.37,-5485.22,173.88,-2308.99,-5311.34,-7620.33,,,,,,,,,
1211,1786.45,4311.29,4988.89,472.29,273.6,-116.65,-3876.37,-29128.8,1609.08,17268,-5457.08,176.02,-2412.21,-5281.06,-7693.27,,,,,,,,,
1221,1868.22,4291.7,4961.33,479.78,279.77,-102.99,-3787.25,-29098.4,1633.99,17123.67,-5407.39,174.62,-2350.19,-5232.77,-7582.96,,,,,,,,,
1231,1827.36,4229.03,4998.13,478.85,280.5,-105.83,-3827.74,-29155.3,1636.66,17275.8,-5440.08,173.41,-2362.56,-5266.66,-7629.22,,,,,,,,,
1241,1812.85,4294.98,5011.58,485.44,278.18,-110.35,-3843.28,-29129.14,1592.54,17178.08,-5397.71,166.74,-2429.12,-5230.97,-7660.09,,,,,,,,,
1251,1790.53,4260.63,4983.56,483.88,296.03,-104.73,-3871.94,-29191.26,1664.47,17171.39,-5295.51,169.14,-2517.45,-5126.37,-7643.82,,,,,,,,,
1261,1889.23,4332.67,4941.24,482.11,263.3,-121.6,-3898.89,-29124.98,1586.31,17177.44,-5391.84,169.26,-2473.16,-5222.58,-7695.75,,,,,,,,,
1271,1831.66,4265.44,4982.98,486.01,275.9,-113.79,-3906.43,-29179.23,1633.85,17265.03,-5404.64,170.62,-2458.58,-5234.01,-7692.59,,,,,,,,,
1281,1899,4305.59,4981.01,494,270.48,-127.63,-3947.33,-29013.52,1634.88,17055.29,-5442.28,169.08,-2448.23,-5273.2,-7721.42,,,,,,,,,
1291,1751.37,4234.21,4951.22,478.88,278.64,-96.88,-3879.44,-28970.87,1622.69,17164.59,-5526.61,170.36,-2465.58,-5356.24,-7821.82,,,,,,,,,
1301,1778.5,4301.68,4967.74,472.11,265.98,-100.5,-3828.78,-28896.63,1642.24,17202.71,-5661,174.37,-2194.94,-5486.64,-7681.58,,,,,,,,,
1311,1815.26,4203.04,4958.36,488.21,256.61,-100.18,-3893.88,-28916.83,1678.11,17217,-5560.49,169.01,-2294.3,-5391.48,-7685.78,,,,,,,,,
1321,1797.23,4331.57,4981.41,480.41,283.66,-103.07,-3902.46,-28946.93,1636.07,17208.98,-5586.37,171.22,-2233.14,-5415.15,-7648.29,,,,,,,,,
1331,1811.63,4382.71,4989.55,487.44,272.32,-114.91,-3891.13,-28895.45,1657.87,17130.83,-5569.38,165.79,-2169.14,-5403.59,-7572.73,,,,,,,,,
1341,1832.44,4303.29,4965.71,470.03,280.46,-136.54,-3908.57,-28963.93,1630.29,17213.41,-5546.23,169.86,-2313.41,-5376.37,-7689.78,,,,,,,,,
1351,1798.6,4302.85,4946.74,475.32,258.29,-113.62,-3880.57,-28968.3,1609.93,17112.44,-5440.34,165.12,-2458.32,-5275.22,-7733.54,,,,,,,,,
1361,1816.62,4282.47,4951.99,468.15,259.34,-107.17,-3916.76,-28957.86,1574.5,17230.97,-5581.97,169.09,-2397.76,-5412.87,-7810.63,,,,,,,,,
1371,1827.43,4234.37,4974.47,479.75,258.8,-122.99,-3911.67,-28915.36,1607.08,17297.78,-5632,170.93,-2270.33,-5461.07,-7731.4,,,,,,,,,
1381,1808.5,4235.04,4964.71,474.19,272.97,-117.97,-3894,-29042.92,1659.17,17159.48,-5471.93,165.97,-2480.82,-5305.96,-7786.78,,,,,,,,,
1391,1817.83,4254.14,4981.63,480.37,261.5,-151.24,-3931.94,-29030.93,1622.12,17294.27,-5557.18,166.92,-2402.28,-5390.26,-7792.53,,,,,,,,,
1401,1886.28,4244.19,4983.65,480.94,263.56,-110.49,-3907.43,-28910.47,1615.17,17284.04,-5632.32,168.93,-2170.58,-5463.4,-7633.98,,,,,,,,,
1411,1817.15,4280.19,4936.29,488.46,263.48,-112.66,-3930.67,-28925.35,1591.95,17281.26,-5607.77,169.67,-2309.9,-5438.1,-7748,,,,,,,,,
1421,1809.24,4294.64,4977.67,480.98,256.7,-125.89,-3900.32,-28907.15,1651.63,17299.58,-5675.14,168.77,-2162.92,-5506.36,-7669.28,,,,,,,,,
1431,1874.21,4252.27,4933.78,478.74,264.14,-127.5,-3852.7,-28971.15,1620.59,17130.7,-5526.56,165.76,-2396.91,-5360.81,-7757.72,,,,,,,,,
1441,1795.96,4299.96,4913.81,476.38,271.07,-108.74,-3901.87,-28831.38,1614.83,17110.66,-5597.56,164.75,-2359.31,-5432.81,-7792.12,,,,,,,,,
1451,1851.64,4373.62,4914.89,500.82,256.98,-118.14,-3908.05,-28947.38,1594.02,17107.55,-5568.03,167.51,-2374.04,-5400.52,-7774.56,,,,,,,,,
1461,1822.59,4286.14,4899.52,490.62,254.83,-96.6,-3872.9,-28918.65,1629.22,17134.13,-5554.03,166.75,-2371.11,-5387.28,-7758.39,,,,,,,,,
1471,1778.74,4293.6,4999.83,489.5,283.55,-107.76,-3915.97,-28866.98,1644.06,17226.79,-5656.29,167,-2174.64,-5489.29,-7663.93,,,,,,,,,
1481,1759.27,4208.03,4937.23,476.93,248.67,-120.54,-3867.71,-29139.49,1645.66,17289.36,-5446.41,164.65,-2562.58,-5281.76,-7844.34,,,,,,,,,
1491,1817.86,4218.66,4916.37,471.55,262.93,-110.32,-3973.74,-28890.11,1625.07,17200.84,-5601.56,165.93,-2460.89,-5435.62,-7896.52,,,,,,,,,
1501,1812.22,4311.05,4979.49,486.49,255.82,-134.37,-3907.77,-29080.91,1628.25,17268.41,-5468.1,166.17,-2381.31,-5301.93,-7683.24,,,,,,,,,
1511,1818.1,4177.8,4962.23,459.93,263.37,-141.49,-3897.31,-28972.23,1632.89,17209.87,-5556.99,167.83,-2486.83,-5389.17,-7876,,,,,,,,,
1521,1887.44,4244.54,4992.49,479.72,268.14,-110.17,-3910.64,-28965.78,1627.98,17252.74,-5564.62,166,-2233.53,-5398.61,-7632.14,,,,,,,,,
