GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
281,1802.85,4185.98,5010.86,469.5,270.06,-120.39,-3898.25,-29173.44,1588.73,17173.24,-5358.44,166.14,-2690.85,-5192.3,-7883.14,,,,,,,,,
291,1835.88,4215.85,4947.61,482.3,278.05,-111.29,-3869.75,-29023.2,1611.55,17107.79,-5486.75,163.77,-2525.21,-5322.97,-7848.18,,,,,,,,,
301,1765.1,4275.31,4993.26,469.5,272.17,-107.24,-3893.13,-28956.66,1629.78,17166.54,-5537.98,164.99,-2385.38,-5372.99,-7758.36,,,,,,,,,
311,1863.63,4314.59,4996.43,491.66,282.05,-141.4,-3876.84,-28797.59,1603.35,17036.78,-5609.17,169.04,-2227.34,-5440.14,-7667.47,,,,,,,,,
321,1781.7,4145.18,4970.27,459.93,265.41,-113.21,-3885.32,-29147.8,1636.38,17189.08,-5383.87,164.96,-2698.38,-5218.9,-7917.29,,,,,,,,,
331,1789.4,4225.96,5009.33,471.92,269.36,-122.61,-3930.67,-29074.39,1613.79,17233.44,-5480.74,162.58,-2514.46,-5318.16,-7832.62,,,,,,,,,
341,1836.47,4307.92,5005.03,486.13,270.04,-103.3,-3885.43,-28794.82,1619.77,17061.22,-5665.96,167.77,-2196.99,-5498.19,-7695.18,,,,,,,,,
351,1849.85,4225.5,4982.98,479.14,257.94,-94.89,-3868.23,-29007.56,1612.6,17053.68,-5473.66,164.71,-2509,-5308.95,-7817.95,,,,,,,,,
361,1739.57,4335.81,4982.69,494.6,252.1,-128.4,-3891.5,-29024.4,1627.05,17167.18,-5510.05,165.04,-2445.31,-5345.01,-7790.32,,,,,,,,,
371,1786.44,4264.71,4986.69,477.3,251.16,-103.69,-3878.45,-29021.04,1621.16,17206.67,-5583.25,166.27,-2409.05,-5416.98,-7826.03,,,,,,,,,
381,1788.19,4359.37,5004.39,491.05,249.27,-144.23,-3916,-28862.99,1621.68,17045.28,-5542.35,163.73,-2363.97,-5378.62,-7742.59,,,,,,,,,
391,1843.66,4267.59,4941.27,491.81,284.12,-146.84,-3912.57,-28743.04,1589.07,16998.33,-5651.26,166.61,-2386.6,-5484.64,-7871.24,,,,,,,,,
401,1737.72,4284.11,4987.6,477.28,269.68,-120.39,-3906.18,-28960.72,1643.64,17163.81,-5498.34,162.88,-2423.45,-5335.46,-7758.92,,,,,,,,,
411,1792.51,4311.8,4995.66,455.32,270.05,-106.81,-3940.18,-28746.52,1611.53,17066.92,-5617.49,168.37,-2289.72,-5449.11,-7738.83,,,,,,,,,
421,1849.58,4204.82,4977.56,481.48,271.11,-88.39,-3868.04,-28807.37,1639.47,17075.51,-5632.77,168.53,-2264.28,-5464.24,-7728.52,,,,,,,,,
431,1786.57,4284.66,4997.79,493.14,255.58,-133.44,-3869.83,-28900.48,1623.55,17120.82,-5584.19,166.01,-2341.63,-5418.18,-7759.81,,,,,,,,,
441,1863.67,4376.01,4994.71,474.54,272.44,-79.14,-3880.77,-28817.73,1563.45,16962.09,-5585.44,167.48,-2270.74,-5417.96,-7688.7,,,,,,,,,
451,1806.35,4357.67,4951.29,489.74,274.63,-93.3,-3901.84,-28948.4,1598.96,17044.14,-5520.36,167.46,-2420.76,-5352.9,-7773.66,,,,,,,,,
461,1805.21,4196.06,4984.03,484.88,273.14,-90.25,-3838.78,-28874.89,1645.65,17060.63,-5595.09,164.15,-2354.32,-5430.94,-7785.26,,,,,,,,,
471,1810.36,4164.46,5006.37,475.5,293.47,-74.29,-3923.9,-28887.22,1612,17146.88,-5558.13,164.39,-2376.37,-5393.74,-7770.1,,,,,,,,,
481,1831.27,4202.92,4942.88,466.57,297.11,-98.25,-3850.47,-29006.95,1597.71,17172.03,-5532.65,165.4,-2445.18,-5367.26,-7812.44,,,,,,,,,
491,1866.63,4268.37,4979.21,474.6,255.97,-88.01,-3895.55,-28916.63,1617.36,17110.1,-5556.61,165.46,-2327.96,-5391.15,-7719.1,,,,,,,,,
501,1765.54,4294.05,5000.43,474.89,257.27,-111.16,-3912.29,-28949.64,1586.46,17218.17,-5604.47,169.34,-2376.29,-5435.14,-7811.42,,,,,,,,,
511,1833.92,4290.64,5016.04,473.09,265.34,-133.43,-3927.89,-28835.22,1583.22,17049.37,-5596.02,162.94,-2384.92,-5433.08,-7818,,,,,,,,,
521,1806.89,4200.39,4987.61,490.56,279.08,-103.99,-3926.48,-28924.76,1603.79,17143.53,-5524.44,164.88,-2443.37,-5359.56,-7802.93,,,,,,,,,
531,1826.1,4294.21,4976.38,459.44,260.21,-117.11,-3927.44,-28972.91,1582.55,17057.07,-5477.15,163,-2561.5,-5314.15,-7875.65,,,,,,,,,
541,1830.33,4270.49,4975.5,469.52,259.93,-112.16,-3921.39,-28748,1582.29,17003.47,-5579.69,161.24,-2390.02,-5418.45,-7808.47,,,,,,,,,
551,1752.08,4300.05,4987.5,501.32,276.21,-102.49,-3891.56,-28771.94,1587.54,17160.93,-5748.64,172.25,-2200.36,-5576.39,-7776.76,,,,,,,,,
561,1743.14,4308.63,5004.61,470,275.67,-119.74,-3906.51,-28898.7,1617.68,17201.94,-5627.13,165.84,-2303.27,-5461.28,-7764.56,,,,,,,,,
571,1834.84,4218.78,5042.58,475.82,274.05,-98.51,-3942.49,-28899.87,1616.95,17138.49,-5577.8,164.27,-2339.35,-5413.54,-7752.89,,,,,,,,,
581,1809.1,4168.42,5003.23,471.8,278.05,-104.9,-3918.54,-29019.96,1585.58,17187.09,-5524.52,165.85,-2540.13,-5358.67,-7898.8,,,,,,,,,
591,1863.04,4240.65,5006.09,484.78,262.38,-115.54,-3897.24,-28934.63,1574.76,17191.43,-5627.94,169.55,-2324.27,-5458.39,-7782.66,,,,,,,,,
601,1754.77,4246.21,4960.4,470.94,267.87,-96.12,-3900.53,-28989.98,1614.42,17076.41,-5465.1,162.1,-2595.61,-5303,-7898.62,,,,,,,,,
611,1739.23,4280.15,5006.17,464.4,281.14,-105.43,-3941.38,-28875.99,1626.99,17098.41,-5528.24,161.87,-2426.32,-5366.37,-7792.68,,,,,,,,,
621,1831.99,4231.03,4965.37,478.49,266.1,-103.68,-3877.55,-28897.32,1603.2,17065.48,-5543.88,169.07,-2436.89,-5374.81,-7811.69,,,,,,,,,
631,1790.05,4272.52,5019.89,479.32,274.73,-99.7,-3910.7,-28980.33,1602.6,17089.25,-5525.37,166.15,-2462.36,-5359.22,-7821.59,,,,,,,,,
641,1786.06,4206.51,4989.97,476.76,269.94,-118.05,-3892.6,-29074.59,1578.54,17220.62,-5484.74,167.81,-2556.83,-5316.93,-7873.76,,,,,,,,,
651,1853.45,4251.64,4962.59,458.68,263.37,-118.18,-3883.47,-29004.32,1618.7,17082.61,-5471.47,162.92,-2514.93,-5308.55,-7823.48,,,,,,,,,
661,1815.62,4196.3,4983.44,478.16,263.03,-111.15,-3933.26,-28940.54,1613.41,17076.87,-5496.94,162.58,-2558.13,-5334.36,-7892.49,,,,,,,,,
671,1782.34,4221.57,4997.33,469.16,270.31,-86.35,-3869.18,-29060.57,1610.27,17128.9,-5481.92,164.19,-2536.22,-5317.73,-7853.95,,,,,,,,,
681,1820.01,4201.76,4973.96,467.85,265.73,-84.38,-3862.97,-29058.9,1593.86,17184.43,-5539.94,163.88,-2498.65,-5376.06,-7874.71,,,,,,,,,
691,1774.88,4308.12,4972.81,476.34,268.66,-96.33,-3896.89,-29137.53,1609.83,17119.09,-5370.52,162.19,-2601.03,-5208.33,-7809.36,,,,,,,,,
701,1808.8,4262.9,4967.26,469.47,268.78,-92.24,-3864.25,-29090.33,1622.09,17168.15,-5498.72,164.18,-2479.36,-5334.54,-7813.9,,,,,,,,,
711,1868.93,4222.81,4982.86,473.72,267.71,-104.19,-3902.93,-29083,1595.59,17170.87,-5470.66,163.39,-2507.62,-5307.28,-7814.89,,,,,,,,,
721,1806.98,4257.33,5001.38,474.21,262.63,-115.15,-3913.02,-29038.19,1590.78,17111.69,-5435.71,165.4,-2561.36,-5270.32,-7831.67,,,,,,,,,
731,1777.58,4275.42,4988.27,468.89,277.4,-89.11,-3842.94,-29029.88,1628.51,17160.65,-5556.34,168.49,-2385.2,-5387.85,-7773.05,,,,,,,,,
741,1837.88,4229.7,4955.98,485.25,277.65,-120.62,-3910.46,-29030.95,1632.99,17088.07,-5441.15,161.87,-2554.52,-5279.27,-7833.79,,,,,,,,,
751,1834.4,4230.41,4941.71,493.24,249.22,-115.85,-3916.06,-29111.23,1585.96,17166.85,-5433.85,160.13,-2641.36,-5273.72,-7915.09,,,,,,,,,
761,1797.29,4246.82,4952.78,454.66,259.82,-129.3,-3854.74,-29188.5,1590.28,17150.49,-5393.09,165.62,-2720.41,-5227.48,-7947.89,,,,,,,,,
771,1785.25,4283.06,4970.28,471.63,278.28,-112.44,-3889.91,-29143.41,1613.3,17098.9,-5367.2,161.25,-2645.06,-5205.95,-7851.01,,,,,,,,,
781,1896.51,4272.08,5040.42,493.14,250.42,-96.6,-3887.22,-29060.24,1641.33,17095.87,-5464.76,159.33,-2354.3,-5305.43,-7659.72,,,,,,,,,
791,1838.93,4089.81,5044.24,480.39,273.15,-88.54,-3897.71,-29112.85,1634.79,17166.51,-5425.85,162.9,-2571.29,-5262.95,-7834.24,,,,,,,,,
801,1799.33,4197.69,5019.94,484.88,280.86,-113.65,-3911.78,-28919.61,1638.48,17136.28,-5523.65,161.17,-2387.59,-5362.47,-7750.07,,,,,,,,,
811,1832.31,4226.15,4962.91,473.48,266.1,-128.87,-3901.4,-29019.74,1607.41,17239.63,-5548.36,163.28,-2442.02,-5385.08,-7827.1,,,,,,,,,
821,1776.93,4233.45,4966.72,492.87,287.96,-102.74,-3874.86,-28960.99,1600.2,17061.59,-5513.03,162.39,-2518.88,-5350.64,-7869.52,,,,,,,,,
831,1874.8,4262.99,4958.02,478.94,264.24,-99.81,-3923.67,-29023.5,1611.93,17093.4,-5434.27,160.63,-2502.65,-5273.64,-7776.29,,,,,,,,,
841,1799.26,4310.49,4984.99,458.82,251.32,-143.45,-3848.25,-28988.51,1579.52,17146.06,-5531.97,173.97,-2449.76,-5358,-7807.76,,,,,,,,,
851,1779.31,4265.06,4996.23,497.49,276.96,-134.94,-3898.73,-28929.27,1631.82,17176.36,-5614.45,170.54,-2339.71,-5443.91,-7783.62,,,,,,,,,
861,1845.95,4241.32,4995.24,498.1,272,-103.4,-3828,-29140.16,1615.48,17146.94,-5474.73,163.25,-2456.54,-5311.48,-7768.02,,,,,,,,,
871,1842.64,4269.29,4996.07,475.88,276.66,-102.14,-3932.47,-28931.06,1567.52,17138.77,-5569.28,165.42,-2398.83,-5403.86,-7802.69,,,,,,,,,
881,1819.37,4215.84,4979.28,475.26,264.49,-106.3,-3868.51,-29062.21,1614.96,17147.06,-5524.88,170.02,-2520.78,-5354.87,-7875.65,,,,,,,,,
891,1789.4,4167.3,5014.87,463.8,263.07,-157.2,-3901.41,-29015.58,1648.15,17251.99,-5591.12,168.69,-2475.59,-5422.43,-7898.02,,,,,,,,,
901,1761.07,4145.4,5036.54,459.42,291.06,-93.33,-3896.57,-28999.87,1606.68,17335.02,-5660.03,168.2,-2354.58,-5491.84,-7846.41,,,,,,,,,
911,1759.01,4288.39,4945.53,482.48,263.43,-94.97,-3836.03,-28906.05,1591.79,17125.76,-5604.71,172.26,-2380.66,-5432.46,-7813.12,,,,,,,,,
921,1857.44,4185.71,4921.58,469.93,265.36,-114.33,-3894.27,-28860.56,1612.62,17226.57,-5737.45,167.62,-2329.94,-5569.83,-7899.77,,,,,,,,,
931,1895.79,4230.31,4987.82,484.36,263.82,-106.89,-3939.21,-28813.59,1579.11,17122.03,-5710.71,170.26,-2296.45,-5540.45,-7836.9,,,,,,,,,
941,1882.95,4225.85,4971.18,484.04,250.76,-138.38,-3841.88,-28984.31,1613.84,17184.76,-5642.89,171.42,-2351.18,-5471.47,-7822.64,,,,,,,,,
951,1756.22,4191.08,4958.5,492.82,268.25,-131.02,-3886.06,-28925.26,1647.33,17227.49,-5615.52,170,-2400.65,-5445.51,-7846.16,,,,,,,,,
961,1792.78,4295.77,5000.46,466.53,252.51,-125.86,-3834.44,-29104.96,1629.29,17190.68,-5519.13,167.91,-2437.24,-5351.22,-7788.46,,,,,,,,,
971,1796.66,4304.69,4935.86,474.66,277.24,-129.84,-3862.06,-28988.37,1634.62,17220.86,-5632.09,170,-2335.69,-5462.09,-7797.78,,,,,,,,,
981,1844.45,4298.68,4990.89,467.39,280.19,-112.82,-3884.61,-28998.21,1580.7,17140.63,-5565.91,169.85,-2392.71,-5396.06,-7788.77,,,,,,,,,
991,1811.68,4225.65,4937.07,473.34,282.45,-100.6,-3872.42,-28932.99,1632.16,17225.58,-5640.27,167.86,-2318.07,-5472.41,-7790.48,,,,,,,,,
1001,1805.64,4212.43,5005.98,471.94,266.18,-133.69,-3905.91,-28896.07,1601.68,17150.48,-5648.05,166.98,-2421.34,-5481.08,-7902.42,,,,,,,,,
1011,1829.52,4255.93,4957.15,480.1,257.92,-104.11,-3913.74,-28876.92,1584.76,17186.34,-5643.07,169.86,-2343.05,-5473.21,-7816.26,,,,,,,,,
1021,1813.1,4321.45,4977.59,484.18,268.33,-125.54,-3889.37,-28987.7,1599.29,17153.54,-5567.65,166.31,-2385.14,-5401.33,-7786.47,,,,,,,,,
1031,1845.69,4254.2,4966.72,478.5,265.03,-116.09,-3896.95,-28951.49,1596.4,17127.47,-5561.84,167.45,-2430.52,-5394.39,-7824.91,,,,,,,,,
1041,1870.4,4248.48,4960.08,490.44,298.25,-103.55,-3894.22,-28980.51,1570.59,17170.49,-5567.28,163,-2369.55,-5404.28,-7773.83,,,,,,,,,
1051,1808.46,4303.09,4924.83,485.21,254.14,-85.23,-3870.07,-29069.7,1620.28,17285.83,-5584.99,163.95,-2343.16,-5421.04,-7764.21,,,,,,,,,
1061,1819.25,4262.57,5004.36,478.08,275.26,-145.48,-3889.95,-28954.46,1595.93,17119.47,-5528.44,164.64,-2434.98,-5363.8,-7798.78,,,,,,,,,
1071,1892.48,4151.05,4963.46,475.68,255.2,-91.3,-3911.01,-28962.78,1597.59,17156.32,-5593.71,165.75,-2473.31,-5427.96,-7901.27,,,,,,,,,
1081,1775.12,4142.28,4957.26,477.91,267.89,-82.81,-3904.48,-29040.89,1625.71,17263.43,-5552.22,164.47,-2518.59,-5387.74,-7906.33,,,,,,,,,
1091,1805.5,4280.56,4965.05,482.35,286.29,-109.29,-3867.25,-29170.03,1645.76,17287.1,-5522.06,162.99,-2393.96,-5359.07,-7753.03,,,,,,,,,
1101,1789.78,4178.62,4979.65,460,258.16,-135.37,-3860.47,-29047.95,1623.82,17275.84,-5610.26,166.73,-2477.92,-5443.53,-7921.46,,,,,,,,,
1111,1827.77,4307.31,4998.27,488.04,257.4,-104.3,-3879.89,-28928.96,1579.96,17089.98,-5606.2,169.17,-2364.42,-5437.02,-7801.44,,,,,,,,,
1121,1801.78,4267.96,4962.78,471.79,271.19,-113.88,-3892.49,-29039.42,1607.13,17170.62,-5512.49,165.28,-2492.56,-5347.2,-7839.76,,,,,,,,,
1131,1777.59,4259.69,4993.95,472.1,280.13,-131,-3873.81,-28986.38,1609.45,17103.39,-5542.98,168.11,-2494.89,-5374.88,-7869.76,,,,,,,,,
1141,1823.31,4196.63,4972.4,475.53,270.58,-123.97,-3902.38,-28860.42,1639.06,17134.98,-5623.64,166.14,-2374.29,-5457.5,-7831.79,,,,,,,,,
1151,1785.37,4217.52,4938.26,483.87,254.88,-106.42,-3907.02,-28920.28,1594.88,17260.61,-5638.85,163.99,-2398.32,-5474.86,-7873.18,,,,,,,,,
1161,1825.39,4260.22,5012.1,482.52,283.7,-95.37,-3917.72,-28913.9,1602.43,17286.26,-5670.91,167.02,-2174.36,-5503.89,-7678.25,,,,,,,,,
1171,1808.39,4192.92,4952.18,473.03,262.17,-137.51,-3871.53,-28878.64,1629.58,17173.5,-5639.8,170.13,-2395.91,-5469.67,-7865.57,,,,,,,,,
1181,1774.46,4330.51,4928.32,486.61,260.54,-109.09,-3904.4,-28834.81,1602.9,17139.15,-5666.1,167.16,-2325.81,-5498.95,-7824.75,,,,,,,,,
1191,1793.32,4303.01,4936.73,481.53,271.32,-120.82,-3890.51,-28749.87,1614.7,17177.8,-5779.3,170.69,-2182.8,-5608.61,-7791.41,,,,,,,,,
1201,1826.96,4161.72,4955.23,469.93,277.39,-106.35,-3880.5,-29038.05,1596.01,17223.09,-5508.44,164.38,-2514.6,-5344.06,-7858.66,,,,,,,,,
1211,1804.27,4313.95,4995.24,479.33,274.92,-115.06,-3905.92,-28980.14,1606.81,17152.89,-5512.58,162.79,-2373.71,-5349.78,-7723.49,,,,,,,,,
1221,1839.65,4265.43,4965.5,460.27,270.6,-108.21,-3825.24,-28861.32,1614.07,17108.74,-5639.91,171.69,-2270.5,-5468.23,-7738.73,,,,,,,,,
1231,1836.61,4317.57,4982,488.44,282.96,-103.43,-3850.06,-28953,1614.84,17039.75,-5530.09,170.75,-2344.32,-5359.34,-7703.66,,,,,,,,,
1241,1806.49,4255.77,4962.02,485.71,284.52,-102.23,-3877.79,-28913.51,1594.95,17081.36,-5563.99,168.68,-2422.7,-5395.32,-7818.02,,,,,,,,,
1251,1833.12,4359.76,4959.63,473.14,276.01,-115.14,-3829.63,-28956.67,1588.91,16928.56,-5461.31,170.39,-2482.31,-5290.93,-7773.24,,,,,,,,,
1261,1767.86,4178.85,4937.45,476.32,258.3,-113.04,-3872.58,-29075.1,1640.53,17150.38,-5420.97,168.3,-2651.06,-5252.67,-7903.73,,,,,,,,,
1271,1751.09,4257.84,4992.33,477.8,282.32,-109.19,-3822.96,-29010.73,1630.6,17152.17,-5491.26,171.35,-2398.73,-5319.91,-7718.64,,,,,,,,,
1281,1832.81,4220.7,4984.92,478.38,259.4,-133.35,-3845.27,-29085.04,1616.21,17186.07,-5500.65,170.7,-2485.18,-5329.95,-7815.12,,,,,,,,,
1291,1825.51,4365.79,5010.67,503.8,277.71,-82.14,-3877,-29040.26,1618.68,16918.16,-5370.02,167.55,-2479.07,-5202.46,-7681.54,,,,,,,,,
1301,1772.05,4220.19,4961.78,480.07,267.66,-140.65,-3839.98,-29023.23,1632.76,17112.49,-5424.02,168.25,-2556.85,-5255.77,-7812.61,,,,,,,,,
1311,1804.04,4286.87,4959.24,487.32,269.38,-109,-3826.79,-28965.79,1602.4,17027.06,-5491.64,170.38,-2465.26,-5321.26,-7786.52,,,,,,,,,
1321,1879.65,4224.2,4987.17,470.74,266.17,-124.63,-3864.7,-28988.46,1594.2,17052.65,-5488.64,173.08,-2503.02,-5315.56,-7818.58,,,,,,,,,
1331,1774.64,4238.04,4957.66,468.81,255.61,-115.35,-3832.7,-29085.3,1621.63,17215.62,-5487.55,170.82,-2501.33,-5316.74,-7818.07,,,,,,,,,
1341,1849.08,4195.93,4964.05,488.07,256.78,-120.75,-3854.19,-28984.47,1618.4,17090.76,-5514.19,168.28,-2496.36,-5345.91,-7842.27,,,,,,,,,
1351,1827.03,4289.78,4965.03,482.33,265.93,-110.34,-3861.35,-29084.33,1611.26,17120.56,-5482.86,168.33,-2494.11,-5314.53,-7808.63,,,,,,,,,
1361,1826.48,4196.26,4975.22,459.89,294.34,-93.31,-3851.12,-28923.02,1617.78,17142.81,-5583.1,166.64,-2354.65,-5416.46,-7771.11,,,,,,,,,
1371,1823.24,4189.64,4974.46,479.03,283.73,-125.5,-3852.17,-28984.76,1650.35,17177.06,-5550.96,168.66,-2384.91,-5382.3,-7767.21,,,,,,,,,
1381,1861.88,4255.5,4975.9,475.31,285.69,-91.52,-3902.65,-28897.62,1601.06,17017.47,-5505.37,168.57,-2418.99,-5336.8,-7755.79,,,,,,,,,
1391,1837.97,4293.65,4967.26,490.58,270.45,-127.78,-3860.23,-28934.06,1609.16,17123,-5577.19,173.19,-2330.01,-5404,-7734.01,,,,,,,,,
1401,1787.3,4219.39,4965.45,472.2,263.17,-114.96,-3863.79,-29012.22,1620.86,17208.04,-5552.87,168.35,-2454.57,-5384.51,-7839.09,,,,,,,,,
1411,1790.1,4353.3,4984.59,479.14,271.11,-123.06,-3851.83,-29078.89,1605.33,17147.67,-5450.51,165.5,-2422.55,-5285,-7707.55,,,,,,,,,
1421,1847.48,4184.75,4987.54,479.81,271.53,-138.08,-3832.11,-29071.74,1609.58,17181.8,-5506.03,172.62,-2479.46,-5333.41,-7812.87,,,,,,,,,
1431,1773.9,4246.7,5014.98,477.36,281.33,-109.94,-3860.32,-29059,1594.78,17116.93,-5466.24,171.99,-2523.26,-5294.25,-7817.51,,,,,,,,,
1441,1780.49,4297.25,4986.93,474.16,269.66,-113.08,-3879.2,-29114.79,1635.56,17155.72,-5393.5,164.72,-2507.31,-5228.77,-7736.08,,,,,,,,,
1451,1795.95,4250.21,4982.22,481.68,271.79,-141.83,-3887.73,-28757.73,1640.16,17079.58,-5655.88,167.51,-2285.71,-5488.37,-7774.09,,,,,,,,,
1461,1855.31,4324.59,5023.09,484.77,265.36,-117.45,-3853.61,-28895.49,1573.92,16986.01,-5572.27,168.86,-2353.5,-5403.41,-7756.9,,,,,,,,,
1471,1810.16,4265.91,4944.74,474.67,281.53,-102.59,-3822.25,-29017.09,1618.76,17104.1,-5482.83,171.22,-2442.07,-5311.61,-7753.68,,,,,,,,,
1481,1813.94,4293.39,4957.7,496.37,266.91,-127.12,-3853.64,-28966.32,1602.32,17124.03,-5574.35,169.46,-2392.41,-5404.9,-7797.31,,,,,,,,,
1491,1761.77,4321.09,4956.8,478.96,246,-114.31,-3909.75,-28783.81,1613.71,17135.02,-5659.89,168.49,-2294.53,-5491.4,-7785.92,,,,,,,,,
1501,1773.96,4276.94,4978.41,477.53,263.4,-85.29,-3893.4,-29026.85,1599.28,17217.69,-5559.5,165.83,-2418.33,-5393.67,-7812,,,,,,,,,
1511,1806.05,4270.25,4925.94,472.66,259.33,-105.97,-3883.05,-28870.77,1603.77,17128.68,-5630.86,169.53,-2393.11,-5461.33,-7854.44,,,,,,,,,
1521,1849.1,4263.17,5007.99,477.6,265.49,-129.69,-3910.09,-28813.43,1600.7,17113.02,-5658.36,170.48,-2276.14,-5487.88,-7764.02,,,,,,,,,
