GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,
171,1771.01,4461.26,5272.69,513.66,269.32,-209.5,-3861.78,-32212.71,1720.94,22718.93,-6388.94,184.84,443.81,-6204.1,-5760.28,,,,,
181,1810.77,4567.78,5279.59,511.66,285.51,-207.4,-3834.63,-32278.23,1740.16,22635.06,-6288.01,186.21,510.27,-6101.8,-5591.53,,,,,
191,1761.23,4427.44,5208.71,489.47,283.62,-217.32,-3812.66,-32227.08,1745.85,22638.03,-6350.83,183.21,297.28,-6167.62,-5870.34,,,,,
201,1748.65,4444.07,5247.42,496.03,277.45,-224.86,-3861.76,-32208.66,1722.48,22799.49,-6412.5,184.37,440.29,-6228.14,-5787.85,,,,,
211,1792.64,4448.82,5271.65,504.78,265.27,-231.21,-3863.54,-32102.64,1774.06,22633.61,-6392.78,182.11,493.45,-6210.67,-5717.22,,,,,
221,1765.63,4453.33,5251.65,497.38,285.66,-216.2,-3859.42,-32175.88,1753.97,22722.08,-6395.24,181.53,478.21,-6213.71,-5735.5,,,,,
231,1826.13,4478.06,5271.42,520.2,281.43,-197.8,-3877.86,-31971.41,1728.85,22602.57,-6486.24,185.83,661.6,-6300.4,-5638.81,,,,,
241,1848.48,4460.39,5243.77,518.4,270.52,-209.48,-3834.36,-32067.1,1739.11,22588.48,-6452.86,179.29,558.21,-6273.56,-5715.36,,,,,
251,1825.73,4543.55,5275.25,498.91,296.12,-213.7,-3862.31,-31813.88,1732.08,22580.11,-6638.28,186.79,861.86,-6451.48,-5589.62,,,,,
261,1821.1,4533.81,5249.28,506.45,284.1,-211.11,-3827.49,-31916.21,1746.14,22677.08,-6617.41,189.09,863.16,-6428.32,-5565.16,,,,,
271,1867.66,4467.47,5253.02,506.46,284.37,-205.88,-3857.51,-31784.33,1747.03,22691.44,-6747.66,191.11,969.74,-6556.55,-5586.81,,,,,
281,1732.15,4444.35,5273.65,520.81,277.39,-186.87,-3865.29,-31855.74,1756.43,22729.1,-6707.27,192.06,825.99,-6515.21,-5689.22,,,,,
291,1842.59,4476.55,5246.07,508.28,279.76,-205.84,-3829.73,-31702.46,1747.65,22570.08,-6718.63,192.98,932.95,-6525.65,-5592.7,,,,,
301,1805.81,4388.58,5274.4,503.72,258.51,-192.56,-3825.45,-31972.81,1774.63,22612.21,-6531.7,191.93,627.04,-6339.78,-5712.73,,,,,
311,1832.79,4409.61,5231.91,497.1,266.16,-198.13,-3813.39,-32126.67,1730.75,22624.73,-6419.84,189.11,454.86,-6230.73,-5775.87,,,,,
321,1822.21,4539.37,5223.13,501.81,273.37,-200.63,-3855.25,-31903.3,1703.49,22681.35,-6610.05,188.01,785.55,-6422.04,-5636.49,,,,,
331,1815.22,4402.68,5275.27,499.48,285.86,-192,-3831.15,-32025.67,1701.05,22724.38,-6504.34,189.57,655.13,-6314.77,-5659.64,,,,,
341,1802.44,4539.38,5232.92,513.67,273.38,-186.04,-3888.39,-32016.64,1704.8,22575.92,-6460.87,181.47,551.43,-6279.4,-5727.97,,,,,
351,1796.52,4515.96,5266.8,519.29,281.6,-181.28,-3821.53,-32114.11,1711.04,22605.47,-6430.12,185.35,579.76,-6244.77,-5665.01,,,,,
361,1792.17,4445.72,5300.71,496.4,279.84,-189.51,-3817.57,-32011.09,1757.91,22604.44,-6444.64,183.13,659.02,-6261.51,-5602.48,,,,,
371,1805.39,4502.47,5243.25,527.62,267.55,-175.9,-3825.67,-31974.01,1725.9,22642.57,-6565.51,188.18,739.17,-6377.33,-5638.15,,,,,
381,1794.72,4494.48,5297.95,503.8,279.79,-221.48,-3821.51,-32077.9,1723.01,22673.48,-6470.95,187.62,646.33,-6283.33,-5637,,,,,
391,1827.47,4494.56,5261.53,492.87,264.8,-203.62,-3836.97,-31870.29,1736.91,22555.8,-6528.04,189.07,723.05,-6338.97,-5615.91,,,,,
401,1868.02,4460.07,5252.37,497.43,294.06,-196.44,-3817.87,-31917.98,1774.51,22630.57,-6579.35,183.88,844.75,-6395.47,-5550.71,,,,,
411,1874.29,4467.21,5214.43,512.4,269.6,-157.76,-3834.99,-31979.73,1727.81,22694.18,-6591.33,185.98,787.46,-6405.35,-5617.9,,,,,
421,1816.83,4443.62,5250.54,513.18,260.45,-191.01,-3815.84,-31758.59,1734.01,22602.92,-6715.44,191.65,856.11,-6523.79,-5667.69,,,,,
431,1846.95,4472.25,5285.67,496.2,285.61,-198.31,-3796.08,-31874.09,1698.1,22601.61,-6607.82,186.32,817.91,-6421.5,-5603.59,,,,,
441,1785.5,4440.84,5295.37,511.54,289.98,-211.57,-3853.75,-31784.87,1729.84,22660.11,-6716.99,189.41,862.97,-6527.58,-5664.61,,,,,
451,1833.13,4451.64,5223.1,513.37,273.84,-194.89,-3860.59,-31802.98,1730.63,22566.99,-6637.82,187.39,734.25,-6450.43,-5716.18,,,,,
461,1848.69,4421.62,5276.95,499.08,281.3,-182.51,-3833.37,-31916.65,1747.76,22518.56,-6488.45,183.16,661.42,-6305.29,-5643.87,,,,,
471,1817.81,4489.71,5256.57,510.24,273.69,-210.84,-3824.14,-32110.2,1758.83,22635.42,-6411.6,186.45,597.06,-6225.15,-5628.09,,,,,
481,1861.47,4411.7,5225.83,511.94,287.87,-171.6,-3810.09,-31833.72,1741.68,22595.16,-6670.89,185.2,820.24,-6485.69,-5665.45,,,,,
491,1773.18,4418.95,5236.48,488.77,279.75,-191.8,-3865.81,-32012.79,1733.36,22641.71,-6536.71,184.63,501.82,-6352.08,-5850.26,,,,,
501,1791.49,4527.17,5272.43,512.05,305.9,-218.15,-3872.27,-31884.44,1723.81,22594.27,-6578.08,185.27,752.25,-6392.81,-5640.56,,,,,
511,1801.52,4447.72,5250.31,524.47,294.77,-204.62,-3841.12,-31914.54,1749.66,22626.27,-6601.51,190.27,734.44,-6411.24,-5676.81,,,,,
521,1902.63,4601.98,5254.06,535.74,278.85,-165.96,-3880.73,-32013.52,1690.36,22607.66,-6490.1,186.47,811.07,-6303.62,-5492.55,,,,,
531,1862.3,4555.37,5226.73,503.52,281.58,-191.87,-3851.42,-31808.35,1682.37,22482.69,-6573.07,185.57,742.9,-6387.51,-5644.6,,,,,
541,1854.6,4435.67,5236.85,491.8,286.43,-181.84,-3851.58,-31840.68,1731.5,22614.9,-6664.96,187.31,777.64,-6477.66,-5700.02,,,,,
551,1704.36,4481.96,5236.34,500.26,298.2,-224.87,-3894.73,-31617.77,1746.12,22606.22,-6770.95,185.72,836.09,-6585.23,-5749.14,,,,,
561,1831.91,4358.57,5285.3,483.08,304.6,-192.81,-3856.08,-31900.64,1716.38,22651.64,-6587.99,185.74,681.95,-6402.25,-5720.3,,,,,
571,1772.1,4452.87,5217.01,501.55,266.73,-205.14,-3863.73,-31733.31,1728.76,22644.31,-6731.4,186.38,781.16,-6545.02,-5763.86,,,,,
581,1833.58,4443.47,5283.81,505.59,274.13,-197.66,-3845.38,-31780.99,1723.97,22498.54,-6620.19,186.48,739.07,-6433.71,-5694.63,,,,,
591,1834.31,4420.31,5235.77,495.77,265.69,-200.07,-3844.08,-31967.25,1726.38,22724.06,-6589.72,186.1,690.89,-6403.62,-5712.74,,,,,
601,1833.73,4540.87,5262.53,517.89,272.79,-202.01,-3832.48,-31803.28,1736.57,22500.73,-6631.32,185.64,827.34,-6445.68,-5618.33,,,,,
611,1832.57,4523.19,5283.82,519.27,286.78,-197.99,-3860.23,-31735.25,1760.97,22489.99,-6631.01,182.92,903.11,-6448.09,-5544.98,,,,,
621,1861.66,4433.63,5257.32,514.76,258.93,-220.99,-3890.4,-31755.37,1755.3,22576.9,-6648.1,186.22,791.73,-6461.88,-5670.15,,,,,
631,1788.63,4363.52,5243.75,489.73,255.84,-219.2,-3892.16,-31961.64,1727.28,22737.96,-6565.47,182.36,533.71,-6383.11,-5849.4,,,,,
641,1818.64,4531.93,5252.69,517.78,274.28,-204.46,-3865.55,-31642.85,1710.33,22532.27,-6750.28,186.07,925.06,-6564.21,-5639.16,,,,,
651,1779.2,4454.73,5302.83,525.37,289.91,-195.73,-3924.16,-31539.11,1746.26,22625.6,-6853.03,183.77,1064.89,-6669.26,-5604.37,,,,,
661,1770.11,4448.49,5265.18,511.76,275.36,-190.68,-3868.77,-31558.72,1760.69,22643.94,-6912.9,187.58,1057.37,-6725.32,-5667.96,,,,,
671,1776.3,4510.67,5250.22,513.39,273.77,-212.7,-3865.99,-31730.53,1749.43,22552.99,-6662.26,184.31,817.56,-6477.95,-5660.38,,,,,
681,1888.88,4456.32,5254.38,510.76,274.64,-192.27,-3838,-31792.42,1718.51,22627.95,-6746.63,188.31,908.75,-6558.32,-5649.57,,,,,
691,1824.17,4443.75,5231.8,513.35,279.23,-218.86,-3856.47,-31709.99,1779,22596.82,-6713.64,184.6,882.83,-6529.05,-5646.22,,,,,
701,1855.45,4486.83,5242.54,507.48,277.85,-183.32,-3911.09,-31690.1,1720.1,22577.68,-6719.61,182.85,883.43,-6536.76,-5653.33,,,,,
711,1835.86,4548.69,5254.61,511.1,265.47,-180.73,-3862.98,-31658.56,1729.73,22485.7,-6784.2,184.34,928.88,-6599.86,-5670.98,,,,,
721,1821.91,4446.9,5307.25,512.82,292.12,-185.04,-3855.58,-31731.71,1732.66,22652.02,-6778.4,187.53,993.36,-6590.87,-5597.5,,,,,
731,1870.76,4423.18,5249.99,502.67,293.43,-230.15,-3792.68,-31780.94,1720.87,22670.31,-6742.38,187.75,927.45,-6554.63,-5627.18,,,,,
741,1820.34,4522.16,5272.94,521.61,281.72,-206.48,-3839.32,-31842.1,1724.57,22677.14,-6652.99,182.75,932.57,-6470.24,-5537.67,,,,,
751,1829.33,4511.57,5273.23,502.49,296,-217.84,-3884.71,-31853.56,1745.09,22559.59,-6599.34,182.63,761.2,-6416.71,-5655.51,,,,,
761,1818.19,4414.53,5290.37,506.4,293.79,-196.78,-3886.25,-31914.57,1734.26,22688.41,-6635.18,181.45,748.35,-6453.73,-5705.38,,,,,
771,1848.02,4401.04,5236.58,513.64,271.83,-198.15,-3829.51,-31795.53,1748.46,22629.09,-6649.59,185.65,825.47,-6463.94,-5638.48,,,,,
781,1841.2,4489.3,5307.47,503.71,257.47,-211.61,-3840.68,-31855.89,1734.95,22632.19,-6651.91,186.76,858.11,-6465.15,-5607.04,,,,,
791,1811.64,4494.91,5224.06,509.5,271.42,-191.84,-3871.38,-31563.22,1706.66,22536.67,-6836.12,188.47,928.43,-6647.65,-5719.23,,,,,
801,1836.24,4531.61,5243.13,521.37,265.88,-186.01,-3856.13,-31737.51,1699.16,22534.63,-6671.54,185.37,852.35,-6486.17,-5633.82,,,,,
811,1825.84,4364.65,5243.26,505.01,255.69,-196.35,-3880.65,-31960.4,1755.58,22597.01,-6459.83,182.74,509.65,-6277.1,-5767.45,,,,,
821,1808.96,4493.03,5291.1,494.83,309.42,-196.41,-3874.99,-31816.01,1746.59,22743.4,-6740.89,185.52,999.91,-6555.37,-5555.46,,,,,
831,1780.16,4456.63,5224.54,507.01,267.2,-195.37,-3868.48,-31871.9,1745.3,22752.69,-6656.26,185.91,797.77,-6470.35,-5672.58,,,,,
841,1787.83,4453.06,5260.69,510.53,273.08,-209.22,-3901.17,-31822.59,1734.23,22622.74,-6622.64,182.1,709.17,-6440.54,-5731.37,,,,,
851,1811.54,4390.98,5220.51,508.96,280.44,-198.47,-3842.88,-32052.45,1761.11,22681.12,-6446.03,181.87,560.86,-6264.16,-5703.3,,,,,
861,1773.59,4418.81,5231.97,511.64,264.29,-202.36,-3870.1,-31770.32,1752.23,22649.17,-6725.2,183.97,758.91,-6541.23,-5782.33,,,,,
871,1801.35,4513.52,5255.02,512.63,284.02,-192.1,-3858.7,-32002.63,1746.7,22686.47,-6508.51,183.25,746.29,-6325.26,-5578.98,,,,,
881,1849.14,4452.35,5268.94,515.36,285.71,-185.42,-3838.77,-31828.71,1731.32,22606.16,-6614.4,183.75,856.07,-6430.65,-5574.58,,,,,
891,1829.63,4451.53,5248.79,520.75,268.17,-202.16,-3812.9,-31995.14,1722.09,22692.8,-6542.86,186.07,723.58,-6356.79,-5633.21,,,,,
901,1783.8,4448.15,5222.69,510.26,292.61,-197.95,-3810.93,-31929.94,1741.75,22673.27,-6597.33,181.74,733.71,-6415.59,-5681.88,,,,,
911,1772.19,4515.52,5254.65,508.99,267.76,-204.08,-3855.83,-31753.15,1721.33,22800.49,-6781.47,185.75,1027.88,-6595.72,-5567.84,,,,,
921,1782.44,4342.42,5220.7,509.01,275.03,-223.51,-3852.69,-31855.98,1787.89,22882.35,-6768.99,191.26,867.67,-6577.73,-5710.06,,,,,
931,1859.41,4346.11,5269.6,497.59,294.9,-183.15,-3824.02,-31952,1770.38,22747.4,-6629.47,188.88,826.21,-6440.59,-5614.38,,,,,
941,1814.18,4427.7,5268.86,510.57,279.87,-196.96,-3839.66,-31885.22,1745.19,22685.89,-6666.08,191.5,810.42,-6474.58,-5664.17,,,,,
951,1817.54,4458.39,5212.03,505.6,286.28,-179.78,-3858.06,-31919.87,1709.59,22617.64,-6557.92,187.77,649.36,-6370.15,-5720.8,,,,,
961,1819.75,4463.35,5280.7,506.03,284.78,-202.2,-3820.13,-31990.53,1742.2,22713.9,-6592.18,188.31,797.85,-6403.87,-5606.02,,,,,
971,1806.75,4439.65,5249.15,496.38,276.31,-182.1,-3828.39,-31799.45,1753.75,22656.42,-6698.47,187.91,868.47,-6510.56,-5642.08,,,,,
981,1820.01,4468.56,5286.33,513.04,275.25,-177.97,-3856.35,-32081.41,1729.83,22669.3,-6465.9,182.29,646.59,-6283.61,-5637.02,,,,,
991,1800.01,4421.09,5250.87,502.1,280.22,-160.78,-3852.71,-31924.36,1743.74,22630.48,-6548.07,182.33,690.64,-6365.74,-5675.1,,,,,
1001,1835.33,4458.85,5255.4,518.01,288.91,-192.66,-3837.69,-31810.4,1745.52,22687.42,-6714.66,186.42,948.69,-6528.24,-5579.55,,,,,
1011,1815.44,4487.68,5291.59,509.18,284.26,-216.2,-3859.94,-31960.72,1763.79,22780.94,-6621.23,184.12,896.01,-6437.11,-5541.09,,,,,
1021,1784.86,4445.36,5256.26,517,267.67,-169.81,-3838.22,-32114.8,1754.34,22789.88,-6547.55,181.84,692.52,-6365.71,-5673.19,,,,,
1031,1749.95,4463.97,5246.69,494.34,301.52,-181.53,-3911.19,-31888.48,1749.13,22712.2,-6658.83,178.63,736.61,-6480.21,-5743.59,,,,,
1041,1812.42,4477.28,5242.25,500.75,280.24,-196.79,-3890.69,-31751.43,1725.5,22671.46,-6804.8,184.84,870.99,-6619.97,-5748.97,,,,,
1051,1817.81,4449.99,5236.69,505.35,263.12,-177.62,-3892.4,-31685.16,1729.46,22708.17,-6778.99,181.34,955.41,-6597.64,-5642.24,,,,,
1061,1841.59,4461.56,5223.73,518.37,251.54,-195.99,-3857.52,-32218.25,1750.41,22811.78,-6445.84,180.27,587.23,-6265.57,-5678.34,,,,,
1071,1852.36,4434.58,5259.97,505.22,275.24,-190.75,-3820.88,-32039.16,1714.33,22721.87,-6540.57,187.02,712.78,-6353.54,-5640.77,,,,,
1081,1802,4422.97,5234.81,509.1,286.94,-207.99,-3828.42,-31734.1,1744.95,22625.1,-6745.26,188.71,855.36,-6556.55,-5701.19,,,,,
1091,1842.31,4485.13,5231.75,519.19,287.04,-177.93,-3858.17,-31899.95,1744.58,22685.33,-6660.89,180.87,859.29,-6480.03,-5620.73,,,,,
1101,1846.72,4445.28,5245.11,504.58,278.45,-164.77,-3852.77,-31600.15,1735.47,22716.04,-6902.94,188.21,1153.97,-6714.73,-5560.76,,,,,
1111,1835.5,4485.36,5288.39,519.72,285.64,-187.75,-3841.7,-31855.4,1745.38,22747.14,-6736.06,186.61,1022.28,-6549.45,-5527.17,,,,,
1121,1762.04,4444.21,5269.56,500.36,277.35,-194.15,-3885.52,-32063.62,1743.36,22799.77,-6575.63,182.22,653.35,-6393.41,-5740.05,,,,,
1131,1927.55,4463.99,5248.01,532.45,267.23,-175.17,-3887.43,-31998.85,1711.07,22753.53,-6614.97,185.96,842.38,-6429.01,-5586.63,,,,,
1141,1781.66,4437.94,5226.15,496.46,297.49,-168.53,-3845.39,-32014.91,1766.2,22770.7,-6581.79,184.15,747.75,-6397.65,-5649.89,,,,,
1151,1784.79,4475.26,5212.4,511.93,273.32,-192.29,-3857.73,-32035.94,1739.77,22764.09,-6613.93,186.35,675.59,-6427.59,-5752,,,,,
1161,1870.58,4437.06,5224.23,524.37,264.96,-186.73,-3832.22,-32255.77,1727.09,22832.84,-6426.96,181.94,606.41,-6245.03,-5638.61,,,,,
1171,1858.8,4391.88,5224.99,496.5,274.42,-165.8,-3853.5,-32166.23,1720.85,22832.28,-6534.72,184.2,614.2,-6350.52,-5736.32,,,,,
1181,1752.83,4495.63,5245.26,514.25,287.69,-203.21,-3838.99,-32355.95,1793.24,22873.77,-6406.91,183.99,564.51,-6222.93,-5658.42,,,,,
1191,1773.49,4449.61,5272.04,512.58,300.94,-170.68,-3827.28,-31974.07,1757.37,22726.98,-6647.57,185.27,820.98,-6462.3,-5641.32,,,,,
1201,1817.91,4468.4,5213.74,511.78,281.24,-169.19,-3800.99,-31997.21,1720.02,22753.25,-6694.68,190.88,798.96,-6503.8,-5704.84,,,,,
1211,1782.05,4479.74,5247.01,489.25,268.57,-181.54,-3840.94,-32096.18,1753.4,22750.37,-6539.29,189.04,651.73,-6350.24,-5698.51,,,,,
1221,1818.92,4506.7,5254.15,514.65,279.09,-202.84,-3884.74,-31944.26,1785.57,22630.74,-6569.34,184.13,757.99,-6385.21,-5627.21,,,,,
1231,1832.09,4417.78,5234.07,512.29,272.81,-209.43,-3849.42,-32117.82,1723.42,22737.4,-6461.15,186.34,553.19,-6274.81,-5721.62,,,,,
1241,1867.49,4490.16,5241.02,496.36,269.92,-200.16,-3888.52,-32054.97,1718.1,22688.47,-6516.4,183.31,627.85,-6333.09,-5705.24,,,,,
1251,1779.57,4435.61,5216.22,532.98,266.93,-203.24,-3876.37,-32236.15,1723.75,22805.58,-6396.77,178.31,444.88,-6218.47,-5773.59,,,,,
1261,1806.71,4438.31,5219.83,526.66,275.61,-188.92,-3889.06,-32071.48,1753.4,22792.95,-6539.79,183.81,664,-6355.98,-5691.98,,,,,
1271,1826.61,4434.07,5236.55,502.62,270.95,-180.4,-3850.63,-32201.75,1781.61,22665.1,-6383.88,181.65,484.73,-6202.23,-5717.51,,,,,
1281,1838.15,4527.72,5250.1,510.06,266.29,-208.59,-3847.27,-32096.49,1703.21,22620.85,-6456.51,185.12,564.04,-6271.39,-5707.35,,,,,
1291,1824.52,4395.97,5222.42,496.62,257.52,-158.4,-3899.19,-31803.57,1720,22591.87,-6687.73,183.56,647.76,-6504.17,-5856.41,,,,,
1301,1807.25,4450.41,5223.91,501.98,255.6,-193.57,-3879.27,-32065.3,1715.34,22721.25,-6513.37,182.18,537.6,-6331.18,-5793.58,,,,,
1311,1800.69,4426.91,5325.63,499.66,282.24,-209.91,-3861.88,-32092.54,1755.57,22695.09,-6412.51,183.49,621.46,-6229.03,-5607.56,,,,,
1321,1841.32,4365.24,5222.59,495.47,262.03,-172.47,-3840.95,-32184.81,1741.88,22804.71,-6505.82,182.52,535.01,-6323.3,-5788.29,,,,,
1331,1822.32,4447.45,5229.91,517.29,280.73,-198.85,-3861.34,-31837.9,1735.43,22593.09,-6634.83,182.69,728.13,-6452.15,-5724.01,,,,,
1341,1816.35,4491.21,5272.57,518.13,284.53,-198.42,-3862.36,-32035.21,1729.19,22629.73,-6458.6,180.61,645.72,-6277.99,-5632.27,,,,,
1351,1823.28,4581.02,5204.49,525.04,272.92,-191.83,-3862.68,-31974.36,1718.22,22684.69,-6554.09,187.04,780.79,-6367.05,-5586.26,,,,,
1361,1847.75,4453.11,5244.74,509.84,275.25,-178.72,-3833.85,-31902.49,1730.9,22628.39,-6552.31,189.86,774.92,-6362.45,-5587.53,,,,,
1371,1855.76,4387.73,5263.18,500.58,276.7,-187.4,-3838.72,-32085.76,1720.58,22703.34,-6431.5,184.36,595.99,-6247.14,-5651.15,,,,,
1381,1838.13,4517.26,5233.26,507.17,289.98,-180.78,-3899.56,-32007.64,1757.25,22589.2,-6482.23,184.69,644.28,-6297.54,-5653.26,,,,,
1391,1864.49,4422.12,5209.26,489.9,278.61,-162.83,-3865.08,-32067.21,1705.52,22632.71,-6438.28,181.38,507.49,-6256.9,-5749.41,,,,,
1401,1813.3,4486.13,5261.4,495.94,272.39,-186.97,-3802.29,-32048.23,1702.37,22790.15,-6616.9,185.68,784.19,-6431.22,-5647.03,,,,,
1411,1846.55,4511.37,5230.29,508.01,257.31,-207.21,-3867.81,-31765.75,1702.82,22619.33,-6733.47,189.25,834.91,-6544.22,-5709.31,,,,,
1421,1810.64,4477.21,5205.93,503.03,261.12,-185.6,-3937.8,-32122.08,1689.59,22704.06,-6377.08,181.9,406.1,-6195.18,-5789.08,,,,,
1431,1789.07,4422.65,5255.8,489.16,270.82,-197.13,-3927.73,-32042.86,1757.78,22785.07,-6479.34,180.09,602.64,-6299.26,-5696.61,,,,,
1441,1787.89,4458.65,5251.04,509.87,293.42,-188.69,-3939.41,-32061.99,1744.05,22772.8,-6471.88,176.13,627.62,-6295.75,-5668.13,,,,,
1451,1788.3,4477.28,5265.77,522.28,294.45,-174.77,-3869.29,-31952.44,1709.84,22719.17,-6586.68,184.24,780.6,-6402.44,-5621.84,,,,,
1461,1815.54,4405.38,5192.91,507.56,288.28,-183.54,-3879.11,-31842.41,1751.5,22616.82,-6606.81,184.89,672.94,-6421.92,-5748.98,,,,,
1471,1839.78,4456.08,5259.78,501.79,271.6,-208.83,-3923.53,-31846.51,1721.06,22734.99,-6688.63,183,806.2,-6505.63,-5699.43,,,,,
1481,1814.38,4437.13,5230.31,508.89,255.14,-188.37,-3852.57,-31847.56,1752.91,22687.12,-6701.17,186.9,797.38,-6514.27,-5716.89,,,,,
1491,1756.07,4384.46,5310.68,509.53,250.69,-206.17,-3858.57,-31921.98,1762.41,22731.97,-6653.22,186.84,719.09,-6466.38,-5747.3,,,,,
1501,1854.92,4490.41,5227.56,502.42,285.02,-177.22,-3901.91,-31993.35,1711.99,22692.4,-6545.56,184.84,692.25,-6360.72,-5668.47,,,,,
1511,1850.59,4445.12,5243.66,504.97,276.69,-172.43,-3881.8,-32094.19,1738.04,22838.72,-6537.45,183.38,749.38,-6354.07,-5604.7,,,,,
1521,1868.15,4507.24,5242.38,513.97,285.98,-181.82,-3872.88,-31756.15,1730.51,22626.88,-6718.21,184.38,964.26,-6533.83,-5569.57,,,,,
1531,1813.93,4437.24,5247.72,514.87,281.12,-201.94,-3854.51,-31939.74,1741.37,22569.25,-6525.75,185.45,609.31,-6340.3,-5730.99,,,,,
1541,1783.85,4435.07,5244.9,491.83,292.58,-176.15,-3871.89,-31903.58,1726.01,22610.18,-6552.92,183.25,632.81,-6369.67,-5736.85,,,,,
1551,1819.89,4528.16,5207.99,496.1,279.3,-191.57,-3899.23,-31958.48,1731.89,22673.05,-6585.81,182.75,687.09,-6403.06,-5715.97,,,,,
1561,1833.52,4469.08,5221.55,506.42,271.79,-211.64,-3908.05,-31913.6,1719.96,22643.89,-6583.29,182.88,632.9,-6400.4,-5767.5,,,,,
1571,1806.02,4479.62,5250.45,506.72,289.09,-194.74,-3903.11,-32038.31,1726.01,22779.67,-6574.99,185.72,701.42,-6389.27,-5687.86,,,,,
1581,1809.65,4489.06,5255.78,495.82,283.09,-183.48,-3853.76,-32052.08,1740.51,22745.49,-6573.39,188.61,730.07,-6384.78,-5654.72,,,,,
1591,1838.8,4416.6,5248.32,506.79,269.13,-184.64,-3841.15,-32178.27,1728.88,22770.72,-6473.08,186.36,575.17,-6286.72,-5711.55,,,,,
1601,1794.29,4460.7,5189.74,508.97,275,-199.94,-3863.53,-32018.51,1717.13,22772.59,-6600.53,185.39,636.44,-6415.13,-5778.69,,,,,
1611,1843.8,4443.92,5222.46,512.72,302.19,-193.73,-3880.74,-32048.94,1693.71,22685.28,-6502.73,184.93,580.66,-6317.8,-5737.14,,,,,
1621,1766.89,4437.76,5224.88,498.29,278.51,-202.21,-3858.13,-32223.52,1766.24,22764.72,-6389.07,184.26,453.43,-6204.82,-5751.38,,,,,
1631,1857.97,4471,5258.73,503.99,272.8,-197.86,-3860.61,-32206.72,1711.94,22699.04,-6398.97,180.12,510.27,-6218.85,-5708.58,,,,,
