GENERALIZED BORN:,,,,,,,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,,,,,,,
2781,1824.92,4538.74,4975.33,478.14,268.74,-137.63,-3841.68,-28388.04,1624.08,17148.43,-6051.86,182.78,-1508.97,-5869.09,-7378.06,,,,,,,,,
2791,1844.32,4477.17,4961.88,488.35,262.88,-104.46,-3802.42,-28529,1612.15,17187.95,-5988.87,176.85,-1601.18,-5812.02,-7413.2,,,,,,,,,
2801,1835.03,4544.49,4950.47,486.34,285.1,-110.47,-3831.3,-28466.46,1596.5,17144.65,-5947.15,176.51,-1565.65,-5770.64,-7336.29,,,,,,,,,
2811,1867.93,4527.97,4962.84,475.23,252.98,-108.48,-3761.32,-28647.36,1575.81,17192.61,-5912.19,181.22,-1661.79,-5730.97,-7392.76,,,,,,,,,
2821,1858.75,4527.79,4916.75,488.17,269.85,-117.88,-3821.34,-28515.99,1554.58,17163.41,-5945.6,175.18,-1675.89,-5770.42,-7446.31,,,,,,,,,
2831,1765.29,4485.89,4935.77,472.57,272.51,-121.3,-3792.86,-28542.33,1598.1,17238.06,-5948.35,177.09,-1688.3,-5771.26,-7459.55,,,,,,,,,
2841,1910.48,4497.52,4984.7,472.8,285.62,-100.45,-3796.95,-28533,1562.25,17181.14,-5923.18,177.52,-1535.87,-5745.66,-7281.53,,,,,,,,,
2851,1782.35,4550.81,4969.07,483.27,269.14,-125.95,-3818.88,-28526.56,1560,17234.98,-5947.32,177.27,-1621.76,-5770.05,-7391.82,,,,,,,,,
2861,1751.31,4526.42,4950.91,472.98,255.63,-103.9,-3821.18,-28599.71,1619.4,17181.62,-5862.56,175.76,-1766.51,-5686.8,-7453.3,,,,,,,,,
2871,1772.16,4468.61,4951.67,485.66,270.24,-124.71,-3853.98,-28359.51,1591.46,17223.31,-6111.89,179.89,-1575.07,-5932,-7507.07,,,,,,,,,
2881,1812.41,4516.84,4993.22,496.26,254.79,-111.13,-3815.24,-28516.81,1599.2,17108.17,-5942.27,178.96,-1662.29,-5763.3,-7425.6,,,,,,,,,
2891,1797.39,4435.59,4976.4,482.76,260.32,-120.78,-3793.55,-28762.74,1610.5,17185.18,-5758.28,174.17,-1928.94,-5584.11,-7513.05,,,,,,,,,
2901,1755.11,4471.93,4943.88,469.8,274.4,-121.93,-3816.59,-28717.53,1589.87,17254.68,-5846.79,178.65,-1896.39,-5668.14,-7564.53,,,,,,,,,
2911,1842.43,4527.18,4954.03,491.84,256.28,-134.65,-3835.2,-28537.45,1591.02,17139.69,-5929.35,178.23,-1704.84,-5751.13,-7455.97,,,,,,,,,
2921,1843.02,4496.75,4951.99,506.33,260.78,-146.52,-3777.5,-28570.61,1632.93,17212.48,-5954.54,178.42,-1590.33,-5776.12,-7366.45,,,,,,,,,
2931,1831.28,4404.3,4981.74,488.43,269.33,-135.65,-3808.15,-28409.08,1591.58,17221.6,-6091.37,180.69,-1564.62,-5910.67,-7475.3,,,,,,,,,
2941,1838.14,4501.96,4954.71,474.21,267.9,-121.26,-3763.12,-28484.18,1614.34,17138.6,-6033.29,180.32,-1578.71,-5852.97,-7431.68,,,,,,,,,
2951,1759.62,4406.74,4954.49,488.63,254.52,-109.1,-3799.33,-28553.09,1601.13,17199.33,-5942.93,180.26,-1797.06,-5762.67,-7559.73,,,,,,,,,
2961,1843.94,4450.06,4918.35,481.36,268.18,-122.18,-3809.39,-28603.44,1604.52,17156.08,-5876.71,177.8,-1812.51,-5698.91,-7511.42,,,,,,,,,
2971,1886.77,4447.07,4942.06,479.17,246.67,-97.96,-3790,-28469.86,1580.14,17133.19,-5969.78,180.32,-1642.74,-5789.46,-7432.21,,,,,,,,,
2981,1794.32,4512.35,4961.46,476.52,275.15,-114.42,-3822.55,-28587.79,1594.46,17217.17,-5898.92,176.14,-1693.34,-5722.78,-7416.13,,,,,,,,,
2991,1808.02,4501.21,4980.72,473.25,260.98,-123.23,-3842.03,-28608.58,1633.55,17059.28,-5806.48,172.55,-1856.83,-5633.93,-7490.76,,,,,,,,,
3001,1864.52,4467.63,4991.84,481.12,279.16,-101.19,-3807.12,-28536.13,1568.62,16956.04,-5845.72,175.17,-1835.49,-5670.55,-7506.05,,,,,,,,,
3011,1850.73,4492.99,4953.63,479.24,262.84,-114.99,-3842.88,-28461.15,1585.77,17010.16,-5888.01,180.67,-1783.66,-5707.34,-7491,,,,,,,,,
3021,1793.41,4513.97,4953.09,480.87,263.68,-87.34,-3806.11,-28553.32,1604.86,17096.99,-5856.24,178.12,-1739.89,-5678.12,-7418.01,,,,,,,,,
3031,1872.71,4410.65,4971.64,485,284.84,-136.64,-3824.47,-28477.41,1605.43,17152.62,-5976.77,179.25,-1655.63,-5797.53,-7453.16,,,,,,,,,
3041,1816.56,4463.33,5006.2,470.66,291.22,-143.98,-3789.8,-28573.21,1573.28,17179.27,-5895.43,178.61,-1706.46,-5716.81,-7423.27,,,,,,,,,
3051,1801.41,4463.98,4978.5,477.61,287.23,-140.75,-3742.08,-28639.04,1604.9,17053.43,-5801.63,177.68,-1854.81,-5623.96,-7478.77,,,,,,,,,
3061,1860.43,4529.86,4967.12,480.45,270.84,-125.84,-3794.57,-28570.06,1586.11,17130.71,-5890.95,176.09,-1664.96,-5714.86,-7379.81,,,,,,,,,
3071,1792.99,4634.46,4992.7,501.89,278.33,-117.67,-3793.56,-28718.91,1604.32,17113.41,-5805.45,178.23,-1712.05,-5627.21,-7339.26,,,,,,,,,
3081,1821.59,4506.55,4970.53,474.66,254.95,-134.01,-3792.59,-28702.89,1600.5,17231,-5811.51,177.52,-1769.71,-5633.99,-7403.7,,,,,,,,,
3091,1786.58,4553.71,4962.34,469.64,269.05,-106.51,-3822.35,-28726.45,1579.58,17141.72,-5743.37,172.91,-1892.68,-5570.45,-7463.14,,,,,,,,,
3101,1862.82,4499.71,4995.56,488.05,266.98,-135.36,-3795.28,-28662,1587.22,17103.52,-5817.59,179.65,-1788.79,-5637.94,-7426.73,,,,,,,,,
3111,1843.46,4532.22,4958.66,473.54,275.03,-146.68,-3787.78,-28657.11,1590.05,17158.78,-5846.11,179.66,-1759.84,-5666.46,-7426.3,,,,,,,,,
3121,1757.65,4470.87,4963.51,469.58,278.1,-156,-3714.28,-28655.63,1626.36,17137.9,-5849.49,178.52,-1821.95,-5670.97,-7492.92,,,,,,,,,
3131,1808.15,4449.73,4989.67,463.02,274.15,-149.99,-3761.79,-28594.61,1601.11,17132.07,-5892.72,182,-1788.49,-5710.72,-7499.21,,,,,,,,,
