PC1_Angstrom,PC2_Angstrom,DeltaG_kJmol
-30.681001,-19.528496,45.672734
-30.681001,-18.710888,45.672734
-30.681001,-17.893280,45.672734
-30.681001,-17.075672,45.672734
-30.681001,-16.258064,45.672734
-30.681001,-15.440456,45.672734
-30.681001,-14.622848,45.672734
-30.681001,-13.805240,45.672734
-30.681001,-12.987632,45.672734
-30.681001,-12.170024,45.672734
-30.681001,-11.352416,45.672734
-30.681001,-10.534808,45.672734
-30.681001,-9.717200,45.672734
-30.681001,-8.899592,45.672734
-30.681001,-8.081984,45.672734
-30.681001,-7.264376,45.672734
-30.681001,-6.446768,45.672734
-30.681001,-5.629160,45.672734
-30.681001,-4.811552,45.672734
-30.681001,-3.993944,45.672734
-30.681001,-3.176336,45.672734
-30.681001,-2.358728,45.672734
-30.681001,-1.541120,45.672734
-30.681001,-0.723512,45.672734
-30.681001,0.094096,45.672734
-30.681001,0.911704,45.672734
-30.681001,1.729312,45.672734
-30.681001,2.546920,13.954322
-30.681001,3.364528,45.672734
-30.681001,4.182136,12.225478
-30.681001,4.999744,12.225478
-30.681001,5.817352,13.954322
-30.681001,6.634960,45.672734
-30.681001,7.452568,45.672734
-30.681001,8.270176,45.672734
-30.681001,9.087784,45.672734
-30.681001,9.905392,45.672734
-30.681001,10.723000,45.672734
-30.681001,11.540608,45.672734
-30.681001,12.358216,45.672734
-30.681001,13.175824,45.672734
-30.681001,13.993432,45.672734
-30.681001,14.811040,45.672734
-30.681001,15.628648,45.672734
-30.681001,16.446256,45.672734
-30.681001,17.263864,45.672734
-30.681001,18.081472,45.672734
-30.681001,18.899080,45.672734
-30.681001,19.716688,45.672734
-30.681001,20.534296,45.672734
-29.653803,-19.528496,45.672734
-29.653803,-18.710888,45.672734
-29.653803,-17.893280,45.672734
-29.653803,-17.075672,45.672734
-29.653803,-16.258064,45.672734
-29.653803,-15.440456,45.672734
-29.653803,-14.622848,45.672734
-29.653803,-13.805240,45.672734
-29.653803,-12.987632,45.672734
-29.653803,-12.170024,45.672734
-29.653803,-11.352416,45.672734
-29.653803,-10.534808,45.672734
-29.653803,-9.717200,45.672734
-29.653803,-8.899592,45.672734
-29.653803,-8.081984,45.672734
-29.653803,-7.264376,45.672734
-29.653803,-6.446768,45.672734
-29.653803,-5.629160,45.672734
-29.653803,-4.811552,45.672734
-29.653803,-3.993944,45.672734
-29.653803,-3.176336,45.672734
-29.653803,-2.358728,45.672734
-29.653803,-1.541120,45.672734
-29.653803,-0.723512,45.672734
-29.653803,0.094096,45.672734
-29.653803,0.911704,13.954322
-29.653803,1.729312,12.225478
-29.653803,2.546920,13.954322
-29.653803,3.364528,10.496632
-29.653803,4.182136,12.225478
-29.653803,4.999744,10.496632
-29.653803,5.817352,13.954322
-29.653803,6.634960,13.954322
-29.653803,7.452568,13.954322
-29.653803,8.270176,45.672734
-29.653803,9.087784,45.672734
-29.653803,9.905392,45.672734
-29.653803,10.723000,45.672734
-29.653803,11.540608,45.672734
-29.653803,12.358216,45.672734
-29.653803,13.175824,45.672734
-29.653803,13.993432,45.672734
-29.653803,14.811040,45.672734
-29.653803,15.628648,45.672734
-29.653803,16.446256,45.672734
-29.653803,17.263864,45.672734
-29.653803,18.081472,45.672734
-29.653803,18.899080,45.672734
-29.653803,19.716688,45.672734
-29.653803,20.534296,45.672734
-28.626605,-19.528496,45.672734
-28.626605,-18.710888,45.672734
-28.626605,-17.893280,45.672734
-28.626605,-17.075672,45.672734
-28.626605,-16.258064,45.672734
-28.626605,-15.440456,45.672734
-28.626605,-14.622848,45.672734
-28.626605,-13.805240,45.672734
-28.626605,-12.987632,45.672734
-28.626605,-12.170024,45.672734
-28.626605,-11.352416,45.672734
-28.626605,-10.534808,45.672734
-28.626605,-9.717200,45.672734
-28.626605,-8.899592,45.672734
